,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases,perc_above_left
0,0,49975,1,1,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
1,1,49975,2,1,0,3.689368322745215e-08,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
2,2,49975,3,1,0,1.598316837619458e-07,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
3,3,49975,4,1,0,4.419467672194405e-07,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0
4,4,49975,5,1,0,9.253375261554705e-07,1,9.961295800113708e-07,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
5,5,49975,6,1,0,1.6707222972546137e-06,1,3.319326457184416e-06,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
6,6,49975,7,1,0,2.712432192126199e-06,0,7.617108269371194e-06,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0
7,7,49966,16,10,1,4.046360890252376e-06,6,1.5043811392195431e-05,3,0.0,1,0.0,0,0.0,0,0.0,0,1.0
8,8,49951,31,16,1,5.867938315576454e-06,7,2.8756303578522462e-05,2,1.6602161199973789e-06,1,0.0,6,0.0,0,0.0,0,1.0
9,9,49932,49,20,2,8.446953500195145e-06,12,5.199129952631614e-05,5,7.192427392840467e-06,2,4.250156472433888e-05,0,0.0,1,0.0,0,1.0
10,10,49761,215,169,3,1.237461810545584e-05,120,9.196109021101045e-05,18,2.1547825134119524e-05,15,0.0001416247153905655,9,2.6563549907341742e-05,4,0.0,3,0.9925373134328358
11,11,49536,423,216,8,2.233992321419942e-05,147,0.00016927886767300213,30,7.207565114927816e-05,13,0.0003887492416865876,13,0.00019476988651738366,7,0.00017941547265714513,6,0.9850746268656716
12,12,49350,575,170,18,4.544420000631187e-05,113,0.00032189619003334123,21,0.00019078346450137005,17,0.0009038920613348741,11,0.0007431312062442815,8,0.0009566834106655459,0,0.9850746268656716
13,13,48871,973,428,30,9.040059870677687e-05,290,0.0005905675368972722,48,0.0004288499988939209,33,0.0018300756756183703,37,0.0020192188249860575,15,0.002567641983725554,5,0.9701492537313433
14,14,48058,1590,667,50,0.00017316748888897548,451,0.0010481501503693958,69,0.0008663373681037242,62,0.0035083737833398985,52,0.0046254998814835345,26,0.0055730641642449934,7,0.9477611940298507
15,15,47131,2180,674,84,0.00031630001502647067,448,0.0017890419711755925,81,0.0016389236142161068,69,0.006426429359468346,53,0.009524786157211636,20,0.010518658679890618,3,0.9402985074626866
16,16,45243,3238,1186,128,0.000546287621216496,800,0.0029329805500364456,159,0.0029183714471722835,99,0.011199731353834994,88,0.017683846080619597,34,0.017787474743584383,6,0.8805970149253731
17,17,42780,4313,1268,193,0.0009049295354467045,835,0.00468657384549348,151,0.004952567875920265,125,0.01875024724129764,102,0.030513936135000114,45,0.02787932599842319,10,0.8432835820895522
18,18,39902,5247,1210,276,0.0014368898097772294,814,0.007268431536234611,146,0.008044960071272948,118,0.030129156993169922,89,0.04964025019154195,35,0.04135025594315732,8,0.7910447761194029
19,19,36218,6049,1173,371,0.002189033787778926,750,0.01091657400419257,156,0.012502457112382067,125,0.0463594042466092,88,0.076495813910432,45,0.058642592347934,9,0.746268656716418
20,20,32385,5851,276,474,0.0032007531065021515,190,0.01585058080666592,31,0.01862678103182925,26,0.06835352514170435,15,0.11264016921437586,11,0.0802533440199283,3,0.746268656716418
21,21,27965,5587,293,557,0.004479173652423994,192,0.022113060374960733,46,0.02649309741978214,23,0.09622593739756198,20,0.15833563266322515,10,0.1061688118318482,2,0.7388059701492538
22,22,23225,5253,291,624,0.006009508901747112,200,0.02965787099653995,34,0.03603789109935734,22,0.12963196539988617,22,0.2131885825101406,10,0.13604708513125874,3,0.7388059701492538
23,23,18893,4816,242,677,0.007749058207769011,169,0.03828033938579235,25,0.04699439637971973,20,0.167591558858708,22,0.2757629660899687,4,0.16916970971123646,2,0.7388059701492538
24,24,14678,4308,210,708,0.009637538829258527,143,0.04768337836332629,21,0.05896865844061217,24,0.20877432494655615,14,0.343828903912948,5,0.2044959628903307,3,0.7388059701492538
25,25,10792,3776,210,724,0.011605966053833188,147,0.05751562067710148,27,0.07151115656314302,16,0.2516454857612657,14,0.41482041344568904,5,0.24094163686328807,1,0.7388059701492538
26,26,7877,3192,170,721,0.013584493765845739,113,0.06741841619152977,26,0.08415268754089353,13,0.2946650649741685,13,0.48604404451931815,4,0.2773022048382948,1,0.7388059701492538
27,27,5286,2608,170,710,0.015506778542208268,100,0.0770540195419794,27,0.09645275293614859,17,0.3363803735330418,20,0.5549468051066693,5,0.3124592311514413,1,0.7388059701492538
28,28,3228,1993,128,653,0.017314706892618142,84,0.08613387232906616,17,0.10802969843620809,10,0.37558173742564505,15,0.6193347937806724,2,0.3453805751153068,0,0.7388059701492538
29,29,1768,1373,101,576,0.018960017639891576,71,0.09441893259923076,9,0.11856238801194052,8,0.41128638914289256,10,0.6773692349289292,3,0.3751376226055751,0,0.7388059701492538
30,30,727,795,112,483,0.020405477692817107,70,0.1017229776184679,18,0.1278066831333458,10,0.4427670490377606,8,0.7277063597294267,4,0.40098238084470805,2,0.7388059701492538
31,31,165,223,79,315,0.021625287458198004,49,0.10792142511158372,14,0.13559519003089113,5,0.4695233674946479,8,0.7694674562137015,2,0.4224620844896351,1,0.7388059701492538
32,32,71,11,11,67,0.022603827327508597,5,0.11293762536632851,2,0.14182435420094452,2,0.4912606278623879,2,0.802171951313416,0,0.43930377766113243,0,0.7388059701492538
33,33,68,1,1,2,0.02333371205461958,1,0.11673523236710766,0,0.14645096915864983,0,0.5078274116684764,0,0.8256775563209654,0,0.451432782212229,0,0.7388059701492538
34,34,68,1,1,0,0.023815180120159127,0,0.11931421062862071,0,0.14947964709083314,1,0.519211398389412,0,0.8401239839375102,0,0.45892133220445486,0,0.7388059701492538
35,35,68,1,1,0,0.024054465396287507,0,0.12070146284176962,0,0.15095819033173552,1,0.5255107822843681,0,0.8458653939827326,0,0.46193678298568436,0,0.7388059701492538
36,36,68,1,1,0,0.02406317687398414,1,0.12094824757400273,0,0.15096917295573736,0,0.5269232503912153,0,0.8434392087185008,0,0.4607325289253297,0,0.7388059701492538
37,37,68,1,1,0,0.023857492404788377,1,0.12012734462214376,0,0.14962310581606117,0,0.5237382448798054,0,0.8335284388106796,0,0.45563296213920385,0,0.7388059701492538
38,38,68,1,1,0,0.023457204557707268,0,0.11832939989263976,0,0.1470522679008626,1,0.5163239123561079,0,0.8169237604314384,0,0.44701819348895316,0,0.7388059701492538
39,39,68,1,1,0,0.02288470304007742,0,0.11565874987855726,0,0.14340471409428135,0,0.5051108345732246,1,0.7944862551512969,0,0.43530815364516295,0,0.7388059701492538
40,40,68,1,1,0,0.022163989594687038,0,0.11222898517126527,1,0.13883553142907115,0,0.49058089072773314,0,0.7671123289466848,0,0.4209466264880187,0,0.7388059701492538
41,41,68,1,1,0,0.02131972079176631,1,0.1081595580785862,0,0.13350288280564504,0,0.47323679116707335,0,0.7357022197855514,0,0.40438602550264374,0,0.7388059701492538
42,42,68,1,1,0,0.020376423222523105,1,0.10357004958041645,0,0.12756180677140996,0,0.45359132029806193,0,0.7011331007687156,0,0.3860736507126265,0,0.7388059701492538
43,43,68,1,1,0,0.019357775292433214,1,0.09857759013493997,0,0.12116046817281291,0,0.43214577952010647,0,0.6642373133923134,0,0.36643995474672414,0,0.7388059701492538
44,44,68,1,1,0,0.018286069177538593,1,0.093293117643486,0,0.11443713795860702,0,0.40937789474188385,0,0.6257858363268602,0,0.34588910836122555,0,0.7388059701492538
45,45,68,1,1,0,0.017181786167874937,1,0.0878192784410781,0,0.10751804150492862,0,0.3857319661679112,0,0.5864767568550393,0,0.324791941371752,0,0.7388059701492538
46,46,67,1,1,1,0.016063312513066082,0,0.08224890395316814,1,0.10051598065302136,0,0.3616119378206637,0,0.546928275857282,0,0.30348116658481544,0,0.7388059701492538
47,47,67,1,1,0,0.014946741267154734,1,0.0766651012863895,0,0.09352962719832142,0,0.337377056749951,0,0.5076756351319679,0,0.2822486766775707,0,0.7388059701492538
48,48,67,1,1,0,0.01384587812516736,0,0.07113920735700714,1,0.08664338056775317,0,0.31333976440393035,0,0.46917129165328003,0,0.2613446328107465,0,0.7388059701492538
49,49,66,1,1,1,0.012772198738607599,1,0.06573280769462532,0,0.07992768204244909,0,0.2897654479841952,0,0.43178765855133266,0,0.2409780309123828,0,0.7388059701492538
50,50,66,1,1,0,0.011735037622264478,1,0.06049564432323484,0,0.07343968217330209,0,0.2668736823140535,0,0.3958217695287441,0,0.22131842784960112,0,0.7388059701492538
51,51,66,1,1,0,0.010741691995560318,0,0.05546739126811028,0,0.06722416610414372,1,0.2448406113980665,0,0.36150128696517,0,0.20249852644453128,0,0.7388059701492538
52,52,64,1,1,1,0.009797590855928963,1,0.050677735916964145,0,0.06131631238098826,0,0.2238021496466229,0,0.32899135197180235,0,0.1846173480686833,0,0.7388059701492538
53,53,64,1,1,0,0.008906545230986444,0,0.046147556085112465,1,0.05574012336371819,0,0.20385772133972985,0,0.2984018579747378,0,0.16774375843614325,0,0.7388059701492538
54,54,64,1,1,0,0.008070875151829299,1,0.04189105659214401,0,0.05051130136928028,0,0.18507429932312303,0,0.26979481150686724,0,0.15192015173868512,0,0.7388059701492538
55,55,64,1,1,0,0.007291700854782505,1,0.037915251759258944,0,0.04563713796216759,0,0.16749054692030838,0,0.24319152045284248,0,0.13716613724929066,0,0.7388059701492538
56,56,64,1,1,0,0.006569093816956676,1,0.03422203672409337,0,0.04111798330718014,0,0.15112090819659785,0,0.21857941844379564,0,0.12348210886495219,0,0.7388059701492538
57,57,64,1,1,0,0.00590228632108475,1,0.030808385071333672,0,0.036948508976550415,0,0.13595952940240985,0,0.19591839317728407,0,0.11085261051491355,0,0.7388059701492538
58,58,63,1,1,1,0.005289830584731259,1,0.027667419671424436,0,0.03311890022193152,0,0.12198392769775537,0,0.17514653583103396,0,0.09924943831693142,0,0.7388059701492538
59,59,62,1,1,1,0.004729745321561519,1,0.024789295835316104,0,0.029615929763362404,0,0.10915835169031782,0,0.15618526878033262,0,0.08863444367244339,0,0.7388059701492538
60,60,62,1,1,0,0.004219645574828508,0,0.022161990667032453,0,0.026423893512007652,0,0.09743680186967374,0,0.13894384026080708,1,0.07896202031550063,0,0.7388059701492538
61,61,62,1,1,0,0.0037568195638024763,0,0.019771981604398803,1,0.023525405481741427,0,0.08676569792513582,0,0.12334976196143396,0,0.07018127303107312,0,0.7388059701492538
62,62,62,1,1,0,0.0033383515988050175,1,0.017605808921842506,0,0.020902058708102366,0,0.07708619460198979,0,0.10930779004265982,0,0.06223787680679088,0,0.7388059701492538
63,63,62,1,1,0,0.0029612308338299574,1,0.015648875673158962,0,0.01853496398101048,0,0.06833615868310622,0,0.0967288393111765,0,0.05507564309540121,0,0.7388059701492538
64,64,62,1,1,0,0.002622414580692162,0,0.01388679670399108,0,0.016405180350199913,1,0.06045182741983518,0,0.08551072527271918,0,0.04863781516204938,0,0.7388059701492538
