,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases,perc_above_left
0,0,9999,1,1,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
1,1,9999,2,1,0,3.689368322745215e-08,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,1.0
2,2,9999,3,1,0,1.2293800053449366e-07,0,0.0,0,0.0,1,7.083594120723146e-06,0,0.0,0,0.0,0,1.0
3,3,9999,4,1,0,2.821150834574947e-07,0,0.0,0,1.6602161199973789e-06,0,2.3604119231760915e-05,0,0.0,1,0.0,0,1.0
4,4,9999,5,1,0,5.20284442163482e-07,1,0.0,0,5.532211272843088e-06,0,5.4166149100013216e-05,0,2.6563549907341742e-05,0,0.0,0,1.0
5,5,9999,6,1,0,8.683227716336369e-07,1,0.0,0,1.269518162128168e-05,0,9.98947107799375e-05,0,8.851568688801671e-05,0,0.0,0,1.0
6,6,9999,7,1,0,1.3607186615565322e-06,1,0.0,0,2.341280518234962e-05,0,0.00015963454139623413,0,0.00020312360934082241,0,0.0,0,1.0
7,7,9997,9,3,1,2.0509385072790573e-06,3,0.0,0,3.7414317423844816e-05,0,0.00023057052566736045,0,0.0003746061801479168,0,0.0,0,1.0
8,8,9995,11,3,1,3.0703165485743874e-06,3,0.0,0,5.403992619923605e-05,0,0.00030892671680169114,0,0.0005986311517918501,0,0.0,0,1.0
9,9,9994,12,2,1,4.569390136343172e-06,2,0.0,0,7.240464464664633e-05,0,0.0003905855934913353,0,0.0008646418133711034,0,0.0,0,1.0
10,10,9993,13,2,1,6.697504019067611e-06,0,0.0,0,9.154342943732338e-05,1,0.00047156522451380253,0,0.0011584783260612905,1,0.0,0,1.0
11,11,9991,15,3,1,9.513393286343329e-06,2,0.0,0,0.00011218323226481196,1,0.0005483442606263535,0,0.001491263493039683,0,0.0,0,1.0
12,12,9991,15,1,0,1.3071399189115713e-05,1,0.0,0,0.00013571051655560275,0,0.0006180506988267814,0,0.0018568900689397672,0,0.0,0,1.0
13,13,9986,19,6,2,1.7313380848720496e-05,4,0.0,0,0.0001630829161892844,1,0.0006785410245885186,1,0.0022594201567304605,0,0.0,0,1.0
14,14,9986,18,1,0,2.2267700951309334e-05,0,0.0,0,0.00019680113562734378,1,0.0007354819842140326,0,0.002692302578862051,0,0.0,0,1.0
15,15,9985,18,2,1,2.7811527200770028e-05,1,0.0,1,0.00023873779393049225,0,0.0007904802085070339,0,0.0031431668865687943,0,0.0,0,1.0
16,16,9948,54,38,2,3.386277195905507e-05,31,9.961295800113708e-07,3,0.0002894180843933836,2,0.0008479743902465173,1,0.0035961431752384787,1,0.0,0,0.9946236559139785
17,17,9923,76,26,4,4.137538961762571e-05,15,6.307715197218528e-06,3,0.00035192165610016535,3,0.0009164830361125805,5,0.0040608350006220185,0,0.0,0,0.989247311827957
18,18,9916,79,8,2,5.1069767192392306e-05,3,2.0563476380958555e-05,0,0.00043054779589117814,2,0.00103329949330448,3,0.0045300045977656874,0,0.0,0,0.989247311827957
19,19,9911,79,6,4,6.374715721857057e-05,3,4.685698599185089e-05,2,0.0005297598953139965,1,0.001234172249025088,0,0.005007148956327005,0,0.0,0,0.989247311827957
20,20,9911,80,1,0,7.986637311530985e-05,1,8.943521778599243e-05,0,0.0006530035602244652,0,0.0015476463877298866,0,0.005485821735393305,0,0.0,0,0.989247311827957
21,21,9911,81,1,0,9.927108991405787e-05,1,0.00014855141622020177,0,0.0008001506682710227,0,0.0019890932348247434,0,0.0059544515141072875,0,0.0,0,0.989247311827957
22,22,9911,82,1,0,0.0001213916440430362,1,0.00022329462263504814,0,0.0009678845559339239,0,0.0025505467183155085,0,0.006398617609436338,0,0.0,0,0.989247311827957
23,23,9911,83,1,0,0.00014535368203826243,1,0.00031062162271961325,0,0.0011498737811416642,0,0.0032083761811940613,0,0.006803366699898516,0,0.0,0,0.989247311827957
24,24,9911,84,1,0,0.00017014403887092642,1,0.0004063174864254757,0,0.0013382205502023093,0,0.003929412631790663,0,0.007155078674909672,0,0.0,0,0.989247311827957
25,25,9911,85,1,0,0.00019474191919516943,1,0.0005056783202879932,0,0.0015246125426565495,0,0.004676671677653384,0,0.007442729224042927,0,0.0,0,0.989247311827957
26,26,9911,86,1,0,0.00021821506671405307,0,0.0006040728213239262,1,0.0017012311692812096,0,0.005413903325004481,0,0.007658571383958357,0,0.0,0,0.989247311827957
27,27,9911,87,1,0,0.0002397439578309148,0,0.000698340442555398,1,0.0018613697054597719,0,0.006108771718041981,0,0.0077983368923839665,0,0.0,0,0.989247311827957
28,28,9911,88,1,0,0.0002586773543629008,1,0.0007863731703491185,0,0.001999781437086806,0,0.0067347611575597835,0,0.007861082512265468,0,0.0,0,0.989247311827957
29,29,9911,89,1,0,0.00027456493095319017,0,0.0008665520493795187,1,0.0021128070362637094,0,0.0072720334607946635,0,0.007848802011797551,0,0.0,0,0.989247311827957
30,30,9911,90,1,0,0.00028710465151330597,0,0.0009389351079830434,0,0.0021983382872568123,1,0.007707497161757139,0,0.007765906550420833,0,0.0,0,0.989247311827957
31,31,9911,91,1,0,0.0002961711089198318,1,0.0010029047492926791,0,0.0022573322712063754,0,0.008034335107068701,0,0.007618653724803279,0,0.0,0,0.989247311827957
32,32,9911,92,1,0,0.000301805495201533,1,0.0010583076663309087,0,0.002290832270815806,0,0.008251200188372467,0,0.0074145833417840175,0,0.0,0,0.989247311827957
33,33,9911,93,1,0,0.00030417435500802286,1,0.0011047140643456336,0,0.002301365260641206,0,0.008361244714932187,0,0.007161998502969185,0,0.0,0,0.989247311827957
34,34,9911,94,1,0,0.0003035589299769158,1,0.0011416443035963755,0,0.0022913573696437747,0,0.008371105746889047,0,0.006869514731989417,0,0.0,0,0.989247311827957
35,35,9911,95,1,0,0.0003003147535655949,1,0.0011686869883119786,0,0.0022631885381121765,0,0.008289930757296468,0,0.00654568774134851,0,0.0,0,0.989247311827957
36,36,9911,96,1,0,0.0002948385479644695,0,0.0011855978135537249,1,0.0022191371825283886,0,0.008128496873866471,0,0.006198721679717053,0,0.0,0,0.989247311827957
37,37,9911,97,1,0,0.0002875033518091956,1,0.001193357810955833,0,0.0021613743770071375,0,0.007898452810315534,0,0.005836253792184484,0,0.0,0,0.989247311827957
38,38,9911,98,1,0,0.0002786981934140294,1,0.0011925362842345035,0,0.0020919720303727556,0,0.0076116948079742505,0,0.00546520778900516,0,0.0,0,0.989247311827957
