,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases,perc_above_left
0,0,19996,1,1,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
1,1,19996,2,1,0,3.689368322745215e-08,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
2,2,19996,3,1,0,1.598316837619458e-07,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
3,3,19996,4,1,0,4.419467672194405e-07,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
4,4,19996,5,1,0,9.622312093829227e-07,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
5,5,19996,6,1,0,1.7936602977891073e-06,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
6,6,19996,7,1,0,2.9945472755836937e-06,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
7,7,19994,9,3,1,4.60353901564331e-06,2,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0
8,8,19991,12,4,1,6.674730671607324e-06,4,9.961295800113708e-07,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
9,9,19988,15,4,1,9.327522509626895e-06,4,3.319326457184416e-06,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
10,10,19986,17,3,1,1.2711470486425863e-05,2,7.617108269371194e-06,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0
11,11,19985,18,2,1,1.694120863120045e-05,1,1.5043811392195431e-05,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0
12,12,19920,82,66,2,2.206450129308322e-05,47,2.676404441849972e-05,6,0.0,4,0.0,4,0.0,4,0.0,1,0.9930555555555556
13,13,19915,84,6,4,2.9731925606371924e-05,3,4.933716493199279e-05,0,6.6408644799895156e-06,0,2.8334376482892584e-05,0,0.00010625419962936697,3,5.980515755238171e-05,0,0.9930555555555556
14,14,19896,99,20,5,4.044597568135091e-05,13,8.502353160094886e-05,2,2.212884509137235e-05,4,9.441647692704366e-05,1,0.00043375339727409203,0,0.00019928415511708523,0,0.9930555555555556
15,15,19803,179,87,7,5.5586487034448605e-05,53,0.00013911723156001478,10,5.742159096511624e-05,9,0.000223748190520776,11,0.00107804149802734,3,0.00045731235100768096,1,0.9861111111111112
16,16,19606,360,192,11,7.731926075252275e-05,137,0.0002220723842574356,22,0.00013072201090074724,13,0.0005011024976794655,11,0.0021874861983361598,9,0.0009031932476980482,0,0.9722222222222222
17,17,19489,449,108,19,0.00011110237040323806,64,0.00035801144403721367,19,0.0002718107071960597,17,0.0010302691615622743,4,0.004022962157441277,3,0.0015470419086385918,1,0.9652777777777778
18,18,19330,573,151,27,0.00016135423047374217,106,0.0005760439480662638,14,0.0005242099807047934,15,0.0019059841415817874,10,0.006740163368596608,4,0.002463771478206794,2,0.9583333333333334
19,19,18819,1007,472,38,0.00023510485976389685,323,0.0009072796972391962,55,0.0009339792894380662,43,0.003255263285416732,35,0.010551571029163043,11,0.003770479847732567,5,0.9097222222222222
20,20,18433,1120,172,59,0.00034617202290679696,115,0.001419777445932765,14,0.0015936192965457082,26,0.0053483662565135615,11,0.015757216451975333,5,0.005800288622888746,1,0.9027777777777778
