,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases
0,0,499975,10,10,0,0.0,6,0.0,2,0.0,0,0.0,1,0.0,0,0.0,1
1,1,499975,20,10,0,2.2136209936471291e-07,6,1.9922591600227416e-06,1,0.0,2,7.083594120723146e-06,1,0.0,0,5.980515755238171e-05,0
2,2,499970,34,15,1,9.589901025716748e-07,10,7.634782494380203e-06,2,3.3204322399947578e-06,2,3.0687713352484064e-05,0,0.0,1,0.00019928415511708523,0
3,3,499951,61,29,2,2.7992553362264515e-06,18,2.0545802155949544e-05,0,1.4384854785680934e-05,4,7.777026833177413e-05,6,2.6563549907341742e-05,1,0.00045731235100768096,0
4,4,499937,82,24,3,6.707863457164936e-06,15,4.2351124808108145e-05,4,4.309565026823905e-05,1,0.0001965624246042896,3,0.00011507923679535845,0,0.0008433880901456665,1
5,5,499886,138,61,5,1.3697721276025615e-05,42,7.81635934335798e-05,7,9.600503481863234e-05,5,0.0004224047499289066,4,0.0002916392962288391,3,0.0014075629110738882,0
6,6,499614,412,281,7,2.5868417024644747e-05,185,0.00013564207034522723,36,0.00018626826357034557,33,0.0008143486958418492,14,0.0006574204392107645,11,0.0021459381247638165,2
7,7,499420,598,203,17,5.075913682151954e-05,144,0.0002537710781987361,24,0.00037170307792097087,14,0.0014949507490658836,12,0.0015309834415845763,7,0.0031851199534774963,2
8,8,498440,1533,965,30,9.654365226733571e-05,638,0.0004710561409208253,127,0.0006952411223596872,80,0.0025891290861036267,77,0.0032322611983049967,33,0.004659191135848079,10
9,9,497115,2756,1288,65,0.0001924039849761762,819,0.0009429555408109399,168,0.0013277434372223655,133,0.004711068704794751,112,0.006877505337783585,48,0.007240319179560165,8
10,10,493402,6047,3418,127,0.0003796378623306469,2217,0.0018946549042759935,423,0.002548603742571901,343,0.008863118991023189,289,0.014157673034438979,121,0.011648882262063539,25
11,11,487025,11225,5443,265,0.0007634042465799468,3654,0.003875979818169538,646,0.005070164709696814,529,0.01765420441792942,429,0.02920020731370346,146,0.019871074704207743,39
12,12,479444,16704,5995,516,0.0015236260125009642,3982,0.007773111188864197,815,0.0100868103149565,522,0.03529600233930255,442,0.05770219751041299,193,0.03502209855981971,41
13,13,466597,24873,9037,868,0.0028985768124679973,6026,0.014855109430119666,1145,0.01909067002934119,803,0.06715706350573061,675,0.10792778386001069,304,0.06112230413535629,84
14,14,449528,33897,10404,1380,0.005237330094083325,7009,0.02689940447085321,1256,0.0342212652101187,924,0.12086448648676155,837,0.19179811956666343,290,0.10527851589114953,88
15,15,423972,44725,12876,2048,0.008943123718380274,8468,0.04592363704220777,1642,0.05785481135579195,1213,0.2053720560012971,1006,0.3218244629034191,439,0.1754716964126414,108
16,16,393071,54192,12367,2900,0.014490508165132799,8303,0.07437886454836488,1498,0.0929086541347588,1111,0.33120847097207207,954,0.5149016493471401,398,0.2818447872567533,103
17,17,357640,61023,10706,3875,0.02233503753731747,7057,0.114484834135119,1380,0.14207107454294418,978,0.5084362463428661,867,0.7862030767745634,328,0.4340701271031085,96
18,18,315870,65338,9207,4892,0.03283571900630127,6261,0.16809840448409383,1119,0.20755257039523659,824,0.745392984858364,639,1.148135881638032,297,0.6404144391715997,67
19,19,270917,66491,7043,5885,0.04619802009372929,4667,0.2361706150808386,914,0.2905253630109285,648,1.046056001872528,530,1.6078402132671967,229,0.9049315416554905,55
20,20,270917,66501,10,0,0.062393710147988286,7,0.31858382535815605,1,0.3908002333720556,1,1.4096282302360301,1,2.16449100933717,0,1.227251130333492,0
21,21,270917,66511,10,0,0.08103357449455202,9,0.4133362181208971,0,0.5059403213867196,1,1.826958045347344,0,2.8047729066608404,0,1.5992777604091,0
22,22,270917,66521,10,0,0.10150029547630114,5,0.5173037370273581,2,0.6321396615734557,1,2.2839799286616453,1,3.507620820080414,1,2.008320296326894,0
23,23,270917,66531,10,0,0.12296074448288376,8,0.6262671369541151,1,0.764277611084329,0,2.762003673537806,1,4.244525118965654,0,2.4374445248358323,0
24,24,270917,66541,10,0,0.14450678196697178,8,0.7356252097844869,0,0.8967801483221018,1,3.240808235038279,1,4.984339378348123,0,2.8682919726184943,0
25,25,270917,66551,10,0,0.1652568467023434,6,0.840910791195503,0,1.024244737089125,2,3.7008767800963294,1,5.6968094073331175,1,3.283114643671187,0
26,26,270917,66561,10,0,0.1844307796487134,6,0.9381697789188373,0,1.1418973704193114,2,4.125022033134756,1,6.35515858083236,1,3.666258298190019,0
27,27,270917,66571,10,0,0.2013961934157575,6,1.0241961320368806,1,1.2458754078689307,2,4.499382687080331,1,6.9376762920363255,0,4.005072243918346,0
28,28,270917,66581,10,0,0.2156898330668283,6,1.096642124172598,1,1.3333576421768705,1,4.8138715950845015,1,7.428444864793361,1,4.290320608345276,0
29,29,270917,66591,10,0,0.2270195231150607,6,1.1540279915355292,3,1.402572301816081,0,5.062198293089314,1,7.81744484156994,0,4.516206673173836,0
30,30,270917,66601,10,0,0.23525235704650693,7,1.1956846848867912,0,1.452722347157622,1,5.241592686924645,1,8.100093029674476,1,4.680125508067452,0
31,31,270917,66611,10,0,0.24039430022838418,7,1.2216456162315918,1,1.483861076145642,0,5.35234280863324,2,8.276603019651013,0,4.7822473968476125,0
32,32,270917,66621,10,0,0.24256528342893946,6,1.232523830834098,2,1.4967361488970725,1,5.397245311785784,1,8.35107079157669,0,4.825015168571168,0
33,33,270917,66631,10,0,0.2419730058310191,6,1.229377406515706,1,1.4926332020604132,0,5.381011703748694,3,8.330611238941563,0,4.812618029671212,0
34,34,270917,66641,10,0,0.23888769894584547,6,1.2135806813432817,1,1.4732176296914734,1,5.309730433091487,2,8.224475127750932,0,4.75048570280569,0
35,35,270917,66651,10,0,0.2336192159756042,8,1.1867089876947519,0,1.4403984181765035,1,5.1903392754476165,1,8.04327168855637,0,4.644830877969334,0
36,36,270917,66661,10,0,0.2264973819379501,7,1.1504367579070218,0,1.39620528856939,2,5.030194134765584,1,7.798295800417919,0,4.5022555089930085,0
37,37,270917,66671,10,0,0.21785566312314242,4,1.1064559422095446,2,1.3426919744325516,2,4.836708226719319,0,7.500973613974952,2,4.329427176453303,0
38,38,270917,66681,10,0,0.20801833749836038,8,1.056413005139746,0,1.2818564245290782,1,4.617062556852188,0,7.162479285589868,1,4.132825176021143,0
39,39,270917,66691,10,0,0.19729115371599912,7,1.0018579348940677,0,1.215581099707857,2,4.378005870300199,0,6.793346947256295,1,3.9185516827117137,0
40,40,270917,66701,10,0,0.1859545382023106,8,0.9442130698345411,0,1.1455941589971215,1,4.125711027816207,1,6.40327785030481,0,3.692200791953581,0
41,41,270917,66711,10,0,0.17425961526693667,4,0.884750828147491,3,1.0734401341921735,2,3.8656985835377227,1,6.000936238934509,0,3.45877700172017,0
42,42,270917,66721,10,0,0.16242589194395735,8,0.8245866309490865,1,1.0004707687132752,0,3.6027917928889055,0,5.593889808853432,1,3.2226543980016977,0
43,43,270917,66731,10,0,0.1506410451849171,5,0.7646728229473015,1,0.9278366966824042,1,3.3411059758684147,2,5.188606313283709,1,2.9875681327643937,0
44,44,270917,66741,10,0,0.1390614139482165,4,0.7058050889440302,4,0.8564972314108374,2,3.084084049133029,0,4.790472837321557,0,2.7566305014440626,0
45,45,270917,66751,10,0,0.12781381327743035,9,0.6486319656835843,0,0.7872297992031575,1,2.8345070967543515,0,4.403843259728213,0,2.5323648578721087,0
46,46,270917,66761,10,0,0.11699795851079356,5,0.5936605323666966,3,0.7206432716818518,1,2.594561394363697,0,4.032128668224658,1,2.3167516201361287,0
47,47,270917,66771,10,0,0.10668887901453071,7,0.5412764421196652,1,0.6571961608244181,1,2.365887039307676,0,3.6779037584848133,1,2.111281633123717,0
48,48,270917,66781,10,0,0.09694003131104505,4,0.4917516427814945,3,0.5972130253007246,1,2.149644012046084,2,3.3429971719700715,0,1.9170131054303758,0
49,49,270917,66791,10,0,0.08778590912979464,9,0.4452643112348113,0,0.5409026011795777,0,1.9465915440858443,1,3.0285791496905876,0,1.734629196419121,0
50,50,270917,66801,10,0,0.07924516328664538,5,0.4019073256168431,2,0.4883735982780114,3,1.757134884216496,0,2.73526814810094,0,1.5644940770515428,0
51,51,270917,66811,10,0,0.07132292816396162,9,0.361706974151611,0,0.43965727477182437,0,1.5813869434238481,0,2.4632087900203667,1,1.4067059211651218,0
52,52,270917,66821,10,0,0.06401362017859806,6,0.3246305473762249,1,0.39471378312667,1,1.419218343247005,1,2.212191503174881,1,1.2611458056122016,0
