,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases,perc_above_left
0,0,99999,10,10,0,0.0,9,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,1.0
1,1,99999,20,10,0,3.3204314904706934e-07,9,0.0,1,1.6602161199973789e-06,0,0.0,0,0.0,0,0.0,0,1.0
2,2,99997,31,12,1,1.4384851538575121e-06,6,9.961295800113708e-07,4,5.532211272843088e-06,2,0.0,0,0.0,0,0.0,0,1.0
3,3,99996,41,11,1,3.866839855292609e-06,6,7.303844777229899e-06,4,1.601561386127644e-05,0,0.0,0,0.0,1,0.0,0,1.0
4,4,99994,51,12,2,8.180585833160467e-06,7,2.487893241815434e-05,2,3.44772277280358e-05,2,0.0,0,2.6563549907341742e-05,1,0.0,0,1.0
5,5,99976,76,28,3,1.4853996061671096e-05,21,5.978567987842924e-05,2,6.612511290640294e-05,2,0.0,3,0.00011507923679535845,0,0.0,0,0.9994526546250684
6,6,99964,93,22,4,2.4740575101050753e-05,13,0.00011773866078191653,6,0.00011525039134961623,1,2.125078236216944e-05,2,0.0002916392962288391,0,0.0,0,0.9994526546250684
7,7,99959,102,15,4,3.843531112148954e-05,10,0.00020625868043250035,1,0.00018534828140258288,2,8.497954593672904e-05,1,0.0005777297894887393,1,0.0,0,0.9994526546250684
8,8,99867,196,102,7,5.6517042499344926e-05,73,0.0003271746156892071,12,0.00028069189895589585,6,0.0002167902798842846,5,0.0009998008818471087,6,0.0,0,0.9989053092501369
9,9,99850,211,27,7,8.160864417119862e-05,19,0.0004923610660174252,3,0.00041070745153744823,3,0.00046703852037521554,2,0.0017111699514950206,0,0.0,0,0.9989053092501369
10,10,99801,254,59,11,0.00011479447085063284,39,0.0007042577326115002,4,0.0005814905197055343,8,0.0008650469792488415,4,0.002757337870101317,1,0.0,3,0.9983579638752053
11,11,99765,280,46,13,0.00015847896484585397,32,0.000967890751018081,8,0.000809080077571296,3,0.0014572487310209677,3,0.0042430896552938255,0,0.00017941547265714513,0,0.9983579638752053
12,12,99658,372,117,17,0.00021392068235373933,76,0.0012870117302012216,13,0.0011006345347447843,10,0.0022710288545249556,12,0.00616785824475146,6,0.0005978524653512556,0,0.9972632731253421
13,13,99596,413,72,18,0.00028355866438196134,44,0.0016685755571001673,13,0.0014745312468100453,7,0.003390622951829807,4,0.008643604562348466,4,0.001371937053023043,0,0.9961685823754789
14,14,99388,593,217,20,0.0003684615474535007,137,0.002121273281881131,22,0.0019410513639873833,25,0.004850576386138853,21,0.011732276653497067,9,0.0025301642704369993,3,0.9945265462506842
15,15,99249,693,148,22,0.00047315637400176263,107,0.0026649513499549604,14,0.002541125553546923,14,0.006815911500328314,7,0.015688309537546092,5,0.004222688733221664,1,0.9939792008757526
16,16,99105,788,154,35,0.0006011680169877104,105,0.0033137041320370994,19,0.0033021209606006437,14,0.009355045758636401,11,0.02068684340064087,4,0.006497619531843832,1,0.9917898193760263
17,17,98160,1666,950,45,0.0007569640795705028,656,0.004087144237010101,106,0.0042596548196184745,88,0.012582315326731118,66,0.026899472401761812,24,0.009455618227787666,10,0.9879584017515052
18,18,97584,2144,584,51,0.0009644284675806337,388,0.005085605769165157,78,0.00556013159512183,54,0.016943801162002677,45,0.034933794819340676,16,0.01367768561317602,3,0.9846743295019157
19,19,96424,3160,1163,75,0.0012429938437322969,770,0.006406490625669543,158,0.007322241015874781,103,0.022834378060415914,84,0.04526356463970481,41,0.019460181240341788,7,0.9775588396278051
20,20,96424,3170,10,0,0.0016345738273819503,9,0.008268218448316246,1,0.009794815820779299,0,0.031093626277367514,0,0.059221375214227934,0,0.027509353626462726,0,0.9775588396278051
21,21,96424,3180,10,0,0.0021529383751196555,6,0.010748717918486635,2,0.013054430711731877,1,0.041991149734474785,0,0.07715829457485507,1,0.03797399074461863,0,0.9775588396278051
22,22,96424,3190,10,0,0.002805292924938881,8,0.013902204800045538,1,0.01713729251261992,0,0.055664790241678405,1,0.09936366071811108,0,0.05084295066420293,0,0.9775588396278051
23,23,96424,3200,10,0,0.003575246280944816,10,0.017658075103775754,0,0.02193387932623975,0,0.07176588959997614,0,0.1253117312692766,0,0.06571240253741903,0,0.9775588396278051
24,24,96424,3210,10,0,0.004431906628965519,6,0.021867891468504992,2,0.02724729066775342,1,0.08963942171412105,1,0.15400268082623791,0,0.08194748995760406,0,0.9775588396278051
25,25,96424,3220,10,0,0.0053361596873801,7,0.026339709254557774,1,0.032833431906017715,1,0.10847247828571066,1,0.18415134980426534,0,0.098798277165286,0,0.9775588396278051
26,26,96424,3230,10,0,0.0062466422569487125,6,0.030865652344158664,2,0.038436142211004734,1,0.1274058898591928,1,0.2143857053248864,0,0.11550071251012992,0,0.9775588396278051
27,27,96424,3240,10,0,0.007124108133363059,9,0.035248378180496004,0,0.043815542360449766,0,0.14563212839186518,0,0.24340062130761328,0,0.13135222167822,1,0.9775588396278051
28,28,96424,3250,10,0,0.007934669579434374,7,0.03931371560920228,2,0.04876425493352251,1,0.16244897997316762,0,0.2700633117907152,0,0.14582048972301043,0,0.9775588396278051
29,29,96424,3260,10,0,0.008651366262354413,8,0.042923810590303375,1,0.05312006251483402,0,0.17729832642728696,1,0.29347385106830387,0,0.15846928643445476,0,0.9775588396278051
30,30,96424,3270,10,0,0.0092549599201785,8,0.04597749712332676,1,0.05676597606192311,0,0.18978298543538702,1,0.31298892013687896,0,0.1690245118694804,0,0.9775588396278051
31,31,96424,3280,10,0,0.009733703209164387,5,0.048411931216327315,2,0.05963131550570092,3,0.1996614134937712,0,0.3282181923297692,0,0.17731963539724865,0,0.9775588396278051
32,32,96424,3290,10,0,0.010082575994306951,6,0.050199564844578125,1,0.06169139127557676,1,0.20683048849377023,1,0.3390022375995744,0,0.18329103028035734,1,0.9775588396278051
33,33,96424,3300,10,0,0.01030239344596412,7,0.05134184501602002,2,0.06295525204819565,1,0.21131471467826357,0,0.34537946204924697,0,0.18702344356591655,0,0.9775588396278051
34,34,96424,3310,10,0,0.01039864586395462,9,0.051865650300658046,0,0.06346281932250337,0,0.21322738918911668,1,0.34754797394697723,0,0.1886347266351137,0,0.9775588396278051
35,35,96424,3320,10,0,0.010380462557317068,9,0.05181414117344372,0,0.06327291045409023,0,0.2127632189429161,1,0.34582668903034924,0,0.18831881034024034,0,0.9775588396278051
36,36,96424,3330,10,0,0.010259510534900998,6,0.05124317394780215,2,0.06245789916588722,1,0.21016694655899235,1,0.3406186074676323,0,0.1862817641277831,0,0.9775588396278051
