,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases,perc_above_left
0,0,99999,10,10,0,0.0,4,0.0,2,0.0,1,0.0,2,0.0,1,0.0,0,1.0
1,1,99999,20,10,0,1.475747329098086e-07,7,1.9922591600227416e-06,0,1.6602161199973789e-06,2,1.4167188241446292e-05,0,2.6563549907341742e-05,0,0.0,1,1.0
2,2,99998,30,11,1,7.500077847301397e-07,8,6.638652914368832e-06,1,8.852643512837846e-06,2,4.720823846352183e-05,0,8.851568688801671e-05,0,5.980515755238171e-05,0,1.0
3,3,99996,41,12,1,2.2841758033910515e-06,8,1.623034611875376e-05,1,2.7080036406962614e-05,1,0.00010833229820002643,1,0.00020312360934082241,1,0.00019928415511708523,0,1.0
4,4,99987,58,19,2,5.334596822951958e-06,16,3.2410819661563906e-05,2,6.152780709059654e-05,0,0.00020687301568059815,1,0.00040116973005525854,0,0.00045731235100768096,0,1.0
5,5,99984,68,13,3,1.0798431052344254e-05,10,5.7825870649186226e-05,2,0.0001151625023039505,0,0.00034995679614495233,1,0.0006871468386798668,0,0.0008433880901456665,0,1.0
6,6,99979,78,15,3,1.937869257581587e-05,13,9.514360760668473e-05,0,0.00018838935303290658,0,0.0005459949137872183,2,0.0010677654227119258,0,0.0013477577535215065,0,1.0
7,7,99957,104,32,5,3.1878723271979636e-05,26,0.00014525470519917346,2,0.00027872593707515766,2,0.0008096856009565403,1,0.0015330845062092072,1,0.0019466539696467314,0,1.0
8,8,99950,113,17,6,4.936179428102256e-05,15,0.00021004648561035992,0,0.00038516732079292766,2,0.0011491584208431003,0,0.002089894644831533,0,0.002608197287365052,0,1.0
9,9,99936,127,24,8,7.246638061950006e-05,14,0.0002881255359293525,5,0.000506843945297671,1,0.0015651666443029244,2,0.0027215318823108708,2,0.0032976244203634796,0,1.0
10,10,99923,137,22,7,0.00010175036458866768,18,0.00038255047477250354,1,0.0006431706268819314,1,0.0020639430640193267,2,0.0034710255826064344,0,0.003981316838265309,0,1.0
11,11,99891,165,42,13,0.0001374963132265155,29,0.0004924880645493319,3,0.0007938895643477399,4,0.0026467234538913235,4,0.004334033895770426,2,0.004629544598520206,0,1.0
12,12,99706,344,195,15,0.0001800695713136084,122,0.0006202922556013692,32,0.0009628256763508766,23,0.003332810089861262,14,0.005370915587116874,2,0.005218060039685313,2,0.9983579638752053
13,13,99650,387,66,16,0.00023319286325533274,49,0.0007959032871477701,3,0.0011863435349930742,7,0.004217424332465922,5,0.006631810556514668,2,0.0058483762762363885,0,0.9972632731253421
14,14,99604,413,56,23,0.00029909896672755464,39,0.0010301004236255643,10,0.0014874536873401413,3,0.005363409006902511,2,0.008185635845284873,1,0.006548268552515193,1,0.9967159277504105
15,15,99515,476,99,23,0.0003808855471759615,78,0.0013493876136196588,1,0.001894687899609434,6,0.006836771357900977,10,0.010074362775057676,2,0.007448988474958877,2,0.9956212370005474
16,16,99285,669,237,28,0.0004815673050373662,147,0.0017587896979477896,36,0.002426169453187527,23,0.008717186848311943,17,0.01234684803024002,13,0.008707611235909005,1,0.993431855500821
17,17,99052,853,239,24,0.0006057078476843405,163,0.002289706078945133,25,0.003114293323477643,20,0.011108005333655144,20,0.015317647988697497,7,0.01044566377024745,4,0.9912424740010947
18,18,98601,1244,461,39,0.0007589965860481661,316,0.002961924975730988,60,0.003987354827177474,42,0.014155105251448048,27,0.019230362854337928,14,0.012967668019453659,2,0.9852216748768473
19,19,98410,1352,201,42,0.0009539031967856216,129,0.003841971867229717,27,0.005119854927557259,19,0.018082258739307595,13,0.024637809961345687,11,0.016465017946990762,2,0.9819376026272578
20,20,98410,1362,10,0,0.0011978089252018284,6,0.004970253085454934,3,0.006556660962888442,0,0.02303420878378188,1,0.032003373871288474,0,0.021158657685420166,0,0.9819376026272578
21,21,98410,1372,10,0,0.001493720950161753,5,0.006367595036534517,3,0.008313896021952295,1,0.029042977497648153,0,0.04150592918375265,0,0.027057839496360463,1,0.9819376026272578
