,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases
0,0,99999,10,10,0,0.0,6,0.0,3,0.0,0,0.0,1,0.0,0,0.0,0
1,1,99999,20,10,0,2.2136209936471291e-07,5,2.9883887400341124e-06,1,0.0,1,7.083594120723146e-06,2,0.0,1,0.0,0
2,2,99998,30,11,1,9.220964193442226e-07,8,1.0954108951564618e-05,2,1.6602161199973789e-06,0,3.777130747320721e-05,0,2.6563549907341742e-05,1,0.0,0
3,3,99997,40,11,1,2.602529969237054e-06,5,2.8162910425320737e-05,1,5.532211272843088e-06,1,0.00010137438756353505,2,0.00011507923679535845,2,0.0,0
4,4,99988,57,19,2,5.700254490681576e-06,12,5.739493620030358e-05,3,1.435539774127906e-05,1,0.0002223941972214102,1,0.00034476639604352256,2,0.0,0
5,5,99985,67,13,3,1.0904331610316371e-05,11,0.00010293537869205677,0,3.060523257519009e-05,1,0.0004137157955403542,1,0.0008078882630794561,0,0.0,0
6,6,99980,77,15,5,1.8816404785309666e-05,11,0.00016539089782270335,3,5.730192643796696e-05,1,0.0006888596200123393,0,0.0015565159243974452,0,0.0,0
7,7,99933,128,57,6,3.005476977026886e-05,36,0.00024753687317716997,5,9.734034039570782e-05,10,0.0010476274580280612,3,0.002618732544140432,2,0.0,1
8,8,99916,147,27,7,4.604215762716699e-05,15,0.0003525991070873219,6,0.00016806132134693932,4,0.0015030197521293059,0,0.004022721903126612,2,5.980515755238171e-05,0
9,9,99751,310,174,11,6.756697460967223e-05,122,0.0004859474812757632,15,0.0002810686370724559,22,0.0020442190727026485,11,0.005779882673110256,4,0.00019928415511708523,0
10,10,99729,324,32,12,9.95161511270141e-05,20,0.0006632995780535007,7,0.00048340012554102293,1,0.0027399511929489294,2,0.007968847396135924,2,0.00045731235100768096,0
11,11,99667,373,72,14,0.0001437755250146217,50,0.0008957824000146904,8,0.000792198049300981,4,0.003608904281661839,6,0.010633676894172883,4,0.0008433880901456665,0
12,12,98937,1082,739,16,0.0002042048679829489,459,0.0011977480493078432,94,0.0012326280061120561,81,0.00472172624903942,64,0.013882396271120182,34,0.0013477577535215065,7
13,13,98746,1228,200,33,0.00029791507719284933,134,0.0016639568499696982,21,0.0019364618902271346,19,0.006538180211426459,16,0.01860001530637476,8,0.002365290072513403,2
14,14,98545,1359,209,40,0.0004342216997911598,134,0.002340512520624449,22,0.0029633261876072276,19,0.009311231310943484,25,0.02524853642599448,8,0.004122796688289412,1
15,15,98304,1508,250,52,0.0006272866952396342,161,0.003301489087513089,37,0.00441262862846667,20,0.013499096641741384,20,0.034559206181500796,11,0.006957184345203798,1
16,16,97937,1757,375,73,0.0008859709182233113,242,0.004598491946460661,47,0.006333138719780662,35,0.019374042313903682,38,0.046990450018050946,8,0.011058747483969802,5
17,17,97440,2108,505,83,0.0012173258609015187,341,0.006269843759494252,70,0.008759226679630626,42,0.027227433526181385,34,0.06267217287460015,12,0.01670624734734876,6
18,18,96823,2545,624,86,0.0016290575853264912,416,0.008365288441265613,70,0.011711973476013018,62,0.03722759772293008,44,0.08162549887538893,28,0.024196105496308514,4
19,19,95936,3212,895,116,0.0021312531017213562,569,0.010932465153219332,148,0.015240239670691063,70,0.049572985889385864,76,0.10410919313379309,26,0.03379208807159807,6
20,20,95936,3222,10,0,0.002740616334556091,6,0.014098461013202652,3,0.019411638628137825,1,0.0646255381351492,0,0.1303907805169991,0,0.045860659605280775,0
21,21,95936,3232,10,0,0.003454835006897484,8,0.017861203430779002,1,0.024193597405644796,1,0.08224345747048113,0,0.16023663130244034,0,0.060317948224201806,0
22,22,95936,3242,10,0,0.004265827475267365,10,0.022201548004779737,0,0.029514548981504636,0,0.10218232067156091,0,0.193166961380419,0,0.07691445099528786,0
23,23,95936,3252,10,0,0.005148898541266425,6,0.026995657792035298,1,0.03520745621605431,2,0.12380059776396057,0,0.22814270932393027,1,0.09507118298754226,0
24,24,95936,3262,10,0,0.006070212049266045,5,0.03206116799863455,2,0.041059187571070584,2,0.14624930959910543,0,0.26386458297990173,1,0.11403665397247376,0
25,25,95936,3272,10,0,0.00699214144003962,7,0.03718811242604309,1,0.046839233432712186,2,0.16859919341394664,0,0.29894680783781163,0,0.13299811208915097,0
26,26,95936,3282,10,0,0.007877814109838165,7,0.04216531399913297,1,0.05232813402405043,1,0.1899493045698684,1,0.33206024821600516,0,0.15117386546944214,0
27,27,95936,3292,10,0,0.008694411023170031,8,0.04680171905382878,1,0.05733378054964796,1,0.20951291493482715,0,0.3620521806386176,0,0.16787894666357323,0
28,28,95936,3302,10,0,0.009415329603470341,6,0.05093873581432589,2,0.06170330711379336,0,0.22665391279412733,1,0.38799772682629036,1,0.1825644026603124,0
29,29,95936,3312,10,0,0.010021047930659985,6,0.054458041931024444,1,0.06532530350718602,2,0.240922632887914,1,0.4092617750795704,0,0.19483422424572366,0
30,30,95936,3322,10,0,0.010499301237904931,6,0.0572815218428045,1,0.06813464473891193,2,0.2520467073695813,1,0.4254576331430079,0,0.20444521288839584,0
