,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases
0,0,299991,10,10,0,0.0,4,0.0,2,0.0,1,0.0,3,0.0,0,0.0,0
1,1,299991,20,10,0,1.475747329098086e-07,7,1.9922591600227416e-06,1,1.6602161199973789e-06,1,2.125078236216944e-05,0,0.0,1,0.0,0
2,2,299984,36,17,1,7.500077847301397e-07,12,7.634782494380203e-06,2,7.192427392840467e-06,2,7.081235769528275e-05,1,2.6563549907341742e-05,0,0.0,0
3,3,299975,53,19,2,2.43175053630086e-06,11,2.0545802155949544e-05,3,2.1547825134119524e-05,3,0.00016958204142076278,1,8.851568688801671e-05,1,0.0,0
4,4,299956,79,29,3,5.937029874772289e-06,19,4.533951354814226e-05,4,5.2153057709309615e-05,4,0.00033037184569229656,2,0.00022968715924816415,0,0.0,0
5,5,299942,99,24,4,1.2406386437460071e-05,16,8.812157280513304e-05,2,0.00010945498414727657,3,0.0005708410807619229,2,0.00046312186703593354,1,0.0,0
6,6,299856,189,96,6,2.2896351695810477e-05,59,0.00015351274725328395,18,0.00020347489230298965,6,0.0009071478635870002,9,0.0008283183110400143,3,0.0,1
7,7,299800,245,66,10,4.0046375634137065e-05,47,0.00026138715890916157,8,0.00034885027826426113,8,0.0014056022863313015,0,0.0014074543301290621,3,5.980515755238171e-05,0
8,8,299725,315,85,15,6.634308865701807e-05,59,0.0004246304152083797,8,0.0005624826409442573,6,0.00208252064038335,11,0.0023054707975800385,0,0.00019928415511708523,1
9,9,299576,453,159,21,0.00010530331634359875,115,0.0006612323977411412,13,0.0008592812753459861,12,0.003038666297590876,13,0.003578865825337879,6,0.0005171175085600626,0
10,10,299013,984,561,30,0.00016229880228523159,350,0.000988608372462375,82,0.0012628987003320193,61,0.004375739658437483,46,0.005418054527815159,18,0.0010426722452627516,4
11,11,296195,3650,2717,51,0.00025170598602553766,1800,0.0014891890407524742,373,0.0018764074445673273,253,0.006460534791655995,194,0.008314588319372635,82,0.002044290734738714,15
12,12,294564,5017,1506,139,0.0004448595225471069,1005,0.002555870507869357,190,0.003149754007586493,130,0.010792700411458786,111,0.014624603114747295,56,0.004484256043546465,14
13,13,291536,7518,2748,247,0.0008065371488593933,1854,0.0045360946442821745,329,0.005483809314337181,246,0.01876796434941882,217,0.026784599812246918,87,0.009611738977406904,15
14,14,286577,11413,4299,404,0.001457884024968919,2858,0.008049689497901497,536,0.00961810032956125,404,0.03302442090363753,335,0.04894584837724286,137,0.01916457155063301,29
15,15,280122,16038,5263,638,0.0025537122094600904,3550,0.013880010806585007,658,0.016515427245721952,491,0.0569911550455166,361,0.08657175998663066,165,0.035757351301784264,38
16,16,272586,20818,5737,957,0.0042882514082230976,3789,0.022982242605173953,718,0.027370627727346053,524,0.09464682919536369,477,0.14626151149993488,182,0.06264910621283372,47
17,17,262102,26892,7427,1351,0.006879105497444257,4982,0.03644164675468267,935,0.043538193206832033,671,0.15102929689381345,544,0.23550106795956782,233,0.10399710395223183,62
18,18,250202,32600,7559,1849,0.010584640628737587,4985,0.05554353874164067,916,0.06659656993345545,738,0.23155745072896833,582,0.3629564298618629,269,0.16505168844072524,69
19,19,234857,38963,8789,2423,0.015647587550766416,5795,0.08148351223532747,1078,0.09812861202441782,829,0.3417500632311639,717,0.5377109512538639,292,0.25158154177168507,78
20,20,234857,38973,10,0,0.02231672352671853,7,0.11549431481630057,0,0.13973771239093882,2,0.48746411149792024,1,0.768883528839386,0,0.3698067314852073,0
21,21,234857,38983,10,0,0.03058050597878554,5,0.15749221077807787,3,0.1914188016036117,0,0.6686656704871655,2,1.0567032060977721,0,0.5207138165087547,0
22,22,234857,38993,10,0,0.04030237395138351,10,0.2067727760952284,0,0.2523709586619797,0,0.8826883636456636,0,1.396879039255973,0,0.7026888264536628,0
23,23,234857,39003,10,0,0.051132394720744545,9,0.2615605296854863,0,0.32042276641745415,1,1.121963467729652,0,1.7773474614840676,0,0.9094313739396711,0
24,24,234857,39013,10,0,0.06260522581306459,9,0.3195059935913698,0,0.3926546883208386,1,1.3762488955461523,0,2.1817756717867467,0,1.131979496208366,0
25,25,234857,39023,10,0,0.07421122263627412,6,0.3780401269796319,2,0.46585016826522213,1,1.6342137348383639,1,2.5921078355086964,0,1.3601873639488007,0
26,26,234857,39033,10,0,0.08545532679968011,9,0.4346733589057597,0,0.5368740494859257,1,1.8847867992649727,0,2.9906995337542845,0,1.583981718330266,0
27,27,234857,39043,10,0,0.09589952880786207,5,0.48720448120034426,2,0.6029436470879631,2,2.118112544736125,1,3.3618569299805494,0,1.794281600556546,0
28,28,234857,39053,10,0,0.10518826700852951,5,0.5338531696064271,0,0.6617960479863048,2,2.3261597726426593,2,3.6927807903526766,1,1.9835756588956912,0
29,29,234857,39063,10,0,0.11306014683327098,6,0.5733125241486533,1,0.7117625869507461,0,2.502993429833147,2,3.974028451895156,1,2.1462036549675303,0
30,30,234857,39073,10,0,0.11934862337260184,5,0.6047554054525408,2,0.7517724871276522,1,2.644802343868406,1,4.199540080523929,1,2.27840812130615,0
31,31,234857,39083,10,0,0.12397518462251057,6,0.6277985153956023,1,0.7813140987015289,1,2.7497481713779885,0,4.366417334889485,2,2.378223407487207,0
32,32,234857,39093,10,0,0.12693798839078704,9,0.6424434044270506,0,0.8003604157631565,1,2.8177071077442553,0,4.474536564344881,0,2.4452616812259116,0
33,33,234857,39103,10,0,0.12829812117860664,9,0.6490063799418471,1,0.8092838018621582,0,2.8499629183845783,0,4.5259816386672025,0,2.4804441976228206,0
34,34,234857,39113,10,0,0.1281651066558926,8,0.6480463576315381,0,0.8087630638034919,2,2.848883878073673,0,4.524568779906273,0,2.4857143451968255,0
35,35,234857,39123,10,0,0.1266830158104086,6,0.6402930245762494,2,0.7997001749535649,2,2.8176168099982335,0,4.475318581458163,0,2.463758196411371,0
36,36,234857,39133,10,0,0.12401780909649185,7,0.6265871670197288,2,0.7831380733854073,0,2.7598092144713506,1,4.384024071654211,0,2.4177492259149824,0
37,37,234857,39143,10,0,0.12034657334299821,6,0.6078246334039992,1,0.7601907358103763,2,2.6793765831538447,1,4.25687562683575,0,2.351126691539017,0
38,38,234857,39153,10,0,0.11584854738816755,6,0.58491186048275,1,0.7319912266017337,1,2.5802997343917404,0,4.100153091386998,2,2.2674118019858174,0
39,39,234857,39163,10,0,0.1106982187664235,5,0.5587308881057903,2,0.699641736503015,0,2.4664637996192544,2,3.9200366565868174,0,2.1700619876396647,1
40,40,234857,39173,10,0,0.10506009117295784,5,0.5301136012994708,2,0.664182067809822,1,2.3415565771771836,1,3.72233687234842,0,2.0624208712401515,1
41,41,234857,39183,10,0,0.09908512890227128,7,0.4998231584049265,2,0.6265678626106733,0,2.2089653294215763,0,3.5124197419157532,0,1.9476006617820594,1
42,42,234857,39193,10,0,0.09290858111584328,3,0.4685431404280826,3,0.5876531229812524,4,2.071728605046133,0,3.295082851604202,0,1.8284511566033461,0
43,43,234857,39203,10,0,0.0866486716554913,5,0.43687250284100093,1,0.5481920087890173,2,1.932505737229998,1,3.074521864918149,1,1.7074434875632123,0
