,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases,perc_above_left
0,0,299991,10,10,0,0.0,6,0.0,0,0.0,1,0.0,3,0.0,0,0.0,0,1.0
1,1,299991,20,10,0,2.2136209936471291e-07,9,0.0,1,1.6602161199973789e-06,0,2.125078236216944e-05,0,0.0,0,0.0,0,1.0
2,2,299987,33,14,1,1.0696711522540312e-06,11,9.961295800113708e-07,2,5.532211272843088e-06,0,7.081235769528275e-05,0,0.0,1,0.0,0,1.0
3,3,299984,45,13,1,3.2049630210573846e-06,9,5.311585617207158e-06,2,1.269518162128168e-05,1,0.00016249844730003963,0,2.6563549907341742e-05,1,0.0,0,1.0
4,4,299974,63,20,2,7.345103559024844e-06,10,1.6248020343762767e-05,1,2.5073021302346997e-05,4,0.0002996841323398125,3,0.00011507923679535845,2,0.0,0,1.0
5,5,299963,80,21,4,1.4249779265025853e-05,13,3.691668084530665e-05,4,4.958739317667742e-05,3,0.0005001544065508718,0,0.00034476639604352256,1,0.0,0,1.0
6,6,299947,101,26,5,2.4659346164640754e-05,19,7.308201332164435e-05,6,9.384460127188222e-05,0,0.0007625239346973641,0,0.0007813247131721144,0,0.0,1,1.0
7,7,299916,135,41,7,3.941053801529331e-05,31,0.000132287684690522,2,0.00016319481013265196,2,0.0010892785977051132,3,0.0014680002375094285,3,5.980515755238171e-05,0,1.0
8,8,299846,205,80,10,5.972919874514067e-05,47,0.00021961219778243097,10,0.00026401494469440644,11,0.0014926916951759877,8,0.002495299584521635,3,0.00019928415511708523,1,1.0
9,9,299800,248,56,13,8.753522886775622e-05,34,0.00034760143755433896,11,0.0004137854274521361,4,0.0020210804083911783,4,0.003940226333550087,3,0.0005171175085600626,0,1.0
10,10,299582,453,223,18,0.00012457943412391454,151,0.0005289407779107045,37,0.000622210942601714,13,0.002716410136518161,12,0.005905701586136232,10,0.0010426722452627516,0,0.9984387197501952
11,11,299310,700,274,27,0.00017698075598605103,186,0.0008050565144569186,34,0.0009183215727669125,24,0.003693365178401057,22,0.008679044718881462,5,0.0018050701045291874,3,0.9968774395003903
12,12,297822,2118,1459,41,0.0002530177798613871,971,0.0012228491763626595,194,0.0013478577523033215,126,0.005141194262504858,119,0.012459606584026008,42,0.0029694575324495432,7,0.9929742388758782
13,13,297135,2687,660,91,0.00039254306673378324,431,0.002001940299279821,91,0.0021362449135201777,66,0.007980489707777993,44,0.01847856271322889,20,0.004972443609104486,8,0.9890710382513661
14,14,295446,4139,1599,147,0.0006259937493254175,1065,0.003310422024279807,193,0.0034748228340164607,152,0.012866503710484683,109,0.027619063179621654,65,0.008489645789271905,15,0.9789227166276346
15,15,291726,7308,3401,232,0.0010183207741745364,2242,0.005477975832475233,424,0.005771120743783109,331,0.021170792319648142,271,0.042318665181866603,102,0.014812215457343535,31,0.9640905542544886
16,16,287222,10850,3929,387,0.0016749048278788723,2556,0.00904200590523798,513,0.009727572155548174,352,0.0352813149209967,342,0.06608722769249412,133,0.026375879929409426,33,0.9453551912568307
17,17,281741,14760,4520,609,0.0027312690229223183,2992,0.014711588020211216,552,0.016212496430801165,419,0.05850398632822066,355,0.10403544428172366,167,0.04623181205568014,35,0.9164715066354411
18,18,274415,19541,5682,900,0.004363103346877579,3780,0.02336588290169044,720,0.02636250550360975,512,0.09495834977320157,441,0.16292630884038448,193,0.07808860410406643,36,0.8821233411397346
19,19,263809,25886,7618,1273,0.006780290267914205,5099,0.03608192325132597,959,0.04148232761412928,692,0.1496052061411947,594,0.2506768767000548,221,0.12567188209336144,53,0.8337236533957846
20,20,263809,25896,10,0,0.010237826146974261,6,0.05414064063869612,3,0.06313691908928966,0,0.22827516440598766,1,0.37597456804247636,0,0.19325816643121826,0,0.8337236533957846
21,21,263809,25906,10,0,0.014801763271183502,6,0.07786451730292376,1,0.09170828025697689,1,0.33245024265256895,1,0.5410892681382234,1,0.281479614102317,0,0.8337236533957846
22,22,263809,25916,10,0,0.02046308674073054,6,0.10718717074777961,4,0.12710486437697713,0,0.4618373106517685,0,0.7451069494160812,0,0.38954965850863593,0,0.8337236533957846
23,23,263809,25926,10,0,0.027039730272130674,3,0.14116488512869965,5,0.16816741825365564,0,0.6122040277297688,2,0.9811453708910093,0,0.5136972149678464,0,0.8337236533957846
24,24,263809,25936,10,0,0.03424762160378765,8,0.17833803429261327,1,0.21311241334346884,0,0.7770200701034891,0,1.2388512228533937,1,0.6484526411062457,0,0.8337236533957846
25,25,263809,25946,10,0,0.04175191037576466,5,0.2169885627419912,3,0.25984734936132925,2,0.9485965615912221,0,1.5062179814570047,0,0.787564827243656,0,0.8337236533957846
26,26,263809,25956,10,0,0.049211270535078476,7,0.25537127622809025,3,0.3062501374200299,0,1.1191187399401612,0,1.7711070687297348,0,0.924785908721963,0,0.8337236533957846
27,27,263809,25966,10,0,0.056311628374508774,6,0.2918805540545262,1,0.35037008146489096,1,1.2813970192869297,1,2.0224343415720196,1,1.0544494108000868,0,0.8337236533957846
28,28,263809,25976,10,0,0.06278773165089814,4,0.32516061396891116,2,0.3905664898987197,3,1.4293706420592267,0,2.250919406303672,1,1.1718366475009216,0,0.8337236533957846
29,29,263809,25986,10,0,0.06843454814328306,8,0.354165257986864,0,0.4255777727578606,1,1.5583549871037135,1,2.4494530903664264,0,1.2733593064032058,0,0.8337236533957846
