,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases
0,0,199996,10,10,0,0.0,6,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0
1,1,199996,20,10,0,2.2136209936471291e-07,5,9.961295800113708e-07,3,1.6602161199973789e-06,2,7.083594120723146e-06,0,2.6563549907341742e-05,0,0.0,0
2,2,199994,31,12,1,9.220964193442226e-07,9,6.307715197218528e-06,2,8.852643512837846e-06,1,2.3604119231760915e-05,0,8.851568688801671e-05,0,0.0,0
3,3,199989,45,15,1,2.639423652464506e-06,8,1.9567346800947183e-05,5,2.5419820286965233e-05,1,5.4166149100013216e-05,0,0.00020312360934082241,1,0.0,0
4,4,199967,75,32,2,5.933873540898425e-06,22,4.851830743472332e-05,8,5.599559581775345e-05,0,9.98947107799375e-05,2,0.00040116973005525854,0,0.0,0
5,5,199954,94,23,4,1.1924197527651867e-05,15,0.00010439151928261155,5,0.00010246732068266882,0,0.00017380172963768042,0,0.0006871468386798668,2,0.0,1
6,6,199924,128,40,6,2.1559989216100382e-05,27,0.000197485882398037,5,0.00016497654785055697,3,0.0002777787641308823,4,0.0011208925225266093,1,5.980515755238171e-05,0
7,7,199879,175,55,8,3.635025395351765e-05,36,0.0003383643731168707,5,0.000246292268011305,6,0.0004455933914846101,5,0.0017366794298925823,3,0.00019928415511708523,0
8,8,199799,252,89,12,5.803564463419682e-05,61,0.0005343895243067032,9,0.0003543648928922104,15,0.0007202094625818697,3,0.002637784650215878,1,0.00045731235100768096,0
9,9,199745,300,64,16,8.938500669961412e-05,37,0.0007935717464776578,12,0.0005162365001662079,3,0.0011467702822272976,8,0.003877462775630902,2,0.0008433880901456665,2
10,10,199237,792,514,22,0.0001325557464763691,341,0.001124904283320458,61,0.0007478855182637386,54,0.0018073760112419584,40,0.005537656971907713,13,0.00146736806862627,5
11,11,198768,1221,468,39,0.00020090125223975997,325,0.0015867968882553897,66,0.0011533539591860676,42,0.0030085910178978405,25,0.007959610792736582,6,0.0026442480676428107,4
12,12,198439,1487,331,65,0.0003099843259253843,218,0.0022589933210819405,41,0.0018321368761148944,32,0.005034434968650235,27,0.011381340665515759,10,0.004758463395175367,3
13,13,197434,2382,989,94,0.0004776407579758337,657,0.003227715342648221,136,0.0029060839866854224,91,0.008286155631146761,66,0.01625478161561619,29,0.008247514448818702,10
14,14,196333,3292,1052,142,0.000737175019790148,712,0.004673243045559768,127,0.004582560928781342,92,0.013394099066596834,80,0.023476399139902966,34,0.01391892624094245,7
15,15,195030,4323,1237,205,0.0011241302003600203,836,0.006770997016271236,153,0.00707041969124977,103,0.021110237710058145,91,0.03421534772574571,39,0.02241860837306444,15
16,16,192698,6197,2162,287,0.0016843184385191925,1437,0.009752570043474799,276,0.010625331629774594,190,0.032379704657137055,160,0.05005991017054725,80,0.03495410970635423,19
17,17,190125,8136,2346,405,0.0024856824832704865,1605,0.013962169063178634,241,0.015634889256335355,214,0.048663901342503334,193,0.07378550227130196,76,0.052955518056597255,17
