,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases,perc_above_left
0,0,399984,10,10,0,0.0,6,0.0,3,0.0,1,0.0,0,0.0,0,0.0,0,1.0
1,1,399984,20,10,0,2.2136209936471291e-07,7,2.9883887400341124e-06,2,1.6602161199973789e-06,1,0.0,0,0.0,0,0.0,0,1.0
2,2,399980,33,14,1,9.95883785799127e-07,9,1.195023853157599e-05,1,7.192427392840467e-06,0,0.0,3,0.0,1,0.0,0,1.0
3,3,399970,52,20,1,2.885299653533493e-06,13,3.0486107302493784e-05,3,1.8227392894124766e-05,1,2.125078236216944e-05,2,2.6563549907341742e-05,1,0.0,0,1.0
4,4,399956,73,24,3,6.682572123950677e-06,14,6.36849771725131e-05,3,3.776820292362868e-05,4,8.497954593672904e-05,0,0.00011507923679535845,1,0.0,2,1.0
5,5,399801,234,165,4,1.3284306948831683e-05,122,0.00011600460514923845,16,7.300019835902704e-05,8,0.00020970668576356146,10,0.00031820284613618083,5,0.00011961031510476342,4,0.9991769547325103
6,6,399760,275,51,10,2.759754291126165e-05,33,0.00020496409421074755,9,0.00013955999929571392,4,0.00047885237174707034,4,0.0007990632259134646,1,0.0006377889404436973,0,0.9991769547325103
7,7,399637,393,133,15,5.2472257608819816e-05,96,0.00034469360194062194,17,0.00025153665717609296,7,0.0009430686145490791,9,0.0016455029256280149,3,0.001711761322483703,1,0.9991769547325103
8,8,399228,785,415,23,9.438606094584516e-05,278,0.0005622583599140299,46,0.0004303254231388205,32,0.0017108109748082336,40,0.0030217035286250245,12,0.0035758307418744385,7,0.9983539094650206
9,9,398469,1487,742,40,0.00016555193993147494,511,0.0009124213158383308,87,0.0007356992041704947,58,0.0030993137438539964,63,0.0052822154608568005,20,0.006686988125609436,3,0.9925925925925926
10,10,395653,4098,2684,73,0.0002890824183820607,1785,0.0015009360868335907,351,0.0012827607819111226,249,0.005663461011935593,195,0.009058412090497405,77,0.011316055862863912,27,0.9851851851851852
11,11,391703,7485,3556,169,0.0005413793335958448,2405,0.002724822914864938,413,0.0025409098156328057,322,0.011074169008944538,267,0.016690401803052018,120,0.019260176719782026,29,0.9695473251028807
12,12,386154,11872,4724,337,0.0010425670870536999,3172,0.005154809266415018,608,0.005235522771276622,412,0.021938802079083917,332,0.03230337799947658,171,0.032766471184931756,29,0.9481481481481482
13,13,379525,16586,5307,593,0.001977821291254587,3546,0.009741245648068317,635,0.010482288980989862,494,0.04206273874330766,425,0.06269873561441314,163,0.05492527741734073,44,0.9242798353909465
14,14,369110,23238,7583,931,0.003572078974182902,5042,0.0175815861105589,951,0.019682935760294545,703,0.07639878217443818,595,0.11573441039378177,243,0.08990660892941435,49,0.8930041152263375
15,15,354516,31339,9492,1391,0.006115850751321248,6245,0.030151034424874205,1211,0.034652092708526816,892,0.13134053688135108,771,0.20189674371714686,303,0.1421579934980567,70,0.8444444444444444
16,16,335692,39886,10542,1995,0.009943605574752016,6913,0.049177148597122064,1312,0.05754896755075353,1008,0.21473643741191978,844,0.3329857282553846,360,0.21739496644446088,105,0.7991769547325103
17,17,313526,47512,10359,2733,0.015418707687534498,6961,0.07654164467948701,1292,0.0907840166076217,958,0.3352405376939498,770,0.5224365908116022,309,0.32331218035427345,69,0.762962962962963
18,18,286309,54522,10575,3563,0.022890198383670738,7009,0.11404990415672885,1274,0.1366305804225767,1024,0.5008365312406419,839,0.781965873191643,352,0.4659339010482147,77,0.7226337448559671
19,19,255232,59370,9315,4466,0.032655850245933114,6249,0.16320592690749902,1123,0.19714086723252985,841,0.7186535049830092,728,1.122514209440915,302,0.6513137914117618,72,0.6847736625514403
20,20,255232,59380,10,0,0.04489618943091162,9,0.22487428625821573,0,0.2734719640920697,0,0.9927505804967434,1,1.5501030438340846,0,0.8827198508558122,0,0.6847736625514403
21,21,255232,59390,10,0,0.05944434988830982,3,0.2981690428089306,1,0.3646280913248395,3,1.3194224283414513,1,2.0588784306094974,2,1.156837667704005,0,0.6847736625514403
22,22,255232,59400,10,0,0.07592551137951467,7,0.38114893631515545,1,0.4682347834368505,2,1.6901948361230605,0,2.635692592206899,0,1.4665182690096128,0,0.6847736625514403
23,23,255232,59410,10,0,0.09370455590285535,6,0.47058518951519596,3,0.5802643585175769,0,2.0906947811102983,1,3.258251387479296,0,1.7997918754840092,0,0.6847736625514403
24,24,255232,59420,10,0,0.11202278419499954,9,0.5626486052161489,0,0.6959006406496063,1,2.503757097033734,0,3.899961622805119,0,2.1424351884467634,0,0.6847736625514403
25,25,255232,59430,10,0,0.1300982975103683,7,0.6534057318297145,1,0.8101775197572997,0,2.911675982661811,1,4.533396102365724,0,2.479837915751722,1,0.6847736625514403
26,26,255232,59440,10,0,0.14720472470303758,5,0.739215007341525,1,0.9184759664987627,0,3.2980068800772333,3,5.1330662911450995,1,2.798527425108851,0,0.6847736625514403
27,27,255232,59450,10,0,0.16272454884624332,8,0.816987905059011,0,1.016865208801859,1,3.6487775026403306,1,5.677319684129567,0,3.087053896750327,0,0.6847736625514403
