,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases
0,0,99999,10,10,0,0.0,6,0.0,3,0.0,1,0.0,0,0.0,0,0.0,0
1,1,99999,20,10,0,2.2136209936471291e-07,8,2.9883887400341124e-06,1,1.6602161199973789e-06,0,0.0,1,0.0,0,0.0,0
2,2,99998,30,11,1,1.032777469026579e-06,10,1.0954108951564618e-05,0,5.532211272843088e-06,1,7.083594120723146e-06,0,0.0,0,0.0,0
3,3,99994,43,14,1,3.0451313372954387e-06,11,2.6170651265297996e-05,2,1.435539774127906e-05,0,2.3604119231760915e-05,1,0.0,0,0.0,0
4,4,99990,55,14,2,7.01383784148776e-06,9,5.1752412865946125e-05,3,2.8945016455192706e-05,1,6.124974322073636e-05,1,0.0,0,0.0,0
5,5,99985,67,15,2,1.365636205724641e-05,9,9.10204886104988e-05,3,5.176971516512388e-05,1,0.00013058242413242156,1,0.0,1,0.0,0
6,6,99905,152,90,5,2.3601350067541774e-05,65,0.00014790103120774053,5,8.464515877442614e-05,6,0.00024448840384873143,9,2.6563549907341742e-05,5,0.0,0
7,7,99898,161,17,4,3.934203317628683e-05,14,0.00022863761675832208,3,0.0001380076516846002,0,0.0004719878518655804,0,0.00022133343642472542,0,0.0,0
8,8,99873,185,35,7,6.196138883782541e-05,27,0.0003376975085803476,1,0.00021488461007724926,5,0.0008350591911637241,2,0.0006457020437809059,0,0.0,0
9,9,99850,204,33,8,9.353062041889842e-05,24,0.00047724382960942686,2,0.00032822695372533236,6,0.0013823479014764327,1,0.001390224226852029,0,0.0,0
10,10,99801,246,59,12,0.00013508988090662604,32,0.0006475508510527016,9,0.000489614946401464,6,0.0021240412379827708,10,0.002471662052531434,2,0.0,0
11,11,99784,252,27,15,0.00018746366148832718,17,0.0008529099906627318,4,0.0007129394872923766,2,0.003117910327791866,2,0.003910924672145037,2,0.0,0
12,12,99588,430,203,19,0.00025039969234480594,129,0.0010935125551657936,30,0.0010054874686623548,19,0.004368426915858798,18,0.005711845866507525,5,0.0,2
13,13,99454,540,143,20,0.0003272630638119446,102,0.0013973987144413618,17,0.0013983961174552813,12,0.006004914771644306,7,0.00797318791543318,4,0.00011961031510476342,1
14,14,99381,580,82,22,0.0004210734468534802,57,0.0017857483816548418,13,0.0019126584000113075,4,0.00808414321922938,5,0.010796166310760386,2,0.00045837346778655215,1
15,15,99325,592,64,26,0.0005351210043334164,43,0.002286398754514477,6,0.002565088765363798,6,0.010676095377760287,3,0.01426745101559879,6,0.0011737140146848288,0
16,16,99042,825,293,34,0.0006714355066045951,190,0.0029129662580373596,34,0.003364949793987942,27,0.013785508159802671,26,0.018547663077311184,12,0.002343372686416099,4
17,17,98873,929,178,33,0.0008353757452263034,115,0.0036945703013781736,20,0.004340873659654202,23,0.017528402057406554,15,0.02392694242566117,2,0.004235436578405888,3
18,18,98694,1028,187,46,0.0010293876698237096,115,0.004641553070489336,31,0.005517167707557386,19,0.021952202182990353,13,0.03050153960697393,9,0.007061005876086122,0
19,19,98377,1251,326,60,0.0012571327489759527,217,0.005779260237087782,40,0.006925333151294697,34,0.02714420766867994,22,0.03854889348765249,10,0.010937908167280321,3
20,20,98377,1261,10,0,0.0015242534660210964,8,0.0071355944258788715,1,0.008617136184078262,0,0.033215959588585364,1,0.048247378068817424,0,0.0160750049840016,0
21,21,98377,1271,10,0,0.0018282577283355436,6,0.00870110373245318,3,0.010583961103940116,1,0.04010609162259228,0,0.05951911644575155,0,0.022387503134133433,0
22,22,98377,1281,10,0,0.002164806513854972,5,0.010455110360585357,3,0.012803231194830952,0,0.04769585164526462,1,0.07216854398607409,0,0.029739856647843687,1
23,23,98377,1291,10,0,0.0025236268470908755,7,0.012345509436277609,1,0.015205781863235061,1,0.05574868062969618,1,0.08576817550927898,0,0.037909702002545925,0
24,24,98377,1301,10,0,0.0028914618701629357,9,0.01430274152971432,0,0.017700489784646337,1,0.06396451706348541,0,0.09977239631613646,0,0.046562783519699454,0
25,25,98377,1311,10,0,0.0032540570130622057,5,0.016249804154751395,3,0.02018648024583915,1,0.07202065114980305,1,0.11359718887256781,0,0.05536164135947853,0
26,26,98377,1321,10,0,0.0035976573526293504,5,0.01811359690049724,2,0.022566365218662753,1,0.07961721713206911,1,0.12668601154649098,1,0.06395769229531248,0
27,27,98377,1331,10,0,0.003910288582809339,8,0.019828556176392183,0,0.024754559648008344,1,0.08649417127228082,1,0.13858285062422795,0,0.07202964499737761,0
28,28,98377,1341,10,0,0.004182479189826373,7,0.0213410149659233,0,0.02668239623115483,2,0.09245074461196374,1,0.14891529435060602,0,0.07930527253763245,0
29,29,98377,1351,10,0,0.00440749073391025,7,0.022611131326368106,2,0.02830201602568989,0,0.09734946455813966,1,0.15743194895981896,0,0.08557401797059579,0
30,30,98377,1361,10,0,0.004581393711954566,6,0.023614330629044097,3,0.029581978960332645,1,0.101114383544491,0,0.16397992797510139,0,0.09069150497864384,0
31,31,98377,1371,10,0,0.0047027636478124725,8,0.024340780041288954,0,0.03051019697499474,0,0.10371782856103896,1,0.16849991448104873,1,0.09457777206093274,0
32,32,98377,1381,10,0,0.004772424558586384,7,0.024791163428267985,1,0.03108689851162543,2,0.10518357065775792,0,0.17104053621762266,0,0.09721116519318197,0
33,33,98377,1391,10,0,0.004792929453146775,9,0.024977304124352947,1,0.031327830386171984,0,0.10556308873670163,0,0.17169974669169477,0,0.0986196260521543,0
34,34,98377,1401,10,0,0.004768266931944856,7,0.02491744622201774,0,0.03125509758045313,2,0.10493636299034119,0,0.1706359366518284,1,0.09887078517185914,0
35,35,98377,1411,10,0,0.004703290919124905,3,0.024634216160758036,0,0.030901763601962215,2,0.10339943914270494,4,0.16805830637193742,1,0.09806191534174148,0
36,36,98377,1421,10,0,0.004603281195719967,8,0.024153302752977782,0,0.03030491999689124,2,0.10108772009581349,0,0.16420009946503175,0,0.09631047411178778,0
37,37,98377,1431,10,0,0.004473853377853471,9,0.023501522337557913,1,0.029505482787472007,0,0.09812366575749486,0,0.15929096729070696,0,0.09374568951411559,0
38,38,98377,1441,10,0,0.004320584282376317,7,0.0227069470051703,2,0.02854194125581655,1,0.09464045279685018,0,0.1535543792137623,0,0.09050142681223233,0
39,39,98377,1451,10,0,0.004148854854953443,4,0.021798467871138313,4,0.027452153768303924,1,0.0907554909750705,0,0.14718504986693606,1,0.0867104135994053,0
40,40,98377,1461,10,0,0.0039636214118431,8,0.020806842446063154,1,0.026269613190531182,1,0.08657233686845857,0,0.14037813387303832,0,0.08249978869071349,0
41,41,98377,1471,10,0,0.0037694804666287395,5,0.01975974489260078,2,0.025024547894689414,2,0.08218094448669033,1,0.13328685670926724,0,0.0779878681509999,0
42,42,98377,1481,10,0,0.003570373025530772,7,0.01868424258723079,2,0.023745231849440367,1,0.07766592816293151,0,0.12605163798924665,0,0.07328198063769889,0
43,43,98377,1491,10,0,0.0033698087269960213,5,0.017603417582445047,2,0.022455226285573063,3,0.0730961694476231,0,0.11878158017707251,0,0.06847720603359471,0
44,44,98377,1501,10,0,0.003170672985622118,8,0.01653700644424059,2,0.021178446972500965,0,0.06853314449271546,0,0.11156157186709001,0,0.06365584934281376,0
45,45,98377,1511,10,0,0.0029754647866323492,5,0.015501172363252854,2,0.019930807953974002,2,0.06402634896708762,1,0.10445673624709825,0,0.05888749057068814,0
46,46,98377,1521,10,0,0.0027861032474172723,4,0.014508606485442036,0,0.018728441488224532,3,0.05962253250021668,3,0.09751672320462373,0,0.05422946658021673,0
47,47,98377,1531,10,0,0.002604066665667905,5,0.01356677471654949,1,0.01758434354147526,1,0.05537653415917934,2,0.09077934150055468,1,0.04972765956745918,0
48,48,98377,1541,10,0,0.002430424382542996,7,0.012680572223906188,0,0.01650683115299118,1,0.05133833738626633,0,0.0842999615734909,2,0.04541748657612536,0
49,49,98377,1551,10,0,0.0022659504549112875,4,0.011850404925567288,4,0.015501922556404995,2,0.04754583689468657,0,0.07816243804961256,0,0.04132500384860873,0
50,50,98377,1561,10,0,0.0021110557576108466,5,0.011078526279740994,1,0.0145731783403962,1,0.04402379383002268,2,0.07241817044251458,1,0.037468057815002474,0
51,51,98377,1571,10,0,0.001965973494082687,7,0.010363607750039673,1,0.01372012360462462,1,0.04079156253906591,1,0.06714455556130064,0,0.03385743059921261,0
52,52,98377,1581,10,0,0.001830783972894188,9,0.0097049964637698,0,0.012940725814951728,1,0.03785215586190877,0,0.06236288979570926,0,0.030497941820245168,0
53,53,98377,1591,10,0,0.0017055202936077341,4,0.009099495858757505,1,0.012230827209611574,4,0.03519888272040412,0,0.058076341778751234,1,0.02738948014492443,0
54,54,98377,1601,10,0,0.0015899901253211446,7,0.008543693568504936,2,0.011590041543556803,1,0.032815042733005374,0,0.05428263966721578,0,0.02452794760162058,0
55,55,98377,1611,10,0,0.0014840268799639316,6,0.00803429885302788,3,0.01101406964475893,1,0.030673965022742448,0,0.05094210048267915,0,0.021906107272966692,0
56,56,98377,1621,10,0,0.0013872843881332943,7,0.007569582189462356,1,0.010500101838975472,2,0.028743894593036022,0,0.04801281023985223,0,0.019514330873494638,0
57,57,98377,1631,10,0,0.001299402330522301,6,0.007147109530596967,0,0.01004480050287828,2,0.026991598736709598,1,0.04543678461497204,1,0.01734124712667852,0
58,58,98377,1641,10,0,0.0012199258399804252,8,0.00676399164317707,0,0.009644257441127823,1,0.025392265996796178,0,0.04317673467785705,0,0.01537429502380586,1
59,59,98377,1651,10,0,0.001148439722152992,9,0.006416119089410783,1,0.009293414974490126,0,0.023919603699017303,0,0.04117783936072875,0,0.013659993356321084,0
60,60,98377,1661,10,0,0.0010845443913916474,5,0.006099237785842999,2,0.008985228433711457,1,0.022553904784381545,2,0.03939860584905512,0,0.01220458214642729,0
61,61,98377,1671,10,0,0.0010277293857069722,7,0.005809993647445769,2,0.008712791198908342,1,0.02129090167814892,0,0.03779243890775764,0,0.01103327582571478,0
62,62,98377,1681,10,0,0.0009775377600197929,7,0.0055461335249651945,1,0.008468408256781274,1,0.02011926434347642,1,0.0363137175255102,0,0.010142125035106472,0
63,63,98377,1691,10,0,0.0009334422613317037,6,0.005305757794037229,2,0.00824540585426607,1,0.019041866744745728,1,0.03492051276990466,0,0.009508330988626497,0
64,64,98377,1701,10,0,0.0008948864320545687,8,0.0050884393278749765,0,0.008038213471802226,2,0.01805970329443427,0,0.033576739830933504,0,0.009095624804634179,0
65,65,98377,1711,10,0,0.0008613838405115749,6,0.004891821693025985,3,0.007844113306439993,0,0.017169399228681714,1,0.03225345345144001,0,0.008860269535400062,0
66,66,98377,1721,10,0,0.0008323910337363934,7,0.004716388859658874,0,0.0076587620201802,1,0.016372580085609777,2,0.030929304814350956,0,0.008756354788549109,0
67,67,98377,1731,10,0,0.0008074408206260466,5,0.004559429551526131,2,0.007480468168376363,1,0.015674776945443697,0,0.02959031544521245,1,0.00873986380145133,1
68,68,98377,1741,10,0,0.0007859999950697796,3,0.004420720142845031,2,0.007307047732967192,2,0.015071461524807372,1,0.028255729421006827,2,0.008831238398800552,0
69,69,98377,1751,10,0,0.0007674804287647305,7,0.004299260774337493,2,0.007138933667735538,1,0.014565238309362722,0,0.026985831974404222,0,0.009017229193649163,0
70,70,98377,1761,10,0,0.0007514075567193308,7,0.004194800763530598,0,0.0069761038801087645,1,0.014145351268699055,2,0.02581838426177468,0,0.009310491262664694,0
71,71,98377,1771,10,0,0.0007373327077606568,5,0.004105383183490025,2,0.00681958583246297,2,0.013812974787337043,1,0.02479833903890437,0,0.009701159049165095,0
72,72,98377,1781,10,0,0.0007248634970796708,6,0.004030447602566823,2,0.006671627062154017,1,0.013561536814619534,1,0.023938273417983776,0,0.01016646065815926,0
73,73,98377,1791,10,0,0.0007137156927423319,5,0.003968683501872845,1,0.0065330699135475335,1,0.01338943057030701,2,0.023228751359212988,1,0.010675163336409017,0
74,74,98377,1801,10,0,0.0007036053374479073,7,0.003918524024449017,0,0.006405016302778911,0,0.013300186379341964,2,0.022671355739451737,1,0.01119254632368643,0
75,75,98377,1811,10,0,0.0006943717019020795,8,0.003877417469427255,1,0.00628589580094871,1,0.013298397143061025,0,0.022267869623696424,0,0.011684670865681422,0
76,76,98377,1821,10,0,0.0006859387757593144,5,0.0038429885296518604,2,0.006174592636874629,0,0.013377858817514897,3,0.02200809972617231,0,0.012121494009823455,0
77,77,98377,1831,10,0,0.0006782116737183388,7,0.003813373681389546,1,0.006067360161855765,1,0.01354905769344821,1,0.021879017781342668,0,0.012478786517267793,0
78,78,98377,1841,10,0,0.0006712025573542401,8,0.003786564195523797,1,0.00596214488956182,0,0.013804366660784703,1,0.021850690694152797,0,0.012739013877799183,0
79,79,98377,1851,10,0,0.0006649420206153029,9,0.0037613823731922702,0,0.00585518487917314,1,0.01413990519189415,0,0.021884699049959756,0,0.012891414006039303,0
80,80,98377,1861,10,0,0.0006595386556198737,4,0.0037357028269373385,3,0.005745104332723483,1,0.01453742923794532,1,0.021939637491906465,1,0.012931511858373025,0
81,81,98377,1871,10,0,0.0006549592685350666,8,0.003710234763155947,0,0.005630913651986128,0,0.014979503893238285,0,0.022002426124294077,2,0.01286028409465937,0
82,82,98377,1881,10,0,0.0006512825121430778,8,0.0036832362114705753,0,0.005511443604294759,0,0.01543727916090188,2,0.022100565179870753,0,0.012683146214948562,0
83,83,98377,1891,10,0,0.0006485040942037993,7,0.0036539618606231923,0,0.005385908810992669,2,0.015896842550644733,0,0.022241764798473174,1,0.012408891715111005,0
84,84,98377,1901,10,0,0.000646612601866972,6,0.0036205678383203536,2,0.005256324279765969,1,0.016333505724323877,0,0.022472240386387992,1,0.012048673636245764,0
85,85,98377,1911,10,0,0.0006455491108369462,8,0.003582832143347622,0,0.00512410068522607,1,0.01672956771334994,1,0.02282043376459088,0,0.011615086026474247,0
86,86,98377,1921,10,0,0.0006452836387518528,8,0.0035392070067814417,0,0.004992473071227344,0,0.0170720634217984,1,0.023289521605398766,1,0.01112137696142492,0
87,87,98377,1931,10,0,0.000645763924115565,7,0.0034890964570141983,2,0.0048628832001917505,1,0.017351690475289422,0,0.02389486796620419,0,0.01058080550833656,0
88,88,98377,1941,10,0,0.0006469270797025059,7,0.0034334466792025876,2,0.004737607523931063,1,0.017559672697159537,0,0.024609034740361257,0,0.01000614149530516,0
89,89,98377,1951,10,0,0.0006487070741679659,6,0.0033738568586818263,2,0.00461790613820583,0,0.01769022681287168,2,0.025399927571754275,0,0.009409298114086168,0
90,90,98377,1961,10,0,0.0006509774002019952,8,0.0033134020366823533,0,0.0045036076398939275,2,0.017750809478656607,0,0.026217828298359176,0,0.008801082203545602,0
91,91,98377,1971,10,0,0.0006536604646284504,7,0.0032538089468343453,2,0.004397241279755959,0,0.017740369172504246,1,0.027006892794055194,0,0.008191044596964788,0
92,92,98377,1981,10,0,0.0006566371113588078,7,0.003198219974258768,1,0.004297864400299154,0,0.01767134699223007,1,0.027712381578737563,1,0.0075874123799282295,0
93,93,98377,1991,10,0,0.0006598197147721489,8,0.0031477877736645283,0,0.004205057055355199,1,0.01755415507474971,1,0.028312698836417967,0,0.006997085659015727,0
94,94,98377,2001,10,0,0.0006631584200184897,9,0.0031026582368750555,0,0.004118371373374122,1,0.01740212153825488,0,0.02877854801426844,0,0.006425682990662029,0
95,95,98377,2011,10,0,0.0006666601673131336,8,0.0030618249164792006,1,0.004037152576444098,1,0.01722212060526706,0,0.029100743025529403,0,0.005877621595274369,0
96,96,98377,2021,10,0,0.0006703406453965878,6,0.0030240821263179136,3,0.00396159322614291,1,0.01701811292445162,0,0.029268898890425027,0,0.005356220619292874,0
97,97,98377,2031,10,0,0.0006741700037514302,8,0.0029900089522895365,0,0.0038923596071126342,1,0.016787998849338237,1,0.029275078555839874,0,0.004863817826282874,0
98,98,98377,2041,10,0,0.0006781547614730622,6,0.002958445947318733,4,0.003830364781205894,0,0.01653361918626867,0,0.029114620503415376,0,0.0044018920811538815,0
99,99,98377,2051,10,0,0.0006821888095168665,6,0.002932982896200799,2,0.0037748912267214106,2,0.01625095996780518,0,0.028786927899990915,0,0.00397118577168069,0
100,100,98377,2061,10,0,0.0006861599845495917,6,0.002915289199983649,2,0.0037278521906767216,2,0.015938771263754058,0,0.02829586528007652,0,0.0035718228564061284,0
101,101,98377,2071,10,0,0.0006899149862934704,5,0.0029084176476596646,1,0.0036909385975922642,1,0.015593946031253386,3,0.02764969769388925,0,0.003203419530095784,0
102,102,98377,2081,10,0,0.0006932549662511886,8,0.0029135980138981343,0,0.0036657764230406237,0,0.015234569673762351,1,0.02686064256075496,1,0.002865185565861883,0
103,103,98377,2091,10,0,0.0006960908673657537,4,0.0029299375391785383,2,0.003652269375244889,1,0.014872362552433675,2,0.025970717389042955,1,0.0025560152455595445,0
104,104,98377,2101,10,0,0.0006982247912919095,6,0.0029567094883476215,2,0.003650182661113985,1,0.014536550148318776,1,0.025033141187086355,0,0.002274567451246155,0
105,105,98377,2111,10,0,0.0006995841778464031,6,0.0029922590911796113,1,0.0036578116983086205,2,0.014247402172390233,1,0.024093314375566898,0,0.002019334986698088,0
106,106,98377,2121,10,0,0.0007000863554602421,7,0.0030345764700464724,1,0.0036752022648880154,1,0.014023377112935559,1,0.023192651550274463,0,0.001788703555519532,0
107,107,98377,2131,10,0,0.0006997434810805936,8,0.00308168928947,0,0.0037013533516464074,0,0.013874828475659413,2,0.022350825832983087,0,0.001581001066117859,0
108,108,98377,2141,10,0,0.0006986613754101958,7,0.003130231791432615,2,0.0037342820956243043,0,0.013812458101713087,1,0.021571956224909292,0,0.0013945380863453795,0
109,109,98377,2151,10,0,0.0006969818699647004,4,0.0031784506565196483,3,0.003770817182048995,2,0.013836689255086425,1,0.020849057468176415,0,0.001227640351801841,0
110,110,98377,2161,10,0,0.0006947808505100814,5,0.003225756824268805,1,0.003809670072411289,2,0.013946089790261266,2,0.020168622953440334,0,0.001078674258719906,0
111,111,98377,2171,10,0,0.0006921279012728769,7,0.003271344485222526,1,0.003850162580828524,2,0.014140124417652047,0,0.019514503100261864,0,0.000946066259343938,0
112,112,98377,2181,10,0,0.0006890894614892762,7,0.0033152746099488865,0,0.003893960186673913,2,0.014402668855454525,1,0.018870792135796306,0,0.0008283170364833225,0
113,113,98377,2191,10,0,0.0006857368924931735,8,0.003355988015525499,2,0.003943955334473444,0,0.01472239626093575,0,0.018223727026432976,0,0.0007240112739641308,0
114,114,98377,2201,10,0,0.0006822207605582541,8,0.003393284706922592,1,0.004000197657103096,0,0.015074406009902784,1,0.017562739247707633,0,0.0006318237684191285,0
115,115,98377,2211,10,0,0.000678723991913171,6,0.0034258308634762978,0,0.004061474825294586,2,0.015440090896237102,2,0.016880848520642335,0,0.0005505225509787893,0
116,116,98377,2221,10,0,0.0006753846629788565,8,0.003452111803636989,1,0.004127127845744923,0,0.0158074552412297,1,0.01617458800801723,0,0.0004789696092286855,0
117,117,98377,2231,10,0,0.000672387504454857,5,0.003471249452677726,0,0.0041928851361541265,3,0.01616560476959971,2,0.015443627309944537,0,0.0004161197233553481,0
