,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases
0,0,299991,10,10,0,0.0,7,0.0,0,0.0,2,0.0,1,0.0,0,0.0,0
1,1,299991,20,10,0,2.5825578259216506e-07,9,0.0,0,3.3204322399947578e-06,0,7.083594120723146e-06,1,0.0,0,0.0,0
2,2,299987,33,14,1,1.192609152788525e-06,8,0.0,2,1.1064422545686176e-05,2,3.0687713352484064e-05,2,0.0,0,0.0,0
3,3,299978,51,19,1,3.376397054832523e-06,14,1.9922591600227416e-06,0,2.871079548255812e-05,2,9.193745657322042e-05,2,0.0,0,0.0,1
4,4,299967,69,21,3,7.681042415722107e-06,10,6.638652914368832e-06,5,6.121046515038017e-05,3,0.00021543628658491883,3,0.0,0,5.980515755238171e-05,0
5,5,299955,87,22,4,1.4849553105732023e-05,13,2.0214864438799242e-05,5,0.0001162640689959313,2,0.0004363205712018894,1,0.0,1,0.00019928415511708523,0
6,6,299932,114,33,6,2.5709955233232368e-05,23,4.9672643810347056e-05,7,0.0002002128920642587,1,0.000776222738639502,2,2.6563549907341742e-05,0,0.00045731235100768096,0
7,7,299840,208,102,8,4.127423943386159e-05,72,0.00010655225745546552,14,0.00031727371803521014,6,0.0012588255015946416,9,8.851568688801671e-05,0,0.0008433880901456665,1
8,8,299768,276,80,12,6.43223742409879e-05,54,0.0002103529551789643,11,0.000477117632903248,6,0.0019447333114100713,6,0.00020312360934082241,3,0.0014075629110738882,0
9,9,299402,632,373,17,9.759592914591685e-05,246,0.0003801146701863195,49,0.000688853482595952,36,0.0028832145739220946,25,0.00045429682986994205,10,0.0021459381247638165,7
10,10,298699,1297,696,31,0.00015170733883664795,442,0.0006745110396199892,87,0.0010144256828058657,73,0.004276279555993162,59,0.0011298137115293176,24,0.003484145741239405,11
11,11,298120,1807,571,61,0.00024643415933782556,394,0.001198867409500445,68,0.0015935553449207987,45,0.006599400679864517,42,0.0029966947080499393,16,0.006193858329404941,6
12,12,297210,2586,877,98,0.0004060556795039794,570,0.002071594794351483,113,0.0025701780021478177,78,0.01035862209479636,81,0.006862926243743134,32,0.011081217700442809,3
13,13,294567,4919,2483,150,0.0006656244212167763,1651,0.0034742968523151863,301,0.004172025336028864,226,0.016454120711519624,204,0.01414790641141,82,0.01888547146363075,19
14,14,291989,6983,2320,256,0.0011000506472723258,1520,0.005772318962207276,289,0.0068581156629694195,219,0.026666607316316975,195,0.027599850485905283,77,0.03101585515819584,20
15,15,288310,9838,3253,398,0.0017916336272096886,2156,0.009380789789805081,405,0.011151763887272131,298,0.04305129879889241,279,0.050342631351244616,96,0.048893071149928094,19
16,16,280992,15285,6041,594,0.002864281779063394,4091,0.014918644467321645,711,0.0178248256746043,555,0.068683796479024,438,0.08663542385046301,188,0.07422921831476469,58
17,17,272801,20606,6224,903,0.004515279873764155,4154,0.023324598460255405,806,0.028095530143283302,559,0.10784460316322547,455,0.14314028202420576,198,0.1110265602141002,52
18,18,262555,26572,7269,1303,0.006965626629337618,4794,0.035722595225242466,948,0.04331070145445755,692,0.16527378907064647,558,0.22727395353622698,229,0.16338467572854976,48
19,19,248402,33824,9052,1798,0.010485454154798483,6092,0.05349918609170503,1091,0.06517948943126028,829,0.24668756618759452,710,0.3480931566552991,262,0.23609835839391158,68
20,20,248402,33834,10,0,0.015380928218445625,7,0.07817637669936746,1,0.09557884873135886,0,0.35857362599439985,0,0.5152182774186207,2,0.33468509470696467,0
21,21,248402,33844,10,0,0.021715929995042335,7,0.11010432315489464,3,0.13492334346222187,0,0.5021162371526443,0,0.7305770152882114,0,0.4598695099832828,0
22,22,248402,33854,10,0,0.02944777358203641,4,0.14906031297556066,2,0.18294468983541115,3,0.6762225108467292,0,0.9922151770258466,0,0.610416143548361,1
23,23,248402,33864,10,0,0.03831767658457679,7,0.19373877191502747,0,0.23803821986969675,2,0.8750579534111,0,1.291186254682882,1,0.7812356134392919,0
24,24,248402,33874,10,0,0.047942117268904336,4,0.24220562467480783,2,0.29782289133673945,3,1.0900667678411586,0,1.6145247732591619,0,0.9649865566735142,1
25,25,248402,33884,10,0,0.05787850267005947,6,0.29223284648523984,0,0.3595558452955192,2,1.311424125906354,0,1.9473957863147513,2,1.1534173691740737,0
26,26,248402,33894,10,0,0.06768214842340665,9,0.34158009534597583,1,0.42047977394817077,0,1.52928597757455,0,2.275044013032012,0,1.3382591090386462,0
27,27,248402,33904,10,0,0.07694832087555309,6,0.38820984662000485,2,0.4780819365560329,1,1.7347134409762524,0,2.5840602680513913,1,1.5120572522769646,0
28,28,248402,33914,10,0,0.08533894812043241,6,0.43042137214238213,1,0.5302628748718774,2,1.920260935366028,1,2.8633360366830423,0,1.6686077559649781,0
29,29,248402,33924,10,0,0.092596281902456,5,0.46691811500372815,2,0.575420174029301,1,2.080278347568709,2,3.10441119203773,0,1.803207233680697,0
30,30,248402,33934,10,0,0.09854593983098581,9,0.49682533939199086,0,0.6124676188232084,0,2.2109791736889974,1,3.301602470604035,0,1.9127070571646854,0
31,31,248402,33944,10,0,0.10309284915443981,7,0.5196651326902291,2,0.6408092848881808,0,2.310333352340634,1,3.451836662467757,0,1.9954320815846796,0
