,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases
0,0,9999,10,10,0,0.0,5,0.0,4,0.0,0,0.0,1,0.0,0,0.0,0
1,1,9999,10,0,0,1.8446841613726074e-07,0,3.984518320045483e-06,0,0.0,0,7.083594120723146e-06,0,0.0,0,0.0,0
2,2,9999,10,0,0,6.146900026724683e-07,0,1.3277305828737664e-05,0,0.0,0,2.3604119231760915e-05,0,0.0,0,0.0,0
3,3,9998,10,1,1,1.4105754172874736e-06,1,3.0468433077484776e-05,0,0.0,0,5.4166149100013216e-05,0,0.0,0,0.0,0
4,4,9997,10,1,1,2.6383158940448623e-06,1,5.6190727248736244e-05,0,0.0,0,9.98947107799375e-05,0,0.0,0,0.0,0
5,5,9996,10,1,1,4.3169771257928705e-06,1,8.979435352521574e-05,0,0.0,0,0.00015963454139623413,0,0.0,0,0.0,0
6,6,9995,10,1,1,6.446381656192373e-06,1,0.0001296958109014758,0,0.0,0,0.00023057052566736045,0,0.0,0,0.0,0
7,7,9994,10,1,1,9.007189909681007e-06,0,0.00017377113110514847,0,0.0,0,0.00030892671680169114,1,0.0,0,0.0,0
8,8,9978,25,16,1,1.1928256478244458e-05,9,0.00021970421036110758,4,0.0,1,0.00039766918761205845,1,0.0,1,0.0,0
9,9,9975,26,3,1,1.5447091096019684e-05,3,0.0002692397325727487,0,1.6602161199973789e-06,0,0.0005022529378662866,0,2.6563549907341742e-05,0,0.0,0
10,10,9964,35,11,2,1.9658499764279104e-05,8,0.0003217206913363267,2,5.532211272843088e-06,0,0.0006261145289581276,1,8.851568688801671e-05,0,0.0,0
11,11,9963,33,1,1,2.4973659508292612e-05,0,0.00038011391604203846,0,1.269518162128168e-05,0,0.0007791951528274552,0,0.00020312360934082241,1,0.0,0
12,12,9961,32,2,2,3.148297426297099e-05,2,0.0004445083834060767,0,2.341280518234962e-05,0,0.0009616743959964512,0,0.00040116973005525854,0,0.0,0
13,13,9953,36,8,4,3.929842572070195e-05,4,0.0005147523176637342,0,3.7414317423844816e-05,2,0.0011727696062569172,2,0.0006871468386798668,0,0.0,0
14,14,9944,41,9,3,4.8394040497525944e-05,6,0.0005891586095942748,0,5.7360358439230804e-05,1,0.0014204352307657082,1,0.0010677654227119258,0,0.0,1
15,15,9943,37,1,1,5.874953156556824e-05,0,0.0006651850655399804,0,8.512928331232989e-05,1,0.0017072469254200097,0,0.0015330845062092072,0,5.980515755238171e-05,0
16,16,9836,138,106,2,7.013301180273041e-05,62,0.0007398981416719644,12,0.0001241262200727272,15,0.002034162492316205,11,0.002063331094924191,6,0.00019928415511708523,0
17,17,9827,139,9,5,8.455911352079434e-05,8,0.0008223305567882903,0,0.00020047926120359927,0,0.0024753541700025593,0,0.0027923974948669042,1,0.00045731235100768096,0
18,18,9790,165,37,5,0.00010266706147082475,20,0.0009138443825156817,9,0.0003224378799067295,5,0.0030459538538029863,2,0.0037724325446863703,0,0.0008433880901456665,1
19,19,9702,240,88,10,0.0001263085036759818,63,0.0010290657113404152,8,0.0005124913032190382,8,0.0037961092259545587,8,0.005089653684779426,1,0.0014075629110738882,0
20,20,9684,240,18,5,0.00015813819975097972,14,0.0011793223506152096,2,0.0007874313286795274,0,0.0047833275433249904,1,0.00679023435696436,1,0.0021459381247638165,0
21,21,9609,293,75,6,0.00019917475294423389,53,0.0013722206053998537,7,0.0011491980332988118,6,0.0060142060123265,9,0.00886927023695139,0,0.003065509638372733,0
22,22,9573,303,36,8,0.00025186854612653064,18,0.0016169053743873966,6,0.0016039162228403034,6,0.007549041211788963,4,0.011271610851614829,2,0.004141012510509146,0
23,23,9483,362,90,15,0.00031652538050465064,67,0.0019165492659280739,12,0.0021487495527530787,4,0.009395954539199575,5,0.013967693361564544,2,0.005329074591786815,0
24,24,9348,461,135,23,0.0003948711142105906,86,0.002278688220530523,20,0.002777150513984759,12,0.01157421006264929,12,0.016917226117187628,5,0.006576198568166937,0
25,25,9247,519,101,19,0.0004887134324921365,64,0.0027180872255818723,10,0.00349325848902551,9,0.01412933618721903,11,0.020185027675109317,6,0.007826257327050366,1
26,26,9116,598,130,21,0.0005996948879221064,87,0.00324380207201726,13,0.004297004618316176,10,0.017102848283191918,15,0.023901606050030215,5,0.009086195539047487,0
27,27,9042,612,74,25,0.0007303404391574801,50,0.0038688348192390896,8,0.005194969719435394,9,0.02058234106612469,3,0.02823674881653925,4,0.010330301235663418,0
28,28,8930,655,111,26,0.0008812330274136927,66,0.004594624299999612,12,0.006190705696812739,18,0.02457380429741431,7,0.03335344227356537,8,0.011561415564919022,0
29,29,8778,730,152,30,0.0010527646259485685,96,0.00542070865815718,19,0.007300507963561544,17,0.02908624473029887,13,0.039480146718374284,6,0.012763388715226802,1
30,30,8446,973,329,37,0.0012450118548729863,231,0.006346958797830539,39,0.008539705986094758,23,0.03410785152892819,23,0.046761643640070544,12,0.013970791316615718,1
31,31,8324,994,122,42,0.0014626695205555288,81,0.00739294956716844,14,0.009938661269988727,13,0.039687549433376705,6,0.055491587183615534,5,0.015233286027269779,3
32,32,8138,1066,186,60,0.0017066511029030806,135,0.008562318121859609,22,0.0115121378266247,15,0.04578825787589736,10,0.06575908124129058,3,0.016758798033405135,1
33,33,8002,1074,136,42,0.00198100827459957,83,0.009871021224025157,14,0.01327366856225435,22,0.05240715993227152,9,0.07757390322324825,8,0.018688346318304426,0
34,34,8002,1074,0,0,0.002285301929609543,0,0.011314755198887727,0,0.015232727883373626,0,0.059470755507344326,0,0.090902204744408,0,0.02113734380130044,0
35,35,8002,1074,0,0,0.0026144713708067127,0,0.012867624131631299,0,0.017355710530814143,0,0.06681690252452845,0,0.10539843785169305,0,0.024126031499340176,0
36,36,8002,1074,0,0,0.0029598909637345286,0,0.014487899600088588,0,0.01959571302035845,0,0.0742413522835891,0,0.12065059481009432,0,0.027572900708625375,0
37,37,8002,1074,0,0,0.003309373974549014,0,0.01611813938672928,0,0.021877739522023546,0,0.08149051730554353,0,0.13609961089469935,0,0.031331225756705314,0
38,38,8002,1074,0,0,0.0036494398911190024,0,0.017695602429777434,0,0.024115376020641024,0,0.08830299764088516,0,0.1511434291171076,0,0.03522035244416817,0
39,39,8002,1074,0,0,0.00396696886811951,0,0.0191597889372216,0,0.026222021753479163,0,0.0944377397569893,0,0.165204490149976,0,0.039052886172633465,0
40,40,8002,1074,0,0,0.004250435513693271,0,0.020458010265611108,0,0.028119684215129562,0,0.09969400428950864,0,0.17777998360650613,0,0.04265508189870397,0
41,41,8002,1074,0,0,0.00449067917361229,0,0.02154881639769449,0,0.029744771970001412,0,0.10392275167915006,0,0.18847287328542883,0,0.04588013471174162,0
42,42,8002,1074,0,0,0.004681261234985424,0,0.02240352824359116,0,0.031051080698501207,0,0.10703061835022691,0,0.1970057345306747,0,0.048615236059548324,0
43,43,8002,1074,0,0,0.004818497467816728,0,0.023006287719767416,0,0.032010498798086706,0,0.10897823662313273,0,0.20322106736656315,0,0.05078371381084289,0
44,44,8002,1074,0,0,0.004901260139728748,0,0.023353065031804746,0,0.03261204905548174,0,0.10977469994256435,0,0.2070720540910611,0,0.052343633673582635,0
45,45,8002,1074,0,0,0.004930635752733687,0,0.023450018905092008,0,0.03285984735754261,0,0.10946976184774178,0,0.20860736524115453,0,0.05328409987362977,0
46,46,8002,1074,0,0,0.004909508745723541,0,0.023311532500600068,0,0.032770466716201534,0,0.10814504089372576,0,0.20795296794197593,0,0.053620270367099425,0
47,47,8002,1074,0,0,0.004842124483324816,0,0.022958168526522202,0,0.03237008455914595,0,0.10590517298731156,0,0.20529317389403193,0,0.05338786216874945,0
48,48,8002,1074,0,0,0.004733669001294496,0,0.022414713730129758,0,0.031691684664708626,0,0.10286955274851099,0,0.20085249581151837,0,0.05263770040327619,0
49,49,8002,1074,0,0,0.004589889528617025,0,0.021708420994247673,0,0.0307724925958289,0,0.09916505606925577,0,0.19487931366570005,0,0.05143067621745633,0
50,50,8002,1074,0,0,0.004416769130269072,0,0.020867508259556047,0,0.029651748755616436,0,0.09491994161489574,0,0.18763190176678662,0,0.04983332839929046,0
51,51,8002,1074,0,0,0.004220260816108187,0,0.0199199369176936,0,0.0283688663087624,0,0.09025898619268644,0,0.17936703062813503,0,0.047914149985244466,0
52,52,8002,1074,0,0,0.004006080813599308,0,0.01889246660831797,0,0.02696198036958292,0,0.08529981052592628,0,0.1703311199197963,0,0.045740639836772186,0
53,53,8002,1074,0,0,0.003779556990782589,0,0.017809966561773444,0,0.025466867437986235,0,0.08015028961368201,0,0.1607537631043957,0,0.04337706453241727,0
54,54,8002,1074,0,0,0.0035455262211273697,0,0.01669495380281754,0,0.023916197299797208,0,0.07490690728721058,0,0.15084335277011335,0,0.040882862285903036,0
55,55,8002,1074,0,0,0.003308273421283711,0,0.01556732389736594,0,0.022339070912173634,0,0.06965390044725915,0,0.14078449202519946,0,0.03831160279702846,0
56,56,8002,1074,0,0,0.0030715047403184538,0,0.014444238977653958,0,0.020760794928368447,0,0.06446303861536276,0,0.13073686778178695,0,0.035710410555383945,0
57,57,8002,1074,0,0,0.002838347670296359,0,0.013340139302799646,0,0.019202844637877227,0,0.05939389391915086,0,0.12083527512401904,0,0.03311976054845278,0
58,58,8002,1074,0,0,0.002611371476966364,0,0.012266847654369728,0,0.017682970758144387,0,0.054494471659198074,0,0.11119050949673273,0,0.03057356175643969,0
59,59,8002,1074,0,0,0.0023926221613417373,0,0.011233739722000036,0,0.016215410613983308,0,0.04980208936593927,0,0.10189087862505067,0,0.02809945311678798,0
60,60,8002,1074,0,0,0.002183667046860841,0,0.010247957793961374,0,0.014811169980622905,0,0.045344410761716615,0,0.09300412417601188,0,0.025719247262750648,0
61,61,8002,1074,0,0,0.0019856449661481666,0,0.009314649183871898,0,0.01347834768863937,0,0.04114055895958463,0,0.08457958097224735,0,0.023449468202955313,0
62,62,8002,1074,0,0,0.0017993188468315336,0,0.008437214674268825,0,0.012222480627538716,0,0.03720224972345395,0,0.07665043698563401,0,0.021301939500358927,0
63,63,8002,1074,0,0,0.0016251282384890534,0,0.0076175557108531505,0,0.011046891817943088,0,0.03353490022333726,0,0.06923598916208454,0,0.01928438899548732,0
64,64,8002,1074,0,0,0.0014632399685305406,0,0.006856312076280272,0,0.009953028635219408,0,0.03013868125265172,0,0.06234381777263033,0,0.01740104447102961,0
65,65,8002,1074,0,0,0.0013135956599889358,0,0.00615308429517713,0,0.00894078202035585,0,0.02700949132367363,0,0.05597182530609779,0,0.015653201788052035,0
66,66,8002,1074,0,0,0.0011759552920525237,0,0.005506637089833317,0,0.008008780618233461,0,0.02413983953374546,0,0.05011010506269216,0,0.014039752951709637,0
