,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,50-59 deaths,60-69 deaths,70-79 deaths,80-89 deaths,90+ deaths
116,116,0,0,0,0,0.00023467080849864613,0.001210598104871463,0.0014344819640262274,0.005460954187328406,0.008563700820043763,0.0042173321873371855
117,117,0,0,0,0,0.0002024846430883096,0.0010444245754498186,0.0012376705092657467,0.00471367543177875,0.00738802031211852,0.003639105043391111
118,118,0,0,0,0,0.00017451618287908118,0.0009000485869868099,0.0010666594523997398,0.004064021303915334,0.006366589746257754,0.003136645274932344
119,119,0,0,0,0,0.00015024684405679848,0.0007747864771968655,0.0009182750517434088,0.003500041121161181,0.005480412462220156,0.002700631454875086
120,120,0,0,0,0,0.00012921585373941875,0.0006662543311600109,0.0007896975770095771,0.0030111069986476714,0.004712614661869503,0.0023227835681852724
121,121,0,0,0,0,0.00011101486367947809,0.0005723399582444485,0.0006784282984382417,0.002587792383515793,0.0040482467406879365,0.001995765285955932
122,122,0,0,0,0,9.528286814161904e-05,0.0004911764691344277,0.0005822583435313998,0.0022217570661283805,0.0034740960076833772,0.0017130919649358664
123,123,0,0,0,0,8.170145087165647e-05,0.0004211175786484037,0.0004992395737222662,0.001905639329795096,0.002978511673022721,0.001469044758382047
124,124,0,0,0,0,6.999037376851985e-05,0.0003607146965255585,0.0004276575578146039,0.0016329556054006684,0.002551242534579236,0.0012585910161967413
125,125,0,0,0,0,5.990351017563843e-05,0.00030869581841900433,0.0003660066595822363,0.001398007763319829,0.0021832874423677964,0.0010773109887562606
126,126,0,0,0,0,5.122511823015643e-05,0.0002639461908951513,0.0003129672110919423,0.001195797993144977,0.00186675834888563,0.0009213307229996749
127,127,0,0,0,0,4.376644408999249e-05,0.00022549069543809227,0.00026738470890799227,0.0010219510838132323,0.0015947555505311014,0.0007872609451925787
128,128,0,0,0,0,3.736264078422814e-05,0.00019247787564427975,0.00022825094540694922,0.0008726438153707742,0.0013612545788261108,0.0006721416569569408
129,129,0,0,0,0,3.186998562289927e-05,0.0001641655175162618,0.0001946869702628098,0.0007445411023630734,0.0011610040998875188,0.000573392124916946
130,130,0,0,0,0,2.7163377316906696e-05,0.00013990768377052267,0.00016592776627354956,0.0006347384820682086,0.0009894341175918566,0.0004887659155434513
131,131,0,0,0,0,2.3134092989967058e-05,0.00011914309828589301,0.00014130851781470229,0.0005407105136221063,0.0008425737425564663,0.0004163106119428274
132,132,0,0,0,0,1.9687784936057148e-05,0.00010138477532301482,0.00012025234824186891,0.00046026464238996153,0.0007169777789460996,0.00035433184541175855
133,133,0,0,0,0,1.674269713980437e-05,8.621078917426423e-05,0.00010225940361472477,0.00039150008421464625,0.0006096613888121479,0.00030136127903887506
134,134,0,0,0,0,1.4228082110135633e-05,7.325608282081674e-05,8.689716342125143e-05,0.00033277129351052886,0.0005180421146583963,0.000256128191343035
135,135,0,0,0,0,1.208279937793828e-05,6.22052184534821e-05,7.379186392213726e-05,0.00028265559515028033,0.00043988857150840336,0.00021753432317936456
136,136,0,0,0,0,1.0254077993684331e-05,5.2785977931876595e-05,6.262092580335219e-05,0.0002399245807520377,0.000373275156918858,0.00018463166946267268
137,137,0,0,0,0,8.6964264648493e-06,4.476372707013975e-05,5.310628461574482e-05,0.00020351889372192226,0.0003165421687286516,0.00015660291755803106
138,138,0,0,0,0,7.370674742314495e-06,3.793646377457028e-05,4.50085296675685e-05,0.00017252605297130675,0.00026826076393345966,0.00013274425551128253
139,139,0,0,0,0,6.243134059312636e-06,3.213047631161545e-05,3.812176437289579e-05,0.0001461609916262437,0.00022720223646054155,0.00011245029498402584
140,140,0,0,0,0,5.284861614036153e-06,2.7196544189090998e-05,3.226910834957814e-05,0.00012374901350467683,0.00019231113564733424,9.520087523513679e-05
141,141,0,0,0,0,4.471018244489333e-06,2.300662017310323e-05,2.7298768664012325e-05,0.0001047108960832985,0.00016268179004895697,8.054953538771119e-05
142,142,0,0,0,0,3.780308354707436e-06,1.9450937749386516e-05,2.30806144333063e-05,8.854989369261878e-05,0.00013753784223332206,6.811346222487406e-05
143,143,0,0,0,0,3.1944924033382128e-06,1.643549381399782e-05,1.9503195446880105e-05,7.484041846703039e-05,0.0001162144390250832,5.756473968083004e-05
144,144,0,0,0,0,2.6979632513464484e-06,1.3879861504481779e-05,1.6471151513569657e-05,6.321819894424894e-05,9.814275799286686e-05,4.862274391574351e-05
145,145,0,0,0,0,2.277378581307793e-06,1.1715292842393584e-05,1.3902964854008405e-05,5.3371737044739966e-05,8.283658468852491e-05,4.104754430191421e-05
146,146,0,0,0,0,1.921342444651166e-06,9.883075240000774e-06,1.172901303030199e-05,4.503490340988024e-05,6.988068619045364e-05,3.4634185800813856e-05
147,147,0,0,0,0,1.6201297658065366e-06,8.333109934587043e-06,9.889884638811425e-06,3.798052873837966e-05,5.892075490532026e-05,2.9207742068657607e-05
148,148,0,0,0,0,1.3654483353740552e-06,7.022684061249231e-06,8.334924300212359e-06,3.201486486063561e-05,4.965472241350105e-05,2.461904123997313e-05
149,149,0,0,0,0,1.1502334610487463e-06,5.915411375749877e-06,7.020977380592234e-06,2.6972803895120267e-05,4.182526651335e-05,2.0740977754419128e-05
150,150,0,0,0,0,9.684710184700108e-07,4.980319611323681e-06,5.911308388980809e-06,2.271375700275675e-05,3.521335566317416e-05,1.7465333869161202e-05
151,151,0,0,0,0,8.150451589079067e-07,4.19106511945997e-06,4.9746701493688905e-06,1.9118106094825507e-05,2.9632693895410667e-05,1.4700043731900349e-05
152,152,0,0,0,0,6.856073905659389e-07,3.525257826459878e-06,4.184503660733196e-06,1.6084152442675068e-05,2.492494613760391e-05,1.2366841125392722e-05
153,153,0,0,0,0,5.764641598130198e-07,2.9638816573929445e-06,3.5182510653445676e-06,1.3525495576943084e-05,2.095563887486986e-05,1.0399239343481173e-05
154,154,0,0,0,0,4.84480422323789e-07,2.490797461156194e-06,2.956766372553514e-06,1.136878425992925e-05,1.761064441761812e-05,8.740798167189076e-06
155,155,0,0,0,0,4.069970157786084e-07,2.0923171341889624e-06,2.4838105531542408e-06,9.551788743356814e-06,1.4793168804109509e-05,7.343638685718856e-06
156,156,0,0,0,0,3.417599298092864e-07,1.756839109769048e-06,2.085619358184976e-06,8.021750092099051e-06,1.2421173773837622e-05,6.16717179057403e-06
157,157,0,0,0,0,2.8685981871973696e-07,1.4745366711089098e-06,1.750533744772301e-06,6.733968135562545e-06,1.0425172381186314e-05,5.177010654744533e-06
158,158,0,0,0,0,2.4068032217094254e-07,1.2370916823444206e-06,1.46868413542262e-06,5.650594694815406e-06,8.746345856567419e-06,4.344041448030814e-06
159,159,0,0,0,0,2.0185395108113248e-07,1.0374673236488507e-06,1.2317209121737564e-06,4.739603184032224e-06,7.3349363456666224e-06,3.643629976731529e-06
160,160,0,0,0,0,1.6922446433216497e-07,8.697142868098911e-07,1.0325845772178157e-06,3.973909588991681e-06,6.148876307712627e-06,3.0549449661597136e-06
161,161,0,0,0,0,1.4181480836538619e-07,7.288056437695548e-07,8.65309906800602e-07,3.3306232244923704e-06,5.152620712761551e-06,2.5603813199906844e-06
162,162,0,0,0,0,1.1879981962389815e-07,6.104962616997874e-07,7.248592083011206e-07,2.7904086393171017e-06,4.3161528416273835e-06,2.145068994349614e-06
163,163,0,0,0,0,9.948300072967494e-08,5.112032101888357e-07,6.069804680667891e-07,2.336942618275009e-06,3.6141385572204313e-06,1.7964551054436093e-06
164,164,0,0,0,0,8.327677771419736e-08,4.279041045365009e-07,5.08086767313372e-07,1.9564524667391993e-06,3.025207419546273e-06,1.5039486301459026e-06
165,165,0,0,0,0,6.968572908582427e-08,3.580507594748425e-07,4.2515385434305917e-07,1.6373237090267003e-06,2.531342084622838e-06,1.25861854715455e-06
166,166,0,0,0,0,5.8292349727189265e-08,2.9949590059680666e-07,3.5563320205067347e-07,1.3697670077635732e-06,2.1173600446734663e-06,1.0529375671793812e-06
167,167,0,0,0,0,4.874497503337285e-08,2.5043100253911475e-07,2.973782617569588e-07,1.1455355670278812e-06,1.7704740591367294e-06,8.805647245331821e-07
168,168,0,0,0,0,4.0747544514919656e-08,2.0933360071131364e-07,2.4858195328939713e-07,9.57685532613972e-07,1.4799195793105553e-06,7.361610574887148e-07
169,169,0,0,0,0,3.405093045411754e-08,1.7492266262043372e-07,2.0772371465085404e-07,8.003729848474282e-07,1.2366391692307824e-06,6.152334519116151e-07
170,170,0,0,0,0,2.8445597078135778e-08,1.4612080994776156e-07,1.7352467803020274e-07,6.686820475259642e-07,1.033015373950898e-06,5.140024261946434e-07
171,171,0,0,0,0,2.3755390044967916e-08,1.2202236045513885e-07,1.4490974944320992e-07,5.584794356287595e-07,8.626447400315511e-07,4.2929026188165684e-07
172,172,0,0,0,0,1.9832285404878602e-08,1.0186630915884025e-07,1.2097554799356444e-07,4.662914533945588e-07,7.20146768048472e-07,3.5842640212147706e-07
173,173,0,0,0,0,1.655195246740868e-08,8.501349934730387e-08,1.0096331556062472e-07,3.892000374102447e-07,6.01002489057197e-07,2.9916750626461246e-07
174,174,0,0,0,0,1.3810006618314303e-08,7.09273447813027e-08,8.423603988477072e-08,3.2475495040783647e-07,5.014181559168224e-07,2.4962992506827534e-07
175,175,0,0,0,0,1.1518846575695038e-08,5.915755997092014e-08,7.025914645083712e-08,2.708996570563812e-07,4.1821020242389814e-07,2.0823270064795745e-07
176,176,0,0,0,0,9.60498643321354e-09,4.932643658708195e-08,5.8584211516578834e-08,2.25908785791262e-07,3.4870820904509547e-07,1.7364947907039676e-07
177,177,0,0,0,0,8.006806287129438e-09,4.111727400426025e-08,4.8835231054208366e-08,1.88335393708596e-07,2.9067309866742534e-07,1.447679612213551e-07
178,178,0,0,0,0,6.672656773236456e-09,3.4264630812105594e-08,4.069705054842597e-08,1.5696652220762717e-07,2.422282092955663e-07,1.206557295846934e-07
179,179,0,0,0,0,5.5592626526977765e-09,2.854611477016509e-08,3.390562043850764e-08,1.3078575870081853e-07,2.0180124537540914e-07,1.0053146391268614e-07
180,180,0,0,0,0,4.630378958244241e-09,2.377547237439913e-08,2.8239793659697675e-08,1.0894171640753435e-07,1.6807541708994882e-07,8.374070754759893e-08
181,181,0,0,0,0,3.855660258507899e-09,1.9796774499779723e-08,2.351442414324254e-08,9.0721509514634e-08,1.3994833106734384e-07,6.973547377032248e-08
182,182,0,0,0,0,3.209709739828479e-09,1.6479527100347812e-08,1.9574563055078434e-08,7.552844294108608e-08,1.1649742082590336e-07,5.805709448218229e-08
183,183,0,0,0,0,2.671279872372433e-09,1.3714561560222451e-08,1.629058034156357e-08,6.286325603550086e-08,9.695089112478978e-08,4.8321800594876986e-08
184,184,0,0,0,0,2.2226007811881336e-09,1.1410581818436363e-08,1.3554065903252752e-08,5.2308360649361666e-08,8.066330454648114e-08,4.020860432741772e-08
185,185,0,0,0,0,1.8488161960408514e-09,9.49126474119604e-09,1.1274387301151958e-08,4.351460275571671e-08,6.709508113158134e-08,3.3449123112833305e-08
186,186,0,0,0,0,1.5375099706224121e-09,7.892826277818072e-09,9.375800316863415e-09,3.6190147380556444e-08,5.5795290592012136e-08,2.7819034668722033e-08
187,187,0,0,0,0,1.278308736593022e-09,6.561979019030232e-09,7.795024302544612e-09,3.0091150277372323e-08,4.63872121285819e-08,2.313090578649755e-08
188,188,0,0,0,0,1.0625486700610005e-09,5.454219456484604e-09,6.479208661585557e-09,2.5013933793036526e-08,3.855622514464708e-08,1.9228178337044265e-08
189,189,0,0,0,0,8.829960733483526e-10,4.53239195066528e-09,5.384227870556093e-09,2.078842507235968e-08,3.203965653790623e-08,1.5980124821475172e-08
190,190,0,0,0,0,7.336132224255605e-10,3.765485320849907e-09,4.47325279420551e-09,1.7272657114835977e-08,2.6618272682657854e-08,1.327762184340538e-08
191,191,0,0,0,0,6.093621849621158e-10,3.127624710594067e-09,3.715553564283768e-09,1.4348160646088443e-08,2.2109152448448715e-08,1.1029607534079002e-08
192,192,0,0,0,0,5.060405583771863e-10,2.5972274985157383e-09,3.085497448431861e-09,1.1916105444950504e-08,1.8359718632369642e-08,9.160116172946942e-09
193,193,0,0,0,0,4.201439313472051e-10,2.1562965415441965e-09,2.5617096247987305e-09,9.894069397303689e-09,1.5242742496544938e-08,7.605793342534194e-09
194,194,0,0,0,0,3.4875082204516084e-10,1.789829061180117e-09,2.1263711964094566e-09,8.213334601903584e-09,1.2652163608461047e-08,6.313818784284426e-09
