,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases
0,0,9999,10,10,0,0.0,6,0.0,1,0.0,0,0.0,2,0.0,1,0.0,0
1,1,9999,10,0,0,2.2136209936471291e-07,0,9.961295800113708e-07,0,0.0,0,1.4167188241446292e-05,0,2.6563549907341742e-05,0,0.0,0
2,2,9999,10,0,0,7.376280032069619e-07,0,3.319326457184416e-06,0,0.0,0,4.720823846352183e-05,0,8.851568688801671e-05,0,0.0,0
3,3,9997,11,2,1,1.6926905007449682e-06,0,7.617108269371194e-06,0,0.0,1,0.00010833229820002643,1,0.00020312360934082241,0,0.0,0
4,4,9996,11,1,1,3.121706652980892e-06,1,1.4047681812184061e-05,0,1.6602161199973789e-06,0,0.00020687301568059815,0,0.0003746061801479168,0,0.0,0
5,5,9994,12,2,1,5.025468213664561e-06,1,2.2448588381303934e-05,1,5.532211272843088e-06,0,0.00034287320202422915,0,0.0005986311517918501,0,0.0,0
6,6,9993,12,1,1,7.365153550529465e-06,1,3.342008230538032e-05,0,1.269518162128168e-05,0,0.0005153072004347341,0,0.0008646418133711034,0,0.0,0
7,7,9992,12,1,1,1.0095897207577141e-05,1,4.6762109233471535e-05,0,2.341280518234962e-05,0,0.0007177481443833198,0,0.0011584783260612905,0,0.0,0
8,8,9990,13,2,1,1.3168019045802285e-05,0,6.254316085964809e-05,0,3.7414317423844816e-05,1,0.0009408057283789047,1,0.0014646999431323412,0,0.0,0
9,9,9975,25,14,2,1.6493165440742695e-05,10,8.036148537535987e-05,1,5.570014231923343e-05,1,0.0011807845688156886,0,0.0017683743820517506,2,0.0,0
10,10,9975,23,0,0,2.0339393777731193e-05,0,0.00010055556433821256,0,7.95970720394868e-05,0,0.001429219357286159,0,0.0021094236472043214,0,0.0,0
11,11,9972,24,3,1,2.4705037666674943e-05,2,0.00012265658513368612,0,0.00010977082233144815,0,0.0016808531402449111,1,0.0024947277724901673,0,0.0,0
12,12,9902,91,70,3,2.977493022070314e-05,48,0.00014647964185640123,12,0.0001466310029484459,5,0.0019356255785915,3,0.002950782953458589,2,0.0,0
13,13,9900,88,2,2,3.728228776525302e-05,0,0.00018335822626254145,0,0.00019764629236894361,0,0.002209630483803136,1,0.0035338408219778923,0,0.0,1
14,14,9886,96,14,2,4.7699712459946425e-05,10,0.00023643616819780047,2,0.0002639708232824559,1,0.002514435503960707,1,0.00425008680201312,0,5.980515755238171e-05,0
15,15,9867,107,19,3,6.233171496719459e-05,13,0.00031456154691279927,3,0.00035061362777600327,1,0.002868165095115679,1,0.005112319813169181,1,0.00019928415511708523,0
16,16,9855,109,12,6,8.179752338985393e-05,8,0.0004223918185930614,1,0.0004589227713200156,1,0.0032821659821970282,1,0.00612838352726019,1,0.00045731235100768096,0
17,17,9824,129,31,9,0.00010622817879379847,24,0.0005604762449726931,1,0.0005887620895916622,1,0.0037619497610233118,5,0.007296660434499492,0,0.0008433880901456665,0
18,18,9797,143,27,7,0.0001360190778992833,21,0.0007270235612225563,3,0.0007385898167108859,1,0.004335836678161672,1,0.008595795650675848,1,0.0013477577535215065,0
19,19,9772,153,25,6,0.0001712882241977209,20,0.0009193347478644442,2,0.0009058390956068059,2,0.005008655005064001,1,0.010023283147586227,0,0.0019466539696467314,0
20,20,9772,153,0,0,0.00021223519784149673,0,0.0011327154501896636,0,0.0010889522539327318,0,0.005790853042621863,0,0.011539932714490584,0,0.002608197287365052,0
21,21,9772,153,0,0,0.00025820907588085685,0,0.0013607121566986155,0,0.001283279645155068,0,0.006669671977212619,0,0.01310680241528511,0,0.0032976244203634796,0
22,22,9772,153,0,0,0.0003081436142381867,0,0.0015959087661583074,0,0.0014840899805723964,0,0.0076197209567503595,0,0.014670888012340186,0,0.003981316838265309,0
23,23,9772,153,0,0,0.000360306668288351,0,0.0018296924559312022,0,0.0016848997324761211,0,0.00860406849382299,0,0.01617541233935481,0,0.004629544598520206,0
