,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases
0,0,9999,10,10,0,0.0,6,0.0,1,0.0,1,0.0,2,0.0,0,0.0,0
1,1,9999,10,0,0,2.2136209936471291e-07,0,9.961295800113708e-07,0,1.6602161199973789e-06,0,1.4167188241446292e-05,0,0.0,0,0.0,0
2,2,9999,10,0,0,7.376280032069619e-07,0,3.319326457184416e-06,0,5.532211272843088e-06,0,4.720823846352183e-05,0,0.0,0,0.0,0
3,3,9996,12,3,1,1.6926905007449682e-06,2,7.617108269371194e-06,1,1.269518162128168e-05,0,0.00010833229820002643,0,0.0,0,0.0,0
4,4,9995,12,1,1,3.1954940194357965e-06,1,1.5043811392195431e-05,0,2.341280518234962e-05,0,0.000199789421559875,0,0.0,0,0.0,0
5,5,9995,11,0,0,5.271344214733549e-06,0,2.576791483848835e-05,0,3.7414317423844816e-05,0,0.00031926908279246826,0,0.0,0,0.0,0
6,6,9994,11,1,1,7.892490034217e-06,0,4.004106099474015e-05,0,5.403992619923605e-05,1,0.0004611410513347209,0,0.0,0,0.0,0
7,7,9991,13,3,1,1.097663440814216e-05,2,5.7490464588471176e-05,1,7.406486076664371e-05,0,0.0006178534336033823,0,0.0,0,0.0,0
8,8,9981,22,10,1,1.446271782185012e-05,7,7.83707705515922e-05,3,9.707564071016647e-05,0,0.0007811711869826705,0,0.0,0,0.0,0
9,9,9980,21,1,1,1.847373365383755e-05,1,0.00010504547148576328,0,0.00012321819776609628,0,0.0009431304490276051,0,0.0,0,0.0,0
10,10,9978,21,2,2,2.3016301665432642e-05,2,0.00013812871679410883,0,0.0001519308943451119,0,0.001096688521252707,0,0.0,0,0.0,0
11,11,9966,31,12,1,2.82037529339577e-05,7,0.0001787383651617073,1,0.00018226984071900444,1,0.0012361013976535627,2,0.0,0,0.0,1
12,12,9964,30,2,1,3.424191329454864e-05,2,0.00022732131777178623,0,0.00021473307502294854,0,0.0013712492374184835,0,0.0,0,5.980515755238171e-05,0
13,13,9962,29,2,1,4.1171053195293015e-05,1,0.00028263082760330644,0,0.00024865509985094676,0,0.0015040050186501408,0,0.0,1,0.00019928415511708523,0
14,14,9959,28,3,2,4.901259856970299e-05,1,0.00034308691394000564,1,0.00028397505893478306,1,0.0016420844767505722,0,2.6563549907341742e-05,0,0.00045731235100768096,0
15,15,9955,27,3,2,5.765495910385908e-05,3,0.00040734715254013267,0,0.00032164470365781854,0,0.0017874059038528833,0,8.851568688801671e-05,0,0.0008433880901456665,0
16,16,9784,193,170,3,6.695782931488927e-05,117,0.00047312731953746864,25,0.00036119214615478585,12,0.001938278545216308,8,0.00020312360934082241,8,0.0013477577535215065,0
17,17,9778,190,6,3,8.095308918202874e-05,4,0.0005633974718342758,1,0.0004224450013633362,0,0.002147095528446245,0,0.0005871145794066507,1,0.0019466539696467314,0
18,18,9643,313,135,6,0.00010092905461507897,88,0.0006852740336833049,21,0.0005111190079836064,13,0.0024270147789309505,8,0.0013333201968033256,4,0.002608197287365052,1
19,19,9618,318,24,11,0.00013264504964695427,15,0.0008741401742116988,4,0.0006604403366269578,1,0.0028655328466543803,3,0.0026844005746150664,0,0.0033574295779158613,1
20,20,9618,318,0,0,0.0001781759244054689,0,0.0011437381531506988,0,0.0008809180727723054,0,0.0035061740689582557,0,0.004712514124137514,0,0.0042404061509347755,0
21,21,9618,318,0,0,0.00023883177959029095,0,0.0015036630980558522,0,0.0011824237727335832,0,0.004379014660544693,0,0.007440849774978348,0,0.005286141104644972,0
