,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases,perc_above_left
0,0,49975,1,1,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
1,1,49975,2,1,0,3.689368322745215e-08,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
2,2,49975,3,1,0,1.598316837619458e-07,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
3,3,49975,4,1,0,4.419467672194405e-07,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,1.0
4,4,49975,5,1,0,9.253375261554705e-07,1,0.0,0,0.0,0,7.083594120723146e-06,0,0.0,0,0.0,0,1.0
5,5,49975,6,1,0,1.6707222972546137e-06,1,0.0,0,0.0,0,2.3604119231760915e-05,0,0.0,0,0.0,0,1.0
6,6,49975,7,1,0,2.712432192126199e-06,0,0.0,0,0.0,1,5.4166149100013216e-05,0,0.0,0,0.0,0,1.0
7,7,49968,14,8,1,4.046360890252376e-06,5,0.0,2,1.6602161199973789e-06,1,9.98947107799375e-05,0,0.0,0,0.0,0,1.0
8,8,49937,45,32,1,5.831044632349002e-06,28,1.9922591600227416e-06,2,7.192427392840467e-06,2,0.00015963454139623413,0,0.0,0,0.0,0,1.0
9,9,49791,190,147,2,9.098782847437147e-06,104,8.630912074391573e-06,10,2.1547825134119524e-05,16,0.00023057052566736045,10,0.0,5,0.0,2,0.9915254237288136
10,10,49627,342,159,7,1.8068419890148313e-05,106,3.183416525322493e-05,26,7.373586726927554e-05,11,0.0003797626580089226,12,0.0001328177495367087,4,0.00011961031510476342,0,0.9830508474576272
11,11,49520,425,97,14,3.8537840008632416e-05,66,0.00010242221381525031,10,0.00019299524353421838,10,0.0007116299152576222,6,0.0005488326340694504,2,0.00039856831023417046,3,0.9830508474576272
12,12,48965,902,500,23,7.678381153252179e-05,326,0.00024542740676759643,61,0.0004188592451295347,53,0.0013389777110194045,40,0.0014228078940708624,16,0.001094040174672507,4,0.9576271186440678
13,13,48304,1390,531,43,0.0001484766565803009,347,0.0005422238842913752,69,0.0008588386535335564,51,0.0026222536378453787,43,0.0032875735103963747,18,0.0025238492758521153,3,0.940677966101695
14,14,46771,2431,1113,72,0.00027142202992343727,726,0.0010888420195358831,159,0.0016330278980631716,110,0.004986888853209984,72,0.006792222586772981,39,0.005044004653191542,7,0.9067796610169492
15,15,45001,3429,1123,125,0.0004819968401936212,775,0.0020971790472217363,121,0.002994811271591635,88,0.009190870910354872,90,0.013346184594142538,35,0.009269210181979112,14,0.864406779661017
16,16,43040,4262,1027,194,0.0008231942089086546,677,0.0037752098417459467,125,0.005192159836881014,89,0.01620427201254589,86,0.024479981073265655,40,0.016237418540453276,10,0.847457627118644
17,17,39767,5353,1366,275,0.0013410037184980825,914,0.006365790555171065,170,0.008504040561644744,115,0.027077652559641383,118,0.0420901181196475,35,0.02694562223840696,14,0.7796610169491526
18,18,36121,6122,1142,373,0.0020870989714886195,770,0.010120014594436531,148,0.01320843954990803,103,0.043070345171056644,84,0.06781657715607682,33,0.04275331797980862,4,0.7203389830508474
19,19,32096,6579,934,477,0.003100014355034731,606,0.015229402744378066,114,0.019513401017929626,93,0.06508965261716615,72,0.10294100779579539,42,0.06426877336514665,7,0.6779661016949152
20,20,32096,6580,1,0,0.004403108313776867,1,0.02180827109350663,0,0.027554331932486662,0,0.09375544697381308,0,0.14844160723689956,0,0.09194237301344305,0,0.6779661016949152
21,21,32096,6581,1,0,0.005979590831551851,1,0.029771252600942325,0,0.03722124554878491,0,0.12871970835296181,0,0.20368496497150454,0,0.12518409220568988,0,0.6779661016949152
22,22,32096,6582,1,0,0.007786120165283594,1,0.03889919256499939,0,0.04825854776191189,0,0.16902566410144923,0,0.2673035237600998,0,0.16292372954155468,0,0.6779661016949152
23,23,32096,6583,1,0,0.00975014436474089,0,0.048825305657307264,0,0.060231559125262964,1,0.21304065988649254,0,0.336811505768164,0,0.20356212491523534,0,0.6779661016949152
24,24,32096,6584,1,0,0.011785161368488816,0,0.059112412154797386,1,0.07262192678824074,0,0.2588063427160151,0,0.40918032306831054,0,0.24527940016655594,0,0.6779661016949152
25,25,32096,6585,1,0,0.01380214400412555,0,0.06931151016695208,0,0.08489353773404995,1,0.3042998165252647,0,0.4812474148826227,0,0.286257021449322,0,0.6779661016949152
26,26,32096,6586,1,0,0.01571842300758018,0,0.07900509049102952,0,0.09654987569653545,1,0.34763767339990864,0,0.5500429120392079,0,0.32484480464738164,0,0.6779661016949152
27,27,32096,6587,1,0,0.017463671728585338,1,0.08783831818368745,0,0.10716809375466535,0,0.38721324422813297,0,0.6130137886634741,0,0.3596683740482729,0,0.6779661016949152
28,28,32096,6588,1,0,0.018983221211703857,0,0.09553478063267362,0,0.11641834815296521,0,0.4217722256498232,1,0.6681509440178692,0,0.3896836556673431,0,0.6779661016949152
29,29,32096,6589,1,0,0.020239080692518972,1,0.10190211873634593,0,0.1240710723377735,0,0.45044529723098437,0,0.7140361351714724,0,0.41418942567343947,0,0.6779661016949152
30,30,32096,6590,1,0,0.021209475180629427,1,0.10682940765877774,0,0.12999304268510617,0,0.4727249186884384,0,0.7498290839137559,0,0.43280970894260157,0,0.6779661016949152
31,31,32096,6591,1,0,0.021887179819696918,1,0.11027911808004502,0,0.1341383256745916,0,0.48843633730416514,0,0.775214207103117,0,0.445456732575639,0,0.6779661016949152
32,32,32096,6592,1,0,0.02227730754317486,1,0.11227593999139825,0,0.13653526047801842,0,0.49768168027277354,0,0.790323549999967,0,0.45228325302478933,0,0.6779661016949152
33,33,32096,6593,1,0,0.022394800030529814,0,0.11289425440903661,0,0.13727175837594943,1,0.5007848613713659,0,0.7956489629678019,0,0.4536310023953868,0,0.6779661016949152
34,34,32096,6594,1,0,0.022261882543308447,1,0.11224555401740564,0,0.13648210844446004,0,0.49823566832953936,0,0.7919530805911833,0,0.4499800625436823,0,0.6779661016949152
35,35,32096,6595,1,0,0.021905787386833617,1,0.11046668979350953,0,0.13433025191738704,0,0.49063763980214903,0,0.7801855979138019,0,0.441902323673685,0,0.6779661016949152
36,36,32096,6596,1,0,0.021356654326058277,1,0.10770947526162879,0,0.13099901126392585,0,0.4786619640435548,0,0.7614088306113672,0,0.4300208639645947,0,0.6779661016949152
37,37,32096,6597,1,0,0.020645823487811084,1,0.10413191443798826,0,0.12667822758789687,0,0.46300853039500234,0,0.7367346091390059,0,0.41497608857911206,0,0.6779661016949152
38,38,32096,6598,1,0,0.019804431470613254,0,0.09989112624814694,0,0.12155651629898824,1,0.4443744477092509,0,0.7072731406508244,0,0.3973987524037695,0,0.6779661016949152
39,39,32096,6599,1,0,0.018862299829019852,0,0.09513790594282721,0,0.11581648651821116,1,0.4234297761328286,0,0.6740934973908886,0,0.3778895123367762,0,0.6779661016949152
40,40,32096,6600,1,0,0.017847181589232996,0,0.09001278061219194,0,0.10962899086624087,0,0.4007998554818038,1,0.6381947694914633,0,0.3570043620852684,0,0.6779661016949152
41,41,32096,6601,1,0,0.016784230509622425,1,0.08464336980582333,0,0.10314889636654045,0,0.3770604930167578,0,0.6004865712304023,0,0.33524514963957774,0,0.6779661016949152
42,42,32096,6602,1,0,0.0156957548087868,1,0.07914284346304722,0,0.09651356876389379,0,0.3527191227500784,0,0.5617774404504752,0,0.31305432575440134,0,0.6779661016949152
43,43,32096,6603,1,0,0.014601079425998972,1,0.07360926953016197,0,0.0898410418914926,0,0.32821871925961943,0,0.5227696609149667,0,0.2908130889630287,0,0.6779661016949152
44,44,32096,6604,1,0,0.013516578813348785,1,0.06812565618794296,0,0.08323048761009183,0,0.3039321004182294,0,0.4840591190080287,0,0.2688421538468046,0,0.6779661016949152
45,45,32096,6605,1,0,0.01245577873399439,0,0.06276051349123217,1,0.07676317716695015,0,0.2801654882330337,0,0.44613894270058274,0,0.24740445556066729,0,0.6779661016949152
46,46,32096,6606,1,0,0.011429496502977492,0,0.05756977885044663,1,0.07050387528607839,0,0.25716314738782975,0,0.40940583500434874,0,0.22670920121674665,0,0.6779661016949152
47,47,32096,6607,1,0,0.0104460905601248,1,0.052597321702411055,0,0.06450246782407655,0,0.2351131940583619,0,0.3741681870268544,0,0.20691677806907638,0,0.6779661016949152
48,48,32096,6608,1,0,0.009511739074816438,1,0.04787557087343316,0,0.05879568569845887,0,0.21415395581031033,0,0.34065522427368755,0,0.18814412321195476,0,0.6779661016949152
49,49,32096,6609,1,0,0.008630699533939728,1,0.0434270528498758,0,0.05340883112362954,0,0.19438045570588383,0,0.30902659587889436,0,0.170470245872004,0,0.6779661016949152
50,50,32096,6610,1,0,0.007805598688430835,1,0.039265110254226396,0,0.04835744302347991,0,0.17585073179417843,0,0.27938195541034094,0,0.15394166933077308,0,0.6779661016949152
51,51,32096,6611,1,0,0.007037680364171745,1,0.035395461362225634,0,0.04364886068785676,0,0.15859180325103683,0,0.2517702017899411,0,0.13857762434130574,0,0.6779661016949152
52,52,32096,6612,1,0,0.006327040245282382,0,0.031817605731302746,1,0.0392836608356464,0,0.1426051672675759,0,0.226198149453389,0,0.12437487975135027,0,0.6779661016949152
53,53,32096,6613,1,0,0.005672803842381849,0,0.02852712220532952,0,0.03525695494019955,1,0.12787176367383368,0,0.20263847906935425,0,0.11131213962509914,0,0.6779661016949152
54,54,32096,6614,1,0,0.005073344772889516,1,0.02551516368802237,0,0.03156120234626744,0,0.1143563823679637,0,0.18103688555759379,0,0.0993539704909404,0,0.6779661016949152
55,55,32096,6615,1,0,0.004526481732721813,1,0.022770435033632148,0,0.02818445123138278,0,0.1020115156088158,0,0.1613183907627586,0,0.0884542486110437,0,0.6779661016949152
56,56,32096,6616,1,0,0.004029622008539858,0,0.020279225321673578,1,0.025112847223456282,0,0.09078067585000243,0,0.14339282605485265,0,0.07855913657918794,0,0.6779661016949152
57,57,32096,6617,1,0,0.0035798770989788563,0,0.01802726375717006,1,0.022330033478240096,0,0.08060121209401754,0,0.1271595174046836,0,0.06960961227158041,0,0.6779661016949152
58,58,32096,6618,1,0,0.0031741868126513753,0,0.015999701038107193,0,0.01981805604609467,1,0.07140666528541115,0,0.11251122405720929,0,0.061543582275946446,0,0.6779661016949152
59,59,32096,6619,1,0,0.0028093911155874954,1,0.014180972338492755,0,0.017559685983520753,0,0.06312870724478262,0,0.09933739354166651,0,0.05429761736460523,0,0.6779661016949152
60,60,32096,6620,1,0,0.0024823519297321505,1,0.012555406027693094,0,0.01553623447055544,0,0.05569870900480805,0,0.08752680194280293,0,0.04780835018847346,0,0.6779661016949152
61,61,32096,6621,1,0,0.002189993321094561,1,0.011106916351374544,0,0.013729669456345196,0,0.04904898387460103,0,0.07696965041821222,0,0.04201357585505458,0,0.6779661016949152
62,62,32096,6622,1,0,0.001929363191688885,1,0.009819498966461105,0,0.012121645612648228,0,0.043113748698098364,0,0.06755918797452076,0,0.0368530949985248,0,0.6779661016949152
63,63,32096,6623,1,0,0.0016976516115701748,1,0.008677580460808422,0,0.010694059245198484,0,0.03782984402778659,0,0.05919292740409311,0,0.03226933682878582,0,0.6779661016949152
