,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases
0,0,19996,10,10,0,0.0,4,0.0,1,0.0,1,0.0,2,0.0,2,0.0,0
1,1,19996,10,0,0,1.475747329098086e-07,0,9.961295800113708e-07,0,1.6602161199973789e-06,0,1.4167188241446292e-05,0,5.3127099814683484e-05,0,0.0,0
2,2,19996,10,0,0,4.917520021379746e-07,0,3.319326457184416e-06,0,5.532211272843088e-06,0,4.720823846352183e-05,0,0.00017703137377603342,0,0.0,0
3,3,19992,13,4,1,1.1284603338299789e-06,3,7.617108269371194e-06,1,1.269518162128168e-05,0,0.00010833229820002643,0,0.00040624721868164483,0,0.0,0
4,4,19978,26,14,1,2.1918188183362846e-06,12,1.5043811392195431e-05,1,2.341280518234962e-05,1,0.000199789421559875,0,0.0007492123602958336,0,0.0,0
5,5,19976,27,2,1,4.137254553957646e-06,1,2.676404441849972e-05,1,3.90745335438422e-05,0,0.00031926908279246826,0,0.0011972623035837002,0,0.0,0
6,6,19951,49,24,2,7.162042851192206e-06,14,4.4356517031935935e-05,4,5.9572137472079135e-05,1,0.0004611410513347209,5,0.0017292836267422068,0,0.0,0
7,7,19936,60,14,3,1.2021650853937676e-05,6,7.241141763507227e-05,6,8.67600423879254e-05,0,0.000653271404206998,1,0.002316956652122581,1,0.0,0
8,8,19928,64,8,4,1.90995016524317e-05,7,0.00011829351436194197,0,0.00012048844589251608,1,0.0009062753772621983,0,0.002955963436172024,0,0.0,0
9,9,19909,78,19,5,2.8869855274746205e-05,12,0.00018561841830262404,2,0.00016229273130993844,0,0.0012375653137594322,4,0.003625264450991518,1,0.0,0
10,10,19639,339,267,6,4.177283850471462e-05,179,0.0002793118062848434,35,0.00021150303181719104,19,0.0016786626007353003,19,0.00434228025402744,11,0.0,4
11,11,19451,502,177,14,6.430347016432155e-05,114,0.0004332897266561526,17,0.00029891377326688264,23,0.0023631735806354543,11,0.005390713713444961,9,0.00023922063020952685,3
12,12,19119,785,308,25,0.00010256517061957265,207,0.0006728345763301724,40,0.0004713260784665825,25,0.0034126316160415383,27,0.007103570735620821,8,0.000976552093125486,1
13,13,18840,986,243,42,0.0001691950654729035,165,0.0010600643729126058,22,0.0008010149352264405,22,0.005111638918691331,22,0.009945760001253703,11,0.0024869070269343614,1
14,14,18078,1594,669,60,0.0002757062898915898,452,0.0016392855114931307,83,0.0013655004048906405,64,0.0077211224632262624,41,0.014457800736939292,22,0.005004578726275175,7
15,15,17486,1990,489,91,0.0004443850110829271,326,0.002515631979928547,64,0.0023085404207587924,50,0.011662412413879306,31,0.021422377511491987,15,0.008996427893514463,3
16,16,17000,2234,375,130,0.0006937263148349112,247,0.003777016663916711,43,0.0037577963308218164,39,0.017280995577817815,33,0.03147390245526957,10,0.014704994138781534,3
17,17,16010,2806,741,167,0.0010413889277663736,499,0.0055066095894096105,80,0.005839925376739723,76,0.024930223924570376,53,0.04512767981710125,28,0.022442351297129744,5
18,18,15114,3217,629,212,0.0015085080734762,415,0.007799257799717449,75,0.008711025961902073,69,0.035003229563312206,45,0.06311952656330727,20,0.032482033203873176,5
19,19,14190,3539,593,262,0.0021084963740423323,394,0.010717715355649504,83,0.012488164093104956,56,0.047777042650400794,44,0.08582294101713492,14,0.04500484403262138,2
20,20,14190,3539,0,0,0.0028521686590873667,0,0.01432099860425578,0,0.017257842983973093,0,0.06347999824513223,0,0.11344877784653325,0,0.05997055878086252,0
21,21,14190,3539,0,0,0.003729338850585639,0,0.018562829205057925,0,0.022969008026704058,0,0.08190318309193736,0,0.145542650556134,0,0.07708250190999164,0
22,22,14190,3539,0,0,0.004718243565705214,0,0.0233474019352903,0,0.029482175381739698,0,0.10260295863107026,0,0.1811995914882079,0,0.09579838403429888,0
