,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases,perc_above_left
0,0,29991,1,1,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
1,1,29991,2,1,0,3.689368322745215e-08,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
2,2,29991,3,1,0,1.598316837619458e-07,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
3,3,29991,4,1,0,4.419467672194405e-07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
4,4,29991,5,1,0,9.253375261554705e-07,1,0.0,0,0.0,0,0.0,0,0.0,0,5.980515755238171e-05,0,1.0
5,5,29991,6,1,0,1.6707222972546137e-06,0,0.0,0,0.0,0,0.0,1,0.0,0,0.00019928415511708523,0,1.0
6,6,29991,7,1,0,2.675538508898747e-06,0,0.0,0,0.0,1,7.083594120723146e-06,0,0.0,0,0.00045731235100768096,0,1.0
7,7,29986,12,6,1,3.923422889717882e-06,2,0.0,2,1.6602161199973789e-06,0,2.3604119231760915e-05,2,0.0,0,0.0008433880901456665,0,1.0
8,8,29982,16,5,1,5.438248499209151e-06,2,1.9922591600227416e-06,0,5.532211272843088e-06,3,6.83333373414595e-05,0,0.0,0,0.0013477577535215065,0,1.0
9,9,29976,22,7,1,7.2504486397564275e-06,5,6.638652914368832e-06,0,1.7675829981273816e-05,1,0.00014710294924345934,0,0.0,1,0.0019466539696467314,0,1.0
10,10,29972,26,5,1,9.541782897955043e-06,3,1.5234216538742388e-05,1,4.1669655120876266e-05,0,0.0002679668395962606,0,2.6563549907341742e-05,0,0.002608197287365052,1,1.0
11,11,29966,31,7,2,1.2470196109110079e-05,5,2.9091493204379494e-05,2,8.103207356053294e-05,0,0.00043035994722723545,0,8.851568688801671e-05,0,0.0033574295779158613,0,1.0
12,12,29883,113,84,2,1.6310615036773678e-05,59,5.020876237981503e-05,7,0.0001369735233675666,8,0.0006281957995941593,7,0.00020312360934082241,3,0.004180600993382394,0,0.9930555555555556
13,13,29852,140,32,5,2.3306696550979266e-05,24,8.607657369455752e-05,1,0.0002213421310605094,2,0.0009013118036711182,4,0.00045429682986994205,1,0.005086856949527887,0,0.9930555555555556
14,14,29776,209,77,8,3.506502359843404e-05,54,0.00014039887868380296,11,0.00033865564788161575,8,0.001282981869222404,3,0.000890741762363242,1,0.00606144812983098,0,0.9861111111111112
15,15,29534,429,232,12,5.51155896774752e-05,165,0.0002279925669091337,27,0.0005076844807599083,22,0.0018243457505983294,12,0.001589091878188929,4,0.007076523714653131,2,0.9722222222222222
