,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases,perc_above_left
0,0,9999,1,1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,1.0
1,1,9999,2,1,0,0.0,1,0.0,0,0.0,0,7.083594120723146e-06,0,0.0,0,0.0,0,1.0
2,2,9999,3,1,0,3.689368322745215e-08,0,0.0,0,0.0,1,2.3604119231760915e-05,0,0.0,0,0.0,0,1.0
3,3,9999,4,1,0,1.2293800053449366e-07,1,0.0,0,1.6602161199973789e-06,0,5.4166149100013216e-05,0,0.0,0,0.0,0,1.0
4,4,9999,5,1,0,3.1900876668494686e-07,0,0.0,0,5.532211272843088e-06,0,9.98947107799375e-05,0,0.0,1,0.0,0,1.0
5,5,9999,6,1,0,6.432224426979757e-07,0,0.0,0,1.269518162128168e-05,0,0.00015963454139623413,1,2.6563549907341742e-05,0,0.0,0,1.0
6,6,9999,7,1,0,1.1135441718636795e-06,1,0.0,0,2.341280518234962e-05,0,0.0002376541197880836,0,8.851568688801671e-05,0,0.0,0,1.0
7,7,9998,8,2,1,1.7580651031855206e-06,1,0.0,1,3.7414317423844816e-05,0,0.00033253083603345204,0,0.00020312360934082241,0,0.0,0,1.0
8,8,9997,9,2,1,2.6002525122277473e-06,1,9.961295800113708e-07,1,5.403992619923605e-05,0,0.0004447517425913485,0,0.0003746061801479168,0,0.0,0,1.0
9,9,9995,11,3,1,3.6771317177505877e-06,3,4.315456037195787e-06,0,7.240464464664633e-05,0,0.00057145993529374,0,0.0005986311517918501,0,0.0,0,1.0
10,10,9993,13,3,1,5.1010767869276176e-06,2,1.093643472655561e-05,0,9.154342943732338e-05,1,0.0007079788020225876,0,0.0008646418133711034,0,0.0,0,1.0
11,11,9980,26,14,1,6.966684847094594e-06,11,2.1664790081555255e-05,2,0.00011218323226481196,1,0.0008486212244941418,0,0.0011584783260612905,0,0.0,0,0.994413407821229
12,12,9976,29,5,2,9.725729648488895e-06,3,3.848852935351074e-05,2,0.00013571051655560275,0,0.0009874677413902098,0,0.0014646999431323412,0,0.0,0,0.994413407821229
13,13,9975,28,1,1,1.3619411620946153e-05,1,6.350345318106446e-05,0,0.0001630829161892844,0,0.0011189839835846448,0,0.0017683743820517506,0,0.0,0,0.994413407821229
14,14,9973,28,3,2,1.8900755242819105e-05,2,9.773960495476729e-05,0,0.0001951409195073464,0,0.0012384413137890755,0,0.002056296547389638,1,0.0,0,0.994413407821229
15,15,9964,35,10,2,2.5659281533164565e-05,4,0.00014169841552967452,4,0.00023154536653765179,0,0.0013421525017728577,2,0.0023442599486214757,0,0.0,0,0.994413407821229
16,16,9889,105,74,3,3.388536139728665e-05,49,0.00019821691486047416,8,0.0002711906914992589,7,0.0014417226182801477,6,0.002633051421664961,4,0.0,0,0.9888268156424581
17,17,9879,110,11,4,4.515032150237184e-05,9,0.0002744160746222475,0,0.000324114749896521,1,0.0015828936898492486,0,0.003040879170837565,1,0.0,0,0.9888268156424581
18,18,9878,104,2,1,6.0081202369433646e-05,1,0.0003727806680663023,1,0.00039406129740920444,0,0.0017885195994206417,0,0.0036310256022607113,0,0.0,0,0.9888268156424581
19,19,9765,207,112,8,7.95786948083071e-05,70,0.0004971944504787209,13,0.00048739670501164316,16,0.0020888442623881367,8,0.004476430243788485,5,0.0,0,0.9776536312849162
20,20,9765,208,1,0,0.00010628037972464922,0,0.0006587752190376128,1,0.0006320714713020422,0,0.0025460154403218298,0,0.005734658857774734,0,0.0,0,0.9776536312849162
21,21,9765,209,1,0,0.00014037838107838486,0,0.0008581710952918853,0,0.0008340413767916609,0,0.003167840113591495,0,0.007425106555672443,1,0.0,0,0.9776536312849162
22,22,9765,210,1,0,0.00018238746603553473,1,0.0010970715215205178,0,0.0011047912204548026,0,0.0039685975937210315,0,0.009602203908621362,0,0.0,0,0.9776536312849162
23,23,9765,211,1,0,0.00023133020627977562,1,0.0013700638421873096,0,0.0014411394895564016,0,0.004928484548231068,0,0.012217916148583908,0,0.0,0,0.9776536312849162
24,24,9765,212,1,0,0.0002853548774195959,1,0.0016670638558615454,0,0.0018308897045969117,0,0.006007759508787713,0,0.015183241026250216,0,0.0,0,0.9776536312849162
25,25,9765,213,1,0,0.0003421291501105587,1,0.001975390461025537,0,0.0022560419122023487,0,0.0071551229436536525,0,0.018368294724180854,0,0.0,0,0.9776536312849162
26,26,9765,214,1,0,0.00039917959030548255,1,0.00228162111992199,0,0.0026960072169952675,0,0.008315562777905327,0,0.021626684962731398,0,0.0,0,0.9776536312849162
27,27,9765,215,1,0,0.00045416120532156315,0,0.002573067340899883,0,0.0031302618610726312,1,0.009436545557120712,0,0.02481334890478064,0,0.0,0,0.9776536312849162
28,28,9765,216,1,0,0.0005050040244374373,1,0.0028387874328651293,0,0.003541919219894919,0,0.010472269022356656,0,0.02779770418460942,0,0.0,0,0.9776536312849162
29,29,9765,217,1,0,0.0005500790347828119,1,0.0030701645865226328,0,0.003916148698131531,0,0.011386117100987437,0,0.03047193564395953,0,0.0,0,0.9776536312849162
30,30,9765,218,1,0,0.0005882018859168988,1,0.003261127310647149,0,0.004242386899313008,0,0.012151643433329858,0,0.032755041789679654,0,0.0,0,0.9776536312849162
31,31,9765,219,1,0,0.0006186551398470229,1,0.0034081032864458098,0,0.004513098931278001,0,0.012752459185927063,0,0.03459356963856241,0,0.0,0,0.9776536312849162
32,32,9765,220,1,0,0.0006411423534545034,1,0.0035097932661905373,0,0.004723834002245912,0,0.013181379222598287,0,0.035959999149069374,0,0.0,0,0.9776536312849162
33,33,9765,221,1,0,0.0006557262346813239,0,0.0035668386401335726,1,0.004872937803872387,0,0.013439126316518217,0,0.036849634918293336,0,0.0,0,0.9776536312849162
34,34,9765,222,1,0,0.0006627208144142791,1,0.0035824366135180402,0,0.004961173993970967,0,0.013532828387875924,0,0.03727670369830398,0,0.0,0,0.9776536312849162
35,35,9765,223,1,0,0.00066268126875567,1,0.0035602917555654493,0,0.004991291350103962,0,0.013474480967109119,0,0.037270187047777986,0,0.0,0,0.9776536312849162
36,36,9765,224,1,0,0.0006563004825572893,0,0.0035052332285415723,0,0.004967573599305851,1,0.013279492179550554,0,0.03686976285661062,0,0.0,0,0.9776536312849162
37,37,9765,225,1,0,0.0006443427383832004,0,0.0034220846108462964,1,0.004897063013316983,0,0.012965382761090667,0,0.036122098174146175,0,0.0,0,0.9776536312849162
38,38,9765,226,1,0,0.0006276121843728371,0,0.0033165537536960425,0,0.004786391005735542,1,0.012550679073027635,0,0.035077631675481565,0,0.0,0,0.9776536312849162
39,39,9765,227,1,0,0.0006068976751406096,1,0.0031934360158396057,0,0.004644724465836683,0,0.012054011819803045,0,0.03378790596294607,0,0.0,0,0.9776536312849162
40,40,9765,228,1,0,0.0005829932759208327,0,0.003057522421168129,0,0.00447936110053045,0,0.011493415743701933,0,0.032303454434376405,1,0.0,0,0.9776536312849162
41,41,9765,229,1,0,0.0005566229844362001,1,0.002912755529433749,0,0.004297413284758742,0,0.010885814422871096,0,0.030698774177546115,0,0.0,0,0.9776536312849162
42,42,9765,230,1,0,0.000528505112363081,1,0.002762380726641259,0,0.004104433512524711,0,0.010246667968354696,0,0.029026901425148723,0,0.0,0,0.9776536312849162
43,43,9765,231,1,0,0.0004992922435698423,1,0.0026090291967443215,0,0.0039047341232356643,0,0.00958975862186693,0,0.02734487235866755,0,0.0,0,0.9776536312849162
44,44,9765,232,1,0,0.0004695861113969716,0,0.0024548208288168714,1,0.0037015977219210174,0,0.008927088937013347,0,0.02569184638191235,0,0.0,0,0.9776536312849162
