,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,50-59 deaths,60-69 deaths,70-79 deaths,80-89 deaths,90+ deaths
174,174,9078,472,0,0,8.520585525332198e-12,4.646146981230064e-11,5.580404927481183e-11,2.285064416957319e-10,3.1134341400342267e-10,3.1263253849657954e-11
175,175,9078,472,0,0,7.056033593639083e-12,3.847337481945885e-11,4.6217045868633286e-11,1.8923211252377933e-10,2.5782129341094595e-10,2.587382270434073e-11
176,176,9078,472,0,0,5.842137670293318e-12,3.185282149610173e-11,3.826995654587887e-11,1.5667911853278033e-10,2.1346075817675324e-10,2.140968237065538e-11
177,177,9078,472,0,0,4.836198133459549e-12,2.6366773819445417e-11,3.168358457630625e-11,1.297025099257436e-10,1.7670083517958248e-10,1.7712694396783153e-11
178,178,9078,472,0,0,4.002750162986203e-12,2.1821696674726445e-11,2.6226004927151406e-11,1.0735143250327736e-10,1.4624512463946396e-10,1.4651553656461437e-11
179,179,9078,472,0,0,3.312348290436342e-12,1.8056910170278157e-11,2.170463710236934e-11,8.883625579262588e-11,1.2101731553725328e-10,1.2117415110814638e-11
180,180,9078,472,0,0,2.7405512444554423e-12,1.493905576340459e-11,1.7959604952701955e-11,7.350164203037133e-11,1.0012401521046795e-10,1.0019934498077635e-11
181,181,9078,472,0,0,2.2670692217684868e-12,1.2357427494359478e-11,1.485816812876788e-11,6.080352455511885e-11,8.282356618196617e-11,8.284118882239417e-12
182,182,9078,472,0,0,1.8750720516986226e-12,1.0220207597024132e-11,1.2290220181169479e-11,5.029059246665023e-11,6.850085821510401e-11,6.847879079417581e-12
183,183,9078,472,0,0,1.5505950381080257e-12,8.451207205620369e-12,1.0164376189161966e-11,4.158835455774923e-11,5.664554565753202e-11,5.65976205288175e-12
184,184,9078,472,0,0,1.2820547800321457e-12,6.987243152691253e-12,8.404835269661523e-12,3.438622163454142e-11,4.683422962810242e-11,4.6770432453748716e-12
185,185,9078,472,0,0,1.0598476706230227e-12,5.77592963527915e-12,6.948734693122175e-12,2.8426694887577273e-11,3.871593358152186e-11,3.864340820516423e-12
186,186,9078,472,0,0,8.760131109930377e-13,4.773848478309857e-12,5.743965630252876e-12,2.3496219066185142e-11,3.199972916090075e-11,3.1923558822598657e-12
187,187,9078,472,0,0,7.239513248272966e-13,3.945000872859152e-12,4.74732463025476e-12,1.9417839012063688e-11,2.644446437638756e-11,2.636846653593722e-12
188,188,9078,472,0,0,5.981885018037964e-13,3.259538490979958e-12,3.922978348557105e-12,1.604480903162174e-11,2.1850114491769953e-11,2.177656645837326e-12
189,189,9078,472,0,0,4.941980849922341e-13,2.6927700802067636e-12,3.2412794936882167e-12,1.3255664566708542e-11,1.8051219249890127e-11,1.798174752694024e-12
190,190,9078,472,0,0,4.08221769594828e-13,2.2242040292910278e-12,2.6776187453806157e-12,1.0949675427169093e-11,1.491048796440163e-11,1.4845793819256448e-12
191,191,9078,472,0,0,3.3715166387387963e-13,1.8368969891601736e-12,2.2116408814235362e-12,9.04345863028634e-12,1.2314339071269733e-11,1.2255145117844214e-12
192,192,9078,472,0,0,2.7841394888042647e-13,1.516810287643299e-12,1.8264873833406745e-12,7.468002644872718e-12,1.0168759425683908e-11,1.011531788201292e-12
193,193,9078,472,0,0,2.2987424304313714e-13,1.2523117279220942e-12,1.5081739341965677e-12,6.166062539035026e-12,8.395699172535769e-12,8.347665812178191e-13
194,194,9078,472,0,0,1.89770966582032e-13,1.0337912958798682e-12,1.2451607621868747e-12,5.0904056484318265e-12,6.930841522169209e-12,6.887940100670403e-13
195,195,9078,472,0,0,1.5664041255616615e-13,8.53276267930058e-13,1.0278615333700557e-12,4.201737499984762e-12,5.72072504167098e-12,5.682690058756005e-13
196,196,9078,472,0,0,1.2927629033640513e-13,7.041848080840121e-13,8.483680718048643e-13,3.467753236391978e-12,4.721264832339446e-12,4.688003336094983e-13
197,197,9078,472,0,0,1.0667610183306004e-13,5.810507880339899e-13,7.001121300278111e-13,2.8615495515494323e-12,3.895810076305698e-12,3.8664464537089566e-13
198,198,9078,472,0,0,8.801570628626314e-14,4.79390993358792e-13,5.776890300849884e-13,2.3610086493921897e-12,3.214256743014818e-12,3.1886845218216026e-13
199,199,9078,472,0,0,7.260936333910644e-14,3.9546411627619164e-13,4.766043660905252e-13,1.9477601399349393e-12,2.6516007412358487e-12,2.629341960933153e-13
200,200,9078,472,0,0,5.989145876656262e-14,3.2618322564754784e-13,3.931555989136754e-13,1.606590577676964e-12,2.187114574625481e-12,2.1679023450650764e-13
201,201,9078,472,0,0,4.9394721899630274e-14,2.690051554425414e-13,3.2427618083017537e-13,1.3250640314075057e-12,1.803755812715556e-12,1.7870886839196585e-13
202,202,9078,472,0,0,4.073198466094559e-14,2.2181809464236053e-13,2.6742314541504907e-13,1.0926587739314493e-12,1.4873677273826645e-12,1.4728634228800086e-13
203,203,9078,472,0,0,3.358455752965495e-14,1.828897287150375e-13,2.2051565668400857e-13,9.009442073847998e-13,1.2263675410712886e-12,1.2140685057121868e-13
204,204,9078,472,0,0,2.7686897361366222e-14,1.507668199289612e-13,1.818041137686324e-13,7.42734606002822e-13,1.0109790378046194e-12,1.0002657507779923e-13
205,205,9078,472,0,0,2.2822244211639542e-14,1.2427161022977954e-13,1.4987364811970003e-13,6.122468567627551e-13,8.333124995375943e-13,8.242564121200439e-14
206,206,9078,472,0,0,1.88095429086902e-14,1.0242118573095106e-13,1.235282161966629e-13,5.046208425647483e-13,6.867891644150094e-13,6.790217124298964e-14
207,207,9078,472,0,0,1.5501433549703697e-14,8.43992992494773e-14,1.0180908468527168e-13,4.158277821286625e-13,5.659893477007431e-13,5.595225295373835e-14
208,208,9078,472,0,0,1.2772294398799227e-14,6.954168205325225e-14,8.389291200038677e-14,3.4266170347284187e-13,4.663326963655949e-13,4.6071974127233896e-14
209,209,9078,472,0,0,1.0522416325623672e-14,5.728688317872238e-14,6.911572910884652e-14,2.8228753828904023e-13,3.8419009998154243e-13,3.7937391195394153e-14
