,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases
97,97,7408,1206,0,0,1.8745613621981532e-05,0,9.251123640866311e-05,0,0.0001138414189910084,0,0.00037184046141560854,0,0.0006861563434209692,0,0.000438158664510843,0
98,98,7408,1206,0,0,1.5993784811844328e-05,0,7.892357706963018e-05,0,9.709767763675934e-05,0,0.00031723284064778194,0,0.0005853648031864396,0,0.000373938745551772,0
99,99,7408,1206,0,0,1.3634954762189633e-05,0,6.727770365568876e-05,0,8.275089939945969e-05,0,0.00027042777609209977,0,0.000498978309963228,0,0.00031887244897524516,0
100,100,7408,1206,0,0,1.1614932055226274e-05,0,5.730562813338004e-05,0,7.046953258645183e-05,0,0.0002303486855845272,0,0.0004250088023441926,0,0.0002717007227482305,0
101,101,7408,1206,0,0,9.886656089003718e-06,0,4.8774667870311285e-05,0,5.996583948216106e-05,0,0.00019606076759142888,0,0.0003617300922837662,0,0.00023132962546700106,0
102,102,7408,1206,0,0,8.409319510187261e-06,0,4.148309294545746e-05,0,5.0990469947740334e-05,0,0.00016675353179572427,0,0.0003076455947193732,0,0.00019681010834046646,0
103,103,7408,1206,0,0,7.147587694329651e-06,0,3.525625629418535e-05,0,4.332764164941687e-05,0,0.00014172526539266847,0,0.00026145963235695366,0,0.00016732001407663384,0
104,104,7408,1206,0,0,6.070906578419876e-06,0,2.9943163122782637e-05,0,3.6790871226984096e-05,0,0.00012036926091409812,0,0.0002220519943023102,0,0.00014214809783131714,0
105,105,7408,1206,0,0,5.152890523353398e-06,0,2.5413437969684623e-05,0,3.121920342720291e-05,0,0.00010216163904257358,0,0.00018845544116847303,0,0.00012067988282871961,0
106,106,7408,1206,0,0,4.370782337511001e-06,0,2.1554650116633925e-05,0,2.647388836595166e-05,0,8.665060909069553e-05,0,0.00015983586619061895,0,0.0001023851727699246,0
107,107,7408,1206,0,0,3.704978097051151e-06,0,1.8269960617108314e-05,0,2.2435460475271145e-05,0,7.344702001380099e-05,0,0.00013547484062773917,0,8.680705399272565e-05,0
108,108,7408,1206,0,0,3.1386099301510287e-06,0,1.5476056896618546e-05,0,1.9001176200292458e-05,0,6.221606553263414e-05,0,0.00011475429145475855,0,7.355223196329195e-05,0
109,109,7408,1206,0,0,2.657180473037243e-06,0,1.3101343601485818e-05,0,1.6082771032082723e-05,0,5.267001780603559e-05,0,9.714307938303824e-05,0,6.228255862470288e-05,0
110,110,7408,1206,0,0,2.2482432411081203e-06,0,1.1084361060702572e-05,0,1.36044999153614e-05,0,4.456187483476614e-05,0,8.218526506869277e-05,0,5.270761905434012e-05,0
111,111,7408,1206,0,0,1.9011236788494953e-06,0,9.372405332244385e-06,0,1.1501428400600283e-05,0,3.7679817202593765e-05,0,6.948987061497926e-05,0,4.457825754621709e-05,0
112,112,7408,1206,0,0,1.6066761500548592e-06,0,7.920326294206901e-06,0,9.717945075959072e-06,0,3.184237972283216e-05,0,5.87219618748466e-05,0,3.768093444635461e-05,0
113,113,7408,1206,0,0,1.3570726000407525e-06,0,6.6894825885695306e-06,0,8.206468789492372e-06,0,2.6894252958929008e-05,0,4.9594894425225446e-05,0,3.183281570367763e-05,0
114,114,7408,1206,0,0,1.1456190614245737e-06,0,5.646834418815148e-06,0,6.926326944334479e-06,0,2.270263837402581e-05,0,4.186358232092803e-05,0,2.687750708011224e-05,0
115,115,7408,1206,0,0,9.665965823222339e-07,0,4.764157231588863e-06,0,5.8427837059476036e-06,0,1.9154088998591225e-05,0,3.531866376544443e-05,0,2.2681354233028207e-05,0
116,116,7408,1206,0,0,8.151235307820106e-07,0,4.0173611785909015e-06,0,4.926199307792966e-06,0,1.615177498368997e-05,0,2.978145165941127e-05,0,1.9130238435767785e-05,0
117,117,7408,1206,0,0,6.870365716530416e-07,0,3.385902957666802e-06,0,4.151303778484135e-06,0,1.3613120238919786e-05,0,2.509956961024605e-05,0,1.612680553186203e-05,0
118,118,7408,1206,0,0,5.787879231511921e-07,0,2.852278177874351e-06,0,3.4965703504169667e-06,0,1.1467762552855303e-05,0,2.114318544729154e-05,0,1.3588072842414527e-05,0
119,119,7408,1206,0,0,4.873567815742383e-07,0,2.4015837898969583e-06,0,2.9436755570223558e-06,0,9.655795197893615e-06,0,1.7801764641369486e-05,0,1.144336519925048e-05,0
120,120,7408,1206,0,0,4.101730554560814e-07,0,2.0211413781866306e-06,0,2.4770345936996536e-06,0,8.126253057861443e-06,0,1.498127533771064e-05,0,9.632537085708958e-06,0
121,121,7408,1206,0,0,3.450517770321185e-07,0,1.7001732355232917e-06,0,2.083401920067522e-06,0,6.835810828778071e-06,0,1.260178505064357e-05,0,8.104443081493898e-06,0
122,122,7408,1206,0,0,2.901367609169898e-07,0,1.429524142356406e-06,0,1.7515283298443964e-06,0,5.747664864725648e-06,0,1.0595396500443636e-05,0,6.815623463284338e-06,0
123,123,7408,1206,0,0,2.438522598276047e-07,0,1.2014226655642106e-06,0,1.4718668256068674e-06,0,4.830573821804338e-06,0,8.90447669064184e-06,0,5.729175963331344e-06,0
124,124,7408,1206,0,0,2.048615263182095e-07,0,1.0092765795856113e-06,0,1.2363206156635923e-06,0,4.058036420198141e-06,0,7.480139178176406e-06,0,4.813788361303363e-06,0
125,125,7408,1206,0,0,1.7203133050562016e-07,0,8.474977115391018e-07,0,1.0380274195606902e-06,0,3.4075874476225155e-06,0,6.280944666854847e-06,0,4.042909847257215e-06,0
126,126,7408,1206,0,0,1.4440160772750419e-07,0,7.113521258550835e-07,0,8.711750298894135e-07,0,2.8601955951258635e-06,0,5.271789616897783e-06,0,3.3940419569672275e-06,0
127,127,7408,1206,0,0,1.2115951927228246e-07,0,5.968321044516764e-07,0,7.308437497327376e-07,0,2.399748885293625e-06,0,4.4229565691862085e-06,0,2.848132414047724e-06,0
128,128,7408,1206,0,0,1.0161730499261281e-07,0,5.005468521020247e-07,0,6.128719116179916e-07,0,2.012615356330231e-06,0,3.7093034012564563e-06,0,2.3890574260365517e-06,0
129,129,7408,1206,0,0,8.519339034607387e-08,0,4.1962927089268623e-07,0,5.137411977641677e-07,0,1.6872683291399262e-06,0,3.1095718046327006e-06,0,2.0031799266185856e-06,0
130,130,7408,1206,0,0,7.139628357484964e-08,0,3.5165650972194037e-07,0,4.3047892920995285e-07,0,1.4139670385551776e-06,0,2.6057979597796083e-06,0,1.6789729514367598e-06,0
131,131,7408,1206,0,0,5.981086235228412e-08,0,2.945823092449518e-07,0,3.6057488100097073e-07,0,1.1844846745171142e-06,0,2.1828107213055556e-06,0,1.4066988131647143e-06,0
132,132,7408,1206,0,0,5.008670490695583e-08,0,2.466794383148701e-07,0,3.019105215051207e-07,0,9.91876984228664e-07,0,1.8278046666619851e-06,0,1.1781360362815521e-06,0
133,133,7408,1206,0,0,4.1928168439094346e-08,0,2.0649075393123474e-07,0,2.5269886539431575e-07,0,8.3028553701244e-07,0,1.5299771197686234e-06,0,9.863471208120782e-07,0
134,134,7408,1206,0,0,3.508595973059555e-08,0,1.72787625106375e-07,0,2.1143338782510423e-07,0,6.94770588281491e-07,0,1.2802197995692106e-06,0,8.25481186312794e-07,0
135,135,7408,1206,0,0,2.9349978754060514e-08,0,1.4453463821311683e-07,0,1.7684466578398566e-07,0,5.811691934128508e-07,0,1.0708570658135641e-06,0,6.906063793250099e-07,0
136,136,7408,1206,0,0,2.4543247352528978e-08,0,1.2085965608846987e-07,0,1.4786360368189307e-07,0,4.859748421833681e-07,0,8.954238762845777e-07,0,5.775676601508047e-07,0
137,137,7408,1206,0,0,2.0516762113260956e-08,0,1.0102843661554137e-07,0,1.235902651409816e-07,0,4.062354211036004e-07,0,7.484775644487063e-07,0,4.82866208794864e-07,0
138,138,7408,1206,0,0,1.7145133645053678e-08,0,8.44231307616447e-08,0,1.0326747373025446e-07,0,3.3946677128554756e-07,0,6.25438391195935e-07,0,4.0355723574214234e-07,0
139,139,7408,1206,0,0,1.4322894565538135e-08,0,7.052407915101022e-08,0,8.62584674369726e-08,0,2.83579505428194e-07,0,5.224545619159433e-07,0,3.3716344266526045e-07,0
140,140,7408,1206,0,0,1.1961375614258373e-08,0,5.88944107367373e-08,0,7.202799632859259e-08,0,2.3681709013668722e-07,0,4.3628802589096614e-07,0,2.816017864864205e-07,0
141,141,7408,1206,0,0,9.986064180594624e-09,0,4.916702078862063e-08,0,6.012634308082904e-08,0,1.9770349240627273e-07,0,3.642179209431406e-07,0,2.351215395675021e-07,0
142,142,7408,1206,0,0,8.33437199371504e-09,0,4.103356659365307e-08,0,5.017582164448364e-08,0,1.649989383237895e-07,0,3.0395898315835323e-07,0,1.9625193468846065e-07,0
143,143,7408,1206,0,0,6.953749808949686e-09,0,3.423517428160731e-08,0,4.1859377315811035e-08,0,1.376625500903927e-07,0,2.535926441879791e-07,0,1.6375793980349396e-07,0
144,144,7408,1206,0,0,5.800096013454942e-09,0,2.8554594930914285e-08,0,3.4910966035560074e-08,0,1.1482081008806737e-07,0,2.115088777518847e-07,0,1.366029200714261e-07,0
145,145,7408,1206,0,0,4.836414070184716e-09,0,2.3809587542319055e-08,0,2.9107439723659258e-08,0,9.574095694821161e-08,0,1.7635714233885459e-07,0,1.139171333898774e-07,0
146,146,7408,1206,0,0,4.031680552296697e-09,0,1.98473402432819e-08,0,2.426170591636018e-08,0,7.98085555591282e-08,0,1.470050232166687e-07,0,9.497116200155652e-08,0
147,147,7408,1206,0,0,3.3598912032093127e-09,0,1.6539769175127632e-08,0,2.0216964323682692e-08,0,6.65085961793366e-08,0,1.2250338230848392e-07,0,7.915351980513242e-08,0
148,148,7408,1206,0,0,2.799257460334306e-09,0,1.3779559044327822e-08,0,1.684185336066662e-08,0,5.540957463373737e-08,0,1.0205700673106868e-07,0,6.595178751954391e-08,0
149,149,7408,1206,0,0,2.3315300470769833e-09,0,1.1476830036331655e-08,0,1.4026365071650236e-08,0,4.615009138696658e-08,0,8.499990166712326e-08,0,5.49367293529225e-08,0
150,150,7408,1206,0,0,1.9414298237942866e-09,0,9.556333424058171e-09,0,1.1678408414064601e-08,0,3.8427575990722146e-08,0,7.077450322842375e-08,0,4.5748925759205306e-08,0
151,151,7408,1206,0,0,1.6161691065421437e-09,0,7.955093021810854e-09,0,9.720919356448165e-09,0,3.1988803984909353e-08,0,5.8914196199551986e-08,0,3.8087529590846154e-08,0
152,152,7408,1206,0,0,1.3450492896753365e-09,0,6.6204227205104725e-09,0,8.089432095211055e-09,0,2.6621925834506724e-08,0,4.9028619849708926e-08,0,3.170081284959923e-08,0
153,153,7408,1206,0,0,1.119122735095259e-09,0,5.508260734328907e-09,0,6.730038477955986e-09,0,2.214976957309443e-08,0,4.07913225063957e-08,0,2.6378222132483743e-08,0
154,154,7408,1206,0,0,9.309088057870018e-10,0,4.581770637250135e-09,0,5.597674514231882e-09,0,1.8424215703322905e-08,0,3.392939262736622e-08,0,2.194370562824058e-08,0
155,155,7408,1206,0,0,7.741554978705291e-10,0,3.8101671158080115e-09,0,4.654682332516946e-09,0,1.5321475716784904e-08,0,2.821475616983997e-08,0,1.8250110477328665e-08,0
156,156,7408,1206,0,0,6.436393753241932e-10,0,3.1677304472854893e-09,0,3.869603221406915e-09,0,1.273812983452235e-08,0,2.345687363726268e-08,0,1.517447993917215e-08,0
157,157,7408,1206,0,0,5.349978137194397e-10,0,2.632980148812354e-09,0,3.21616600309876e-09,0,1.05878038444053e-08,0,1.9496615196063774e-08,0,1.261410957718455e-08,0
158,158,7408,1206,0,0,4.4458830443173117e-10,0,2.187981986204704e-09,0,2.672438502948729e-09,0,8.798383041136082e-09,0,1.6201125796152463e-08,0,1.04832389850797e-08,0
159,159,7408,1206,0,0,3.69370545801695e-10,0,1.8177672052513155e-09,0,2.220116596511588e-09,0,7.3096769101399854e-09,0,1.3459521701428204e-08,0,8.710278847925835e-09,0
160,160,7408,1206,0,0,3.068076937148639e-10,0,1.509846173092848e-09,0,1.8439289900294118e-09,0,6.071463469735052e-09,0,1.1179285975768512e-08,0,7.235489004633902e-09,0
