,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases
0,0,29991,10,10,0,0.0,7,0.0,1,0.0,2,0.0,0,0.0,0,0.0,0
1,1,29991,10,0,0,2.5825578259216506e-07,0,9.961295800113708e-07,0,3.3204322399947578e-06,0,0.0,0,0.0,0,0.0,0
2,2,29991,10,0,0,8.605660037414556e-07,0,3.319326457184416e-06,0,1.1064422545686176e-05,0,0.0,0,0.0,0,0.0,0
3,3,29973,27,18,1,1.974805584202463e-06,14,7.617108269371194e-06,0,2.539036324256336e-05,0,0.0,3,0.0,1,0.0,0
4,4,29963,36,10,1,4.158502660328705e-06,6,1.4047681812184061e-05,1,4.682561036469924e-05,2,2.125078236216944e-05,0,2.6563549907341742e-05,1,0.0,0
5,5,29943,54,20,2,7.762497725690918e-06,14,2.3444717961315306e-05,5,7.81490670876844e-05,0,7.081235769528275e-05,1,0.00011507923679535845,0,0.0,0
6,6,29931,63,12,3,1.3609959581358324e-05,9,4.072392708261022e-05,1,0.00011914427494415827,1,0.00016958204142076278,0,0.0002916392962288391,1,0.0,0
7,7,29885,104,45,4,2.2292790027981012e-05,27,6.865265291159175e-05,9,0.0001718598686558534,6,0.0003232882515715734,2,0.000604293339396081,1,0.0,0
8,8,29668,312,214,6,3.5053982320179976e-05,141,0.00011934376842660368,27,0.00024540597723217336,27,0.0005472369615301619,10,0.0010883165687351254,7,0.0,2
9,9,29572,383,85,14,5.733781080768081e-05,58,0.00022338734604973799,9,0.0003865889516355882,7,0.0009096504674527721,10,0.0019408571107431846,1,0.00011961031510476342,0
10,10,29260,656,294,21,9.313667064657568e-05,195,0.0004029663778093923,36,0.0006256911428407814,27,0.0015016241235261745,23,0.003247023287044592,12,0.00039856831023417046,1
11,11,28523,1275,654,35,0.00015311305682478115,443,0.0007127501033133165,75,0.0010387327023259907,64,0.002542742075795615,46,0.005425559152295273,24,0.0009744298595677437,2
12,12,27669,1906,694,63,0.00025715121455249025,460,0.0012440678197523619,91,0.001756314102343389,66,0.00445224014381884,50,0.009221427601155689,21,0.0020056706505131817,6
13,13,26675,2549,746,103,0.00043051407518735125,514,0.002124987557091204,82,0.0029396086178712535,71,0.007777842568464296,53,0.015532509657021095,22,0.003910227113599155,4
