,day,edges,num_infected,num_new_infections,num_new_removed,Average deaths,0-49 deaths,50-59 deaths,60-69 deaths,70-79 deaths,80-89 deaths,90+ deaths
85,85,0,0,0,0,0.029112333569995395,0.0003342898015148399,0.0016940363822866582,0.0020780181541650974,0.007420638540977228,0.011564662818479819,0.006509168431100789
86,86,0,0,0,0,0.02509719298183612,0.0002881849247950534,0.0014603967731504138,0.0017914202071589063,0.0063971923467963255,0.009969677416185863,0.005611431178261183
87,87,0,0,0,0,0.0216119216427256,0.000248164406983406,0.0012575900679991892,0.0015426439592002952,0.0055088080899113835,0.008585178720098301,0.004832166330947805
88,88,0,0,0,0,0.01859074977442446,0.0002134730298126832,0.0010817891467251243,0.0013269948091901046,0.004738721269116718,0.007385040164060698,0.004156668555999816
89,89,0,0,0,0,0.01597534348301179,0.00018344095945546169,0.0009295995806959388,0.0011403089242882298,0.004072062765781417,0.006346089032891615,0.003571895094757545
90,90,0,0,0,0,0.013714093939096146,0.00015747558435443704,0.0007980182704030994,0.0009789025020906913,0.003495677658211689,0.005447824094392226,0.0030663068322876936
91,91,0,0,0,0,0.011761450216154155,0.00013505385436834508,0.0006843946235609708,0.0008395241490935282,0.0029979551643270156,0.004672150574227596,0.002629719128041931
92,92,0,0,0,0,0.01007729823824376,0.00011571514938054777,0.0005863944162941547,0.0007193105504118404,0.002568670337464994,0.0040031334474218225,0.002253162956018376
93,93,0,0,0,0,0.008626386789012487,9.905468830095153e-05,0.0005019663928049188,0.0006157454987013858,0.0021988377579562394,0.0034267694246103665,0.0019287565672638665
94,94,0,0,0,0,0.007377800369652366,8.471747602291547e-05,0.0004293115911642475,0.000526622267125459,0.001880577166342459,0.0029307775486957922,0.0016495876272385158
95,95,0,0,0,0,0.0063044778106505295,7.239277575979669e-05,0.00036685533150005833,0.00045000924819593225,0.0016069907590872817,0.0025044079668661455,0.0014096055831799236
96,96,0,0,0,0,0.005382774893306087,6.180908673487147e-05,0.0003132217650981367,0.0003842187340008526,0.001372051702232473,0.002138268185172948,0.0012035238715230013
97,97,0,0,0,0,0.004592068780224678,5.272960195351469e-05,0.0002672108563526792,0.0003277786807278316,0.00117050330202571,0.0018241659314215764,0.0010267314733054802
98,98,0,0,0,0,0.0039144017531247055,4.494811733161953e-05,0.00022777765199538335,0.000279407278916051,0.0009977681948534572,0.001554967632605366,0.0008752132582166252
99,99,0,0,0,0,0.003334161580142504,3.8285361431588567e-05,0.0001940136817821117,0.00023799013829646105,0.000849866873913224,0.001324471443141822,0.000745478518562335
100,100,0,0,0,0,0.0028377957569354875,3.258571416285709e-05,0.00016513033028386605,0.00020255989052015932,0.0007233448502060583,0.0011272937292287559,0.000634497077004987
101,101,0,0,0,0,0.0024135568639804686,2.771428278207029e-05,0.00014044401931814126,0.00017227801293917324,0.0006152077449453472,0.000958767913882696,0.0005396423515111148
102,102,0,0,0,0,0.002051276337996278,2.355430416569563e-05,0.00011936304378811047,0.00014641868056770275,0.0005228636246328985,0.0008148546092815579,0.00045864077335630463
103,103,0,0,0,0,0.0017421640530514706,2.0004843448932673e-05,0.00010137590937824782,0.00012435446032076276,0.0004440719149392764,0.00069206200181704,0.000389526975865955
104,104,0,0,0,0,0.0014786312342064346,1.6978760586404963e-05,8.604102796186534e-05,0.00010554367071292807,0.00037689826197078455,0.0005873755058266453,0.0003306042000307308
105,105,0,0,0,0,0.0012541343734004183,1.4400918076490364e-05,7.297763512184593e-05,8.951924068273688e-05,0.00031967474693994245,0.000498195760314778,0.0002804093959719512
106,106,0,0,0,0,0.0010630379757285032,1.2206604910410648e-05,6.185780340509923e-05,7.587891251725224e-05,0.0002709649006407215,0.0004222841059093227,0.00023768253465619908
107,107,0,0,0,0,0.000900494128017899,1.034015368766709e-05,5.239943446065914e-05,6.427664554066731e-05,0.00022953300587282184,0.00035771474435429963,0.00020133968087418652
108,108,0,0,0,0,0.0007623370458579155,8.753729725393922e-06,4.436012276869656e-05,5.4415088954533084e-05,0.00019431721782476355,0.0003028328480843307,0.00017044941522211896
109,109,0,0,0,0,0.0006449909163754396,7.406272839503417e-06,3.753179304425575e-05,4.603900371906729e-05,0.00016440607349899102,0.00025621795143732437,0.00014421222885220063
110,110,0,0,0,0,0.0005453895094064945,6.262574259443051e-06,3.173602243979165e-05,3.8929524454403645e-05,0.0001390180008626198,0.0002166520167769303,0.0001219425494952812
111,111,0,0,0,0,0.00046090617747069376,5.292472835033754e-06,2.6819967268468957e-05,3.289916288737734e-05,0.00011748347607003803,0.00018309162749140047,0.00010305309029516082
112,112,0,0,0,0,0.00038929300386932855,4.470156288972964e-06,2.265282205353653e-05,2.778746428502317e-05,9.92295125122803e-05,0.00015464381501804336,8.704124405356045e-05
113,113,0,0,0,0,0.0003286279876150311,3.7735547543077764e-06,1.9122746238085235e-05,2.3457237551530475e-05,8.376619842846462e-05,0.00013054507844058053,7.347727441418842e-05
114,114,0,0,0,0,0.0002772692734144536,3.1838152085276567e-06,1.6134200843946487e-05,1.9791288196190163e-05,7.067503027818503e-05,0.00011014320268258565,6.199408223611872e-05
115,115,0,0,0,0,0.0002338155445446649,2.6848466746574376e-06,1.3605643747193843e-05,1.6689591204415717e-05,5.9598817015340765e-05,9.288152486563875e-05,5.227834991624868e-05
116,116,0,0,0,0,0.00019707179640843553,2.26292720736915e-06,1.1467538053444054e-05,1.4066847977886843e-05,5.023295587940343e-05,7.828533810304297e-05,4.406288876698635e-05
117,117,0,0,0,0,0.00016601979914755997,1.9063647223996886e-06,9.660633327784951e-06,1.185037797639962e-05,4.2317903412229846e-05,6.595015798774999e-05,3.712003481104525e-05
118,118,0,0,0,0,0.00013979263942767383,1.6052046660964414e-06,8.134484190248214e-06,9.978301528145336e-06,3.5632686242337987e-05,5.553160950149934e-05,3.1255956630034375e-05
119,119,0,0,0,0,0.00011765280493140784,1.3509783650157157e-06,6.846175060225912e-06,8.397975516050296e-06,2.998931489394234e-05,4.6736721239084306e-05,2.630575532011878e-05
120,120,0,0,0,0,9.897334076196787e-05,1.136486649516777e-06,5.759223654267e-06,7.064648334948649e-06,2.5227980615902486e-05,3.93164399266961e-05,2.212925128998802e-05
121,121,0,0,0,0,8.322166550867682e-05,9.556140176032744e-07,4.84263924866163e-06,5.940304693579157e-06,2.1212930149800426e-05,3.3059201471643184e-05,1.8607365727322352e-05
122,122,0,0,0,0,6.99456867259143e-05,8.031692023659632e-07,4.070114744076921e-06,4.992674547113522e-06,1.7828926610966995e-05,2.7785415437322014e-05,1.563901618650142e-05
123,123,0,0,0,0,5.876190163082921e-05,6.747485352067417e-07,3.4193342493701776e-06,4.194383733222183e-06,1.4978216395275821e-05,2.334273813191013e-05,1.313845604740726e-05
124,124,0,0,0,0,4.9345209497968746e-05,5.666189640594578e-07,2.8713802684395887e-06,3.522226787877357e-06,1.2577932391878688e-05,1.960202565621215e-05,1.1032996689117136e-05
125,125,0,0,0,0,4.1420198051592216e-05,4.756179971653955e-07,2.4102266584783184e-06,2.956544974087284e-06,1.0557872913126404e-05,1.645387248636813e-05,9.261059231790364e-06
126,126,0,0,0,0,3.475369761885096e-05,3.990682042365144e-07,2.022305358784472e-06,2.4806948025207053e-06,8.858603772584994e-06,1.3805653665347167e-05,7.770509734671302e-06
127,127,0,0,0,0,2.9148424401635352e-05,3.3470422370179434e-07,1.6961364950006756e-06,2.0805942926655173e-06,7.429837975835287e-06,1.1578999638911984e-05,6.5172379079566394e-06
128,128,0,0,0,0,2.4437558348518465e-05,2.80610501737764e-07,1.4220128674023674e-06,1.74433594509333e-06,6.2290536377783255e-06,9.707642354675971e-06,5.463944790028903e-06
129,129,0,0,0,0,2.048012215928255e-05,2.3516823050840444e-07,1.191731056807389e-06,1.461856898011449e-06,5.2203161060138215e-06,8.135579605253091e-06,4.57910954832161e-06
130,130,0,0,0,0,1.715704631679816e-05,1.9701016388925222e-07,9.98362450174343e-07,1.224658051970913e-06,4.373274950345518e-06,6.8155118907853e-06,3.836109667668055e-06
131,131,0,0,0,0,1.4367820976164267e-05,1.6498217192980122e-07,8.3605841521716e-07,1.0255650840383028e-06,3.662310540281517e-06,5.707512406249456e-06,3.2124723528911848e-06
132,132,0,0,0,0,1.2027649408060347e-05,1.3811055454017357e-07,6.998846602816677e-07,8.585252625588967e-07,3.0658084670616333e-06,4.777896267527833e-06,2.6892380728964985e-06
133,133,0,0,0,0,1.0065029676218567e-05,1.1557427248538533e-07,5.856805130139849e-07,7.184348289739636e-07,2.5655431211603424e-06,3.99825985036895e-06,2.2504198527752995e-06
134,134,0,0,0,0,8.419701639996561e-06,9.668137331833503e-08,4.899394571671595e-07,6.00992456290039e-07,2.146154389962134e-06,3.344665252088108e-06,1.8825442482164372e-06
135,135,0,0,0,0,7.040905319818557e-06,8.084899261640666e-08,4.0970778750286906e-07,5.025749324135297e-07,1.794703720812904e-06,2.796948439903275e-06,1.5742619369189845e-06
136,136,0,0,0,0,5.885904430034577e-06,6.758640007063804e-08,3.424986946912881e-07,4.201317709514878e-07,1.5002977743783137e-06,2.3381327350996424e-06,1.316017598257527e-06
137,137,0,0,0,0,4.918735546329411e-06,5.648063648120347e-08,2.8621947980551324e-07,3.510959276498599e-07,1.253769591510368e-06,1.953931928878339e-06,1.0997702421251056e-06
138,138,0,0,0,0,4.109149110963771e-06,4.718435357977304e-08,2.391099317915175e-07,2.9330821008298275e-07,1.0474086589495229e-06,1.6323296043890308e-06,9.187564304133337e-07
139,139,0,0,0,0,3.431713429749929e-06,3.9405525446069414e-08,1.996901893694203e-07,2.449533215799042e-07,8.7473252108644e-07,1.3632232060438403e-06,7.672899414884102e-07
140,140,0,0,0,0,2.8650570391858445e-06,3.2898748795089546e-08,1.6671665464528692e-07,2.0450578191652778e-07,7.302936618242365e-07,1.1381230753705484e-06,6.40592372574087e-07
141,141,0,0,0,0,2.3912284598610887e-06,2.745789118215734e-08,1.3914473738851908e-07,1.7068422695832606e-07,6.095163078172171e-07,9.49898117708695e-07,5.346499882963527e-07
142,142,0,0,0,0,1.9951554663749307e-06,2.2909881931729614e-08,1.1609739013985101e-07,1.4241281172258467e-07,5.085585981428263e-07,7.925610011164954e-07,4.46092819926009e-07
143,143,0,0,0,0,1.6641886677058425e-06,1.9109471182482046e-08,9.683854931466095e-08,1.1878863146212272e-07,4.2419624443171933e-07,6.610868469915053e-07,3.720926154264402e-07
144,144,0,0,0,0,1.387716461812383e-06,1.5934808505225935e-08,8.07507295475339e-08,9.905423739208491e-08,3.537243840557968e-07,5.51260273585707e-07,3.1027674792300995e-07
145,145,0,0,0,0,1.1568403846959157e-06,1.3283715015649629e-08,6.73161323691746e-08,8.257446333148168e-08,2.948748276668909e-07,4.5954643078139396e-07,2.586556276493755e-07
146,146,0,0,0,0,9.641015234935895e-07,1.1070541842822038e-08,5.610072628115995e-08,6.881689725974871e-08,2.4574632278962723e-07,3.8298231968176157e-07,2.155615311981889e-07
147,147,0,0,0,0,8.03250079205825e-07,9.223524074388965e-09,4.674083769264542e-08,5.73354328642546e-08,2.0474581611489472e-07,3.1908525308004146e-07,1.795970785122667e-07
148,148,0,0,0,0,6.690513748702135e-07,7.682553195910967e-09,3.893186260469296e-08,4.7756422538464386e-08,1.7053900561831505e-07,2.657757936172061e-07,1.4959185864022302e-07
149,149,0,0,0,0,5.571226230952508e-07,6.397302732402283e-09,3.241876817085679e-08,3.976702596184883e-08,1.4200873313885985e-07,2.2131291087169985e-07,1.2456593291584222e-07
150,150,0,0,0,0,4.6379564222517786e-07,5.325651851650134e-09,2.698810419942513e-08,3.310541087506275e-08,1.1821999117860426e-07,1.84239446354191e-07,1.03699139939977e-07
151,151,0,0,0,0,3.860014501940185e-07,4.432360183684829e-09,2.2461287710649926e-08,2.7552515469386054e-08,9.839050625385124e-08,1.5333626925527012e-07,8.630529215121335e-08
152,152,0,0,0,0,3.21173295790861e-07,3.6879543525308257e-09,1.868896036040848e-08,2.292512682577616e-08,8.186602188203487e-08,1.2758375632069864e-07,7.181049478043601e-08
153,153,0,0,0,0,2.6716521539103126e-07,3.067792783083014e-09,1.554624928522794e-08,1.907006755089468e-08,6.8099538959064e-08,1.0612943910508709e-07,5.973493611325838e-08
154,154,0,0,0,0,2.221836623173381e-07,2.551280617794696e-09,1.2928788639025046e-08,1.5859315528390638e-08,5.663388830728383e-08,8.826084423281083e-08,4.967760063566085e-08
155,155,0,0,0,0,1.8473013365831554e-07,2.1212109144728345e-09,1.0749381067974389e-08,1.3185908661027517e-08,4.708710643923098e-08,7.33827023187501e-08,4.13034410790425e-08
156,156,0,0,0,0,1.5355304560763494e-07,1.7632120425784038e-09,8.935197353548914e-09,1.0960509765829017e-08,3.914016873916403e-08,6.099783079681273e-08,3.433261832362119e-08
157,157,0,0,0,0,1.2760738431073774e-07,1.4652843637732176e-09,7.425428509572398e-09,9.10852647953076e-09,3.25267045959347e-08,5.069110551216062e-08,2.853147981194044e-08
158,158,0,0,0,0,1.0602088778620486e-07,1.2174119071995476e-09,6.1693179201982675e-09,7.56769734761146e-09,2.7024377285433042e-08,4.2116026735384006e-08,2.3704998232312873e-08
159,159,0,0,0,0,8.806571487510347e-08,1.011237050959136e-09,5.124512766103629e-09,6.286069573570812e-09,2.24476624785049e-08,3.4983464858640474e-08,1.9690437035873698e-08
160,160,0,0,0,0,7.313471988224408e-08,8.397880896252262e-10,4.255683454264724e-09,5.220305519297685e-09,1.8641800724662407e-08,2.905223566941487e-08,1.635204573107594e-08
161,161,0,0,0,0,6.072158742760541e-08,6.972511276032141e-10,3.5333676719952456e-09,4.334264744559501e-09,1.5477733890731803e-08,2.4121209064698496e-08,1.3576618274855725e-08
162,162,0,0,0,0,5.040421481991084e-08,5.787792629933788e-10,2.933003413148746e-09,3.5978178523676718e-09,1.2847869382268313e-08,2.002270781972851e-08,1.1269777570779522e-08
163,163,0,0,0,0,4.183080499818226e-08,4.803328962423167e-10,2.434119731311891e-09,2.985853812802975e-09,1.0662535279876676e-08,1.6616983110146262e-08,9.35286601766373e-09
164,164,0,0,0,0,3.4708240227314175e-08,3.985462281346091e-10,2.0196602092665856e-09,2.477450085479133e-09,8.847016832266405e-09,1.3787596047105497e-08,7.760346007423528e-09
165,165,0,0,0,0,2.879236412328808e-08,3.306156706667086e-10,1.6754174734781595e-09,2.0551789572509325e-09,7.339079376286334e-09,1.143755728245368e-08,6.437627102528945e-09
166,166,0,0,0,0,2.3879857763325952e-08,2.7420656240804736e-10,1.3895604678217162e-09,1.7045276645983241e-09,6.086897583992569e-09,9.486099852563817e-09,5.3392496317237984e-09
