,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,50-59 deaths,60-69 deaths,70-79 deaths,80-89 deaths,90+ deaths
19,19,18441,5270,62,812,0.011144632601670663,0.056476186257838984,0.06927746154033891,0.2473910057507914,0.3855454689018903,0.2170041992854245
20,20,12972,4450,18,835,0.013554372518989511,0.06868770773796815,0.08425692927256817,0.3008829424570738,0.4689097519214153,0.2639257713043631
21,21,8701,3603,8,844,0.01597096115485834,0.0809339355667299,0.09927897012971817,0.35452690852410235,0.5525109644566186,0.31098069905948345
22,22,5408,2803,0,779,0.01829913639641683,0.09273212248618345,0.1137514140873646,0.40620825461772825,0.6330535401766906,0.3563140736217651
23,23,2899,2057,0,686,0.020454078810401188,0.1036524402298885,0.12714700508998467,0.45404414030235013,0.70760317435051,0.39827432208996244
24,24,1255,1358,0,581,0.02236644478050804,0.1133434852899757,0.13903468812812003,0.4964952607311563,0.7737609438355567,0.4355112109957054
25,25,360,744,0,416,0.023984753931418183,0.12154437735131342,0.14909444998565757,0.5324188432097168,0.829745899348791,0.4670223333486204
26,26,39,272,0,198,0.025275866985324507,0.12808718086207338,0.15712028969999833,0.5610792547602941,0.8744115967804895,0.4921624132834136
27,27,1,28,0,32,0.026223938192733262,0.13289159640532644,0.16301370664394643,0.5821247479503573,0.9072098568288283,0.5106229081765751
28,28,0,0,0,1,0.026828379850071755,0.135954645753111,0.16677104752419836,0.5955422768067352,0.928120348051973,0.5223923744796481
29,29,0,0,0,0,0.027101279484758538,0.13733758327551585,0.16846745104166852,0.6016001629217128,0.9375612351030812,0.5277061760940338
30,30,0,0,0,0,0.027064616732785922,0.13715179227789967,0.16823954739688035,0.6007863150894625,0.9362928973834154,0.5269922924318461
31,31,0,0,0,0,0.026747532391781865,0.13554494574091244,0.1662684821294924,0.59374760714524,0.9253234526916693,0.5208181424185725
32,32,0,0,0,0,0.026183818049185112,0.13268828483995662,0.16276431110072923,0.5812341521794608,0.9058219116080621,0.509841703453453
33,33,0,0,0,0,0.02540972568954113,0.12876551898067923,0.15795238453566085,0.5640506797186801,0.879042401467228,0.4947688608859623
34,34,0,0,0,0,0.024462143538845342,0.12396358176569411,0.15206200767466876,0.5430160427170987,0.8462610602000155,0.4763178887257787
35,35,0,0,0,0,0.023377145836993008,0.11846528186750331,0.1453174258433966,0.5189310250864317,0.8087258661142614,0.4551912113437271
36,36,0,0,0,0,0.022188898056498138,0.11244375514964347,0.13793101905406144,0.4925540395002309,0.7676187642404996,0.43205408629212905
37,37,0,0,0,0,0.020928882861973745,0.10605854216352857,0.13009849040113652,0.46458394507217937,0.7240288886152061,0.4075195324716426
38,38,0,0,0,0,0.019625403487736892,0.09945307148057254,0.12199577894846994,0.43564902322293647,0.6789353817670079,0.38213866008210057
39,39,0,0,0,0,0.01830331813803107,0.0927533137471903,0.11377740870326676,0.4063010818378537,0.6331982063661568,0.3563954989610335
40,40,0,0,0,0,0.01698395977148743,0.0860673751870814,0.10557598997884428,0.3770136746248046,0.5875553701902521,0.3307054366561165
41,41,0,0,0,0,0.015685198856240243,0.0794858156170597,0.09750260949408568,0.34818349416603794,0.5426250971200248,0.30541644036976334
