,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases
0,0,49975,10,10,0,0.0,6,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0
1,1,49975,10,0,0,2.2136209936471291e-07,0,9.961295800113708e-07,0,1.6602161199973789e-06,0,7.083594120723146e-06,0,2.6563549907341742e-05,0,0.0,0
2,2,49975,10,0,0,7.376280032069619e-07,0,3.319326457184416e-06,0,5.532211272843088e-06,0,2.3604119231760915e-05,0,8.851568688801671e-05,0,0.0,0
3,3,49970,14,5,1,1.6926905007449682e-06,3,7.617108269371194e-06,0,1.269518162128168e-05,1,5.4166149100013216e-05,1,0.00020312360934082241,0,0.0,0
4,4,49949,34,21,1,3.2323877026632486e-06,14,1.4047681812184061e-05,3,2.5073021302346997e-05,0,0.00010697830490066065,2,0.0003746061801479168,2,0.0,0
5,5,49911,69,37,2,5.873900097224919e-06,21,2.5436977121338047e-05,7,4.29465286966879e-05,5,0.00019740584886944134,3,0.0006517582516065336,1,0.0,0
6,6,49866,109,43,3,1.0547566472399408e-05,26,4.9354839157001796e-05,7,7.503618842050463e-05,5,0.00035319569559306497,3,0.0010682367370544786,1,0.0,1
7,7,49774,193,90,6,1.8705348710391195e-05,68,9.65022998447712e-05,11,0.0001317795867931983,6,0.0006092168658391072,3,0.0016798047815382937,0,5.980515755238171e-05,2
8,8,49637,313,130,10,3.361363251789763e-05,80,0.00018458156649284343,17,0.0002300560080517763,16,0.0010045711438049362,10,0.002505551599657014,4,0.00031889447022184867,3
9,9,49443,481,184,16,5.955131114712111e-05,130,0.00033875989316719624,27,0.00040485960191922365,14,0.0016252357115159972,8,0.0036496206747535574,4,0.0010352961338989967,1
10,10,49031,817,362,26,0.0001035775851531563,246,0.0005969688353029453,37,0.0006929878426135236,35,0.0025522081778747143,29,0.005219134453253046,11,0.0024156704150646658,4
11,11,48269,1419,646,44,0.00017778496141135136,438,0.0010118433913444392,77,0.0011728284299022036,52,0.004032707733807286,57,0.007556682249895785,18,0.004844975772162494,4
12,12,46858,2370,1025,74,0.00030330172085527284,673,0.0016821890999443596,144,0.0019585607660259196,90,0.006549233410882615,72,0.011259791372529313,39,0.008666003348812292,7
13,13,45331,3219,973,124,0.0005141574939467749,666,0.0027883948892371857,113,0.00325105040577636,85,0.010831896604633089,79,0.01764799823604325,27,0.014433188704734435,3
14,14,42797,4380,1350,189,0.0008505074514444887,876,0.004519870300305837,181,0.005276406340528049,119,0.01782114713316158,104,0.02802077299116134,54,0.022478944980645416,16
15,15,39686,5417,1311,274,0.0013639497278732495,873,0.007159018470206621,157,0.008341917984915294,128,0.02869854943065135,107,0.044603363169982396,34,0.033868316328645974,12
16,16,35751,6262,1219,374,0.0021044605915285035,824,0.010953432097787532,136,0.012762837459497106,119,0.04465616742172582,93,0.06905483540347555,36,0.04945275777272391,11
