,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases
0,0,19996,10,10,0,0.0,9,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0
1,1,19996,10,0,0,3.3204314904706934e-07,0,0.0,0,0.0,0,7.083594120723146e-06,0,0.0,0,0.0,0
2,2,19996,10,0,0,1.1064420048104428e-06,0,0.0,0,0.0,0,2.3604119231760915e-05,0,0.0,0,0.0,0
3,3,19994,11,2,1,2.5390357511174525e-06,2,0.0,0,0.0,0,5.4166149100013216e-05,0,0.0,0,0.0,0
4,4,19992,12,2,1,4.756347345926243e-06,1,0.0,0,0.0,0,9.98947107799375e-05,1,0.0,0,0.0,0
5,5,19990,13,2,1,7.765631479952102e-06,0,0.0,2,0.0,0,0.00016671813551695727,0,0.0,0,0.0,0
6,6,19986,16,4,1,1.149515096760076e-05,3,1.9922591600227416e-06,0,0.0,1,0.0002541746448991214,0,0.0,0,0.0,0
7,7,19961,40,25,1,1.5914290678003366e-05,14,6.638652914368832e-06,1,1.6602161199973789e-06,5,0.00036309286590170437,3,0.0,1,0.0,1
8,8,19954,45,7,2,2.137714994039271e-05,6,1.623034611875376e-05,0,1.3833291872829982e-05,0,0.0005117310866334421,0,2.6563549907341742e-05,0,5.980515755238171e-05,1
9,9,19950,45,3,3,2.812664064048702e-05,2,3.141469008155254e-05,1,4.035623798549712e-05,0,0.0007020121236053194,0,8.851568688801671e-05,0,0.0002590893126694669,0
10,10,19904,86,45,4,3.644436235292344e-05,29,5.351041461199043e-05,8,8.688871328875803e-05,2,0.0009414132335937536,4,0.00020312360934082241,1,0.0006565965061247662,1
11,11,19863,119,39,6,4.743543857580931e-05,21,9.018395036019734e-05,9,0.00015779877557558768,5,0.0012549959244511776,3,0.00040116973005525854,0,0.0013605055987057292,1
12,12,19743,229,118,8,6.202158463005445e-05,76,0.00015247104008082703,21,0.00026047701646413323,11,0.0016636975015577693,6,0.0006871468386798668,4,0.0024502351563366396,0
