,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases
0,0,29991,10,10,0,0.0,7,0.0,0,0.0,2,0.0,1,0.0,0,0.0,0
1,1,29991,10,0,0,2.5825578259216506e-07,0,0.0,0,3.3204322399947578e-06,0,7.083594120723146e-06,0,0.0,0,0.0,0
2,2,29991,10,0,0,8.605660037414556e-07,0,0.0,0,1.1064422545686176e-05,0,2.3604119231760915e-05,0,0.0,0,0.0,0
3,3,29980,20,11,1,1.974805584202463e-06,5,0.0,4,2.539036324256336e-05,0,5.4166149100013216e-05,2,0.0,0,0.0,0
4,4,29974,25,6,1,3.826459511281635e-06,5,3.984518320045483e-06,0,4.682561036469924e-05,0,0.00011406189902138379,1,0.0,0,0.0,0
5,5,29967,30,7,2,6.619162037653022e-06,6,1.3277305828737664e-05,1,7.482863484768963e-05,0,0.0002139263739804791,0,0.0,0,0.0,0
6,6,29962,33,5,2,1.0652836363886763e-05,3,3.1464562657496145e-05,0,0.0001080798523984721,0,0.0003625069430991478,1,0.0,1,0.0,0
7,7,29682,308,278,3,1.612324886141152e-05,191,5.951005370592066e-05,43,0.00014480928929329267,20,0.0005699658815823025,16,2.6563549907341742e-05,7,0.0,1
8,8,29627,353,55,10,3.0106851460796065e-05,41,0.00014024503373507587,1,0.00021629118127459431,9,0.0009466910122270723,2,0.0002744605362394089,2,5.980515755238171e-05,0
9,9,29423,520,185,18,5.6315896645982274e-05,123,0.00028747065995260115,26,0.0003466322028264673,13,0.0015383400622943917,15,0.0008758605173716229,7,0.00019928415511708523,1
10,10,28995,886,395,29,0.00010405288169137833,266,0.0005529740706068938,50,0.000582312521766712,28,0.0025167834665516136,34,0.0021594476686610992,12,0.0005171175085600626,5
11,11,28515,1243,404,47,0.00018632527469025144,258,0.0009999045561671256,55,0.0009906285827357333,42,0.004169334803267404,36,0.00456549403861313,8,0.0013416980330246602,5
12,12,27951,1629,458,72,0.0003175017359011114,303,0.0017068332440007407,61,0.0016667358142816312,37,0.006866811355400544,37,0.008500834143510579,19,0.003100516667876522,1
13,13,26630,2491,966,104,0.0005155414392818293,630,0.0027694699937812167,132,0.002712576291327984,85,0.011065887352041406,84,0.014680792839711626,28,0.00613282974796861,7
14,14,25484,3106,768,153,0.000809667282465951,499,0.004353387001261694,92,0.004314877611482981,86,0.017555169833986063,53,0.024039590399626005,32,0.011077377504637052,6
15,15,23915,3810,915,211,0.0012261741687975597,622,0.006596566201514008,107,0.006670803733602865,84,0.026952395044255718,68,0.037758967999759016,24,0.018411139990487647,10
16,16,22071,4519,988,278,0.0017980722714178205,668,0.009662769790003783,113,0.010000178443309533,84,0.040018307233548274,82,0.05691342202777984,37,0.028899903794897312,4
17,17,19968,5121,958,353,0.0025553171535018524,642,0.013684563714415782,118,0.014504371720943971,83,0.05742868841138043,76,0.08279044327515299,28,0.04292883597591024,11
18,18,17965,5416,734,437,0.0035223841571670436,488,0.018764264545926442,94,0.02033664219515527,79,0.07969546751294102,46,0.11617494112639387,23,0.06119788906538591,4
