,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases
0,0,19996,10,10,0,0.0,6,0.0,1,0.0,2,0.0,1,0.0,0,0.0,0
1,1,19996,10,0,0,2.2136209936471291e-07,0,9.961295800113708e-07,0,3.3204322399947578e-06,0,7.083594120723146e-06,0,0.0,0,0.0,0
2,2,19996,10,0,0,7.376280032069619e-07,0,3.319326457184416e-06,0,1.1064422545686176e-05,0,2.3604119231760915e-05,0,0.0,0,0.0,0
3,3,19992,13,4,1,1.6926905007449682e-06,2,7.617108269371194e-06,2,2.539036324256336e-05,0,5.4166149100013216e-05,0,0.0,0,0.0,0
4,4,19987,17,5,1,3.1954940194357965e-06,5,1.6039940972206803e-05,0,4.682561036469924e-05,0,9.98947107799375e-05,0,0.0,0,0.0,0
5,5,19985,18,2,1,5.418918947643357e-06,2,2.9087241295672765e-05,0,7.482863484768963e-05,0,0.00015963454139623413,0,0.0,0,0.0,0
6,6,19982,20,3,1,8.458029402809881e-06,1,4.7658169264111337e-05,0,0.0001080798523984721,1,0.00023057052566736045,1,0.0,0,0.0,0
7,7,19976,24,6,2,1.2387864426268579e-05,5,7.153814640065524e-05,0,0.00014646950541329003,0,0.0003160103109224143,1,0.0,0,0.0,0
8,8,19948,50,28,2,1.7341704807635888e-05,19,9.982322935288477e-05,4,0.00018861907014748984,1,0.00042127330684381935,1,0.0,2,0.0,1
9,9,19913,82,35,3,2.3933672175579655e-05,34,0.0001351462273339592,1,0.0002354014300309082,0,0.0005564190869662999,0,5.3127099814683484e-05,0,5.980515755238171e-05,0
10,10,19902,88,11,5,3.354208499887917e-05,9,0.00017826984733822053,1,0.00028598119478071726,1,0.0007260092397380651,0,0.00017703137377603342,0,0.00019928415511708523,0
11,11,19883,100,18,6,4.713436706640236e-05,11,0.0002315493002463671,4,0.0003414807617554431,1,0.0009317461001029662,1,0.00040624721868164483,1,0.00045731235100768096,0
12,12,19807,167,75,8,6.585361470533762e-05,44,0.0002991590382324319,7,0.0004027110241818564,9,0.0011757243965527736,12,0.0007757759102031753,3,0.0008433880901456665,0
13,13,19556,398,242,11,9.143819563249275e-05,159,0.00038836198614932685,26,0.00048442478790750693,27,0.001536137422639034,16,0.001365468640193742,13,0.0013477577535215065,1
14,14,19413,513,135,19,0.00012982068532606836,83,0.0005274636391224083,16,0.0006357799748880639,12,0.002147712011048374,17,0.002543280445542522,5,0.002006459127199113,2
15,15,19263,625,142,30,0.0001859385090359978,85,0.0007428634095526746,23,0.0008994010482172364,12,0.003212861283693898,16,0.004584455339373891,5,0.0029270917575869005,1
16,16,19054,775,192,41,0.00026652882103696143,125,0.001076462470997049,22,0.0013307650979436756,17,0.004959636799070613,18,0.007867852683907767,8,0.004213310239157712,2
17,17,18566,1138,419,56,0.0003782886378708799,289,0.0015660755709320214,48,0.001979513649408733,30,0.007623098577522393,39,0.012737869255176004,10,0.006058224100648186,3
18,18,18166,1401,341,78,0.0005327799399096881,237,0.0022720687632682038,41,0.0029049590994227673,28,0.011551028652667203,26,0.019509611775869178,8,0.008699374666232041,1
19,19,17683,1694,396,102,0.0007407210010803014,277,0.0032477004115011986,42,0.004160234684027259,41,0.01700083393344361,25,0.02840471209513314,8,0.012275899931439722,3
20,20,17683,1694,0,0,0.001015996978603882,0,0.004551023625958717,0,0.005820093708451542,0,0.024227369578599556,0,0.039576848174568635,0,0.017015441802400257,0
21,21,17683,1694,0,0,0.00136061987458438,0,0.006186885513072981,0,0.00788639039467574,0,0.03320475421923246,0,0.052849347760806735,0,0.02289121780086029,0
