,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases,perc_above_left
0,0,39984,1,1,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
1,1,39984,2,1,0,3.689368322745215e-08,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,1.0
2,2,39984,3,1,0,1.2293800053449366e-07,1,9.961295800113708e-07,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
3,3,39984,4,1,0,3.1900876668494686e-07,1,3.319326457184416e-06,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
4,4,39984,5,1,0,6.801161259254279e-07,1,7.617108269371194e-06,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
5,5,39984,6,1,0,1.2733758556256252e-06,1,1.4047681812184061e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
6,6,39984,7,1,0,2.163118187177509e-06,1,2.2448588381303934e-05,0,0.0,0,0.0,0,0.0,0,0.0,0,1.0
7,7,39979,12,6,1,3.402652037848724e-06,5,3.242395272536895e-05,0,0.0,0,0.0,1,0.0,0,0.0,0,1.0
8,8,39976,15,4,1,5.176419981230063e-06,3,4.3442782776287117e-05,1,0.0,0,7.083594120723146e-06,0,0.0,0,0.0,0,1.0
9,9,39971,20,6,1,7.625144855266363e-06,4,5.5922182170288265e-05,0,0.0,0,2.3604119231760915e-05,1,0.0,1,0.0,0,1.0
10,10,39967,24,5,1,1.0978811265233682e-05,5,6.963313002036023e-05,0,0.0,0,6.124974322073636e-05,0,2.6563549907341742e-05,0,0.0,0,1.0
11,11,39940,50,28,2,1.5474671031643274e-05,17,8.472795464626844e-05,5,0.0,0,0.0001234988300116984,5,8.851568688801671e-05,1,0.0,0,1.0
12,12,39918,69,22,3,2.1778606147229984e-05,16,0.00010594163566337366,1,0.0,3,0.0002492186610998631,1,0.00022968715924816415,1,0.0,0,1.0
13,13,39825,154,89,4,3.06387421567768e-05,67,0.00013546110105798029,6,4.9806483599921365e-06,5,0.0004555694267268257,7,0.0004896854169432753,3,0.0,1,0.9925925925925926
14,14,39734,235,89,8,4.490313839786474e-05,58,0.0001822365349094216,9,2.489771441851616e-05,9,0.0008125812817748142,8,0.0009699610977427144,5,5.980515755238171e-05,0,0.9851851851851852
15,15,39552,394,172,13,6.76877653601577e-05,106,0.00025802128383689516,19,8.068854630803689e-05,19,0.0013966934097465078,16,0.0018407364130606017,10,0.00019928415511708523,2,0.9777777777777777
16,16,38991,878,505,21,0.00010483839753866213,345,0.00038734891547813967,59,0.00021504833138899526,42,0.0023598928625623516,34,0.0034493004195370255,20,0.0005769226661124444,5,0.9481481481481482
17,17,38314,1394,557,41,0.00017144785658328138,359,0.0006393975752409742,84,0.0005184047039987263,47,0.004002517299923155,41,0.006483837362470159,24,0.0015409821881417454,2,0.9333333333333333
18,18,37503,1952,629,71,0.0002865627459615826,403,0.0011266686378997894,95,0.0011114980942617172,57,0.006741045307459271,42,0.011899493906544038,24,0.003378413546227058,8,0.9185185185185185
19,19,36072,2821,979,110,0.0004760568863928616,640,0.0020052676818770538,119,0.0021568295969726717,102,0.011085054263766655,87,0.02083699168704005,25,0.006797001475629694,6,0.8888888888888888
20,20,36072,2822,1,0,0.0007754010088968778,1,0.0034755396303868735,0,0.0038985743190420893,0,0.017880942666126193,0,0.03449128174699013,0,0.012388382133402731,0,0.8888888888888888
21,21,36072,2823,1,0,0.0011972540416731509,0,0.005623244179902835,1,0.006427400672841328,0,0.027405139125853156,0,0.0532531464134,0,0.020470701046319765,0,0.8888888888888888
22,22,36072,2824,1,0,0.0017467810386426657,0,0.00848335240797972,0,0.009795336701487831,0,0.03982172006874881,1,0.07704752289789804,0,0.0311174755954835,0,0.8888888888888888
23,23,36072,2825,1,0,0.002408134553045679,0,0.011974229490669517,0,0.013912783148593821,0,0.05480691185284922,1,0.10504905843073016,0,0.044001478384411936,0,0.8888888888888888
24,24,36072,2826,1,0,0.003152568266872197,1,0.0159422042061618,0,0.018602355029151866,0,0.07173589710772232,0,0.1359858028218183,0,0.05854498867106632,0,0.8888888888888888
25,25,36072,2827,1,0,0.003944278974671785,1,0.02019287310583112,0,0.023636507877879197,0,0.08980970376985106,0,0.16836781155921282,0,0.07403519030702634,0,0.8888888888888888
26,26,36072,2828,1,0,0.004745595649108617,0,0.02452008796334624,0,0.02877194263575495,0,0.10817682933724848,1,0.20068332075062587,0,0.08972635607788144,0,0.8888888888888888
27,27,36072,2829,1,0,0.0055209676399944774,1,0.0287282463602177,0,0.03377644204667451,0,0.1260295106861838,0,0.23154433628653204,0,0.1049177611614247,0,0.8888888888888888
28,28,36072,2830,1,0,0.006239703275442957,1,0.03264734886233834,0,0.038447172078999656,0,0.14265741182427388,0,0.25978026113257835,0,0.11900554877274011,0,0.8888888888888888
29,29,36072,2831,1,0,0.006877428440266143,0,0.03614151682508339,0,0.04262118748206471,0,0.1574922010548828,1,0.28448627108936503,0,0.13151136071746458,0,0.8888888888888888
30,30,36072,2832,1,0,0.00741662181911466,1,0.03911223603838986,0,0.04617960638302531,0,0.17012427400535257,0,0.30503621393809094,0,0.1420924051621468,0,0.8888888888888888
31,31,36072,2833,1,0,0.007846514362980464,1,0.04149771575423888,0,0.04904709362112142,0,0.1802908524397214,0,0.3210701099277595,0,0.15053797290348675,0,0.8888888888888888
