,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,50-59 deaths,60-69 deaths,70-79 deaths,80-89 deaths,90+ deaths
89,89,8250,802,0,0,4.1778913416719735e-05,0.00022071137706342316,0.00026558351383380787,0.0009372426302027428,0.0011664968947278239,0.0007086785721042382
90,90,8250,802,0,0,3.58980030554717e-05,0.00018968203241817168,0.0002281559420666944,0.0008055578259683214,0.0010018846667235052,0.0006075038873818602
91,91,8250,802,0,0,3.081372644878826e-05,0.00016284918658975503,0.0001958060980249634,0.0006916679391789019,0.0008596428347979197,0.0005202866414466918
92,92,8250,802,0,0,2.6423629804186902e-05,0.00013967432797813413,0.00016787954422249748,0.000593292110697517,0.0007368818181974104,0.00044518663687381945
93,93,8250,802,0,0,2.2637474745582233e-05,0.00011968293733166111,0.0001438001278559939,0.0005084200246099695,0.0006310587815553091,0.0003805912993081746
94,94,8250,802,0,0,1.937595355009465e-05,0.00010245779688967505,0.00012306169812819788,0.0004352837171619754,0.0005399407582501119,0.00032509018584063714
95,95,8250,802,0,0,1.65695077707817e-05,8.76328299807907e-05,0.0001052205002613346,0.00037233160036537037,0.0004615708222965529,0.00027745186290161763
96,96,8250,802,0,0,1.4157248301067719e-05,7.488746312134453e-05,8.988823082571738e-05,0.0003182046724859286,0.00039423723108054085,0.00023660302709606565
97,97,8250,802,0,0,1.2085973357980105e-05,6.394149402422079e-05,7.672572939161923e-05,0.00027171485009999224,0.00033644542004553996,0.00020160972820943264
98,98,8250,802,0,0,1.0309279739287387e-05,5.455044273370008e-05,6.543727475079295e-05,0.00023182532934571968,0.0002868927017409203,0.0001716605458048861
99,99,8250,802,0,0,8.786761958511077e-06,4.650135889479514e-05,5.5765449503810996e-05,0.00019763286547319403,0.0002444455030480569,0.00014605156802934547
100,100,8250,802,0,0,7.483293407296298e-06,3.96090555513423e-05,4.7486534204720294e-05,0.0001683518481244876,0.00020811896384407457,0.00012417302227337037
101,101,8250,802,0,0,6.368383474294564e-06,3.371273851540411e-05,4.0406391100027546e-05,0.00014330004354454618,0.0001770587161017178,0.00010549741122965402
102,102,8250,802,0,0,5.415604510561216e-06,2.867299997855348e-05,3.4356797463472645e-05,0.00012188587292099137,0.00015052466300389527,8.956901386578429e-05
103,103,8250,802,0,0,4.6020826298404065e-06,2.43691454118311e-05,2.919218933650985e-05,0.00010359709728754303,0.0001278765818575028,7.599461823624523e-05
104,104,8250,802,0,0,3.908046531563996e-06,2.0696823729956112e-05,2.4786777909456285e-05,8.799078306147244e-05,0.00010856138143780218,6.443536137717717e-05
105,105,8250,802,0,0,3.316428805701975e-06,1.756593202142367e-05,2.1032002637094656e-05,7.468442765532153e-05,9.210185307167906e-05,5.4599560363209566e-05
106,106,8250,802,0,0,2.8125144978264273e-06,1.4898767740039747e-05,1.7834287325373586e-05,6.334813114995738e-05,7.808676463269467e-05,4.623642762923643e-05
107,107,8250,802,0,0,2.3836320610646816e-06,1.2628403014777544e-05,1.5113067736829274e-05,5.3697707309577334e-05,6.616215716215019e-05,3.913057263579628e-05
108,108,8250,802,0,0,2.0188821842120835e-06,1.0697257583149434e-05,1.2799061648610611e-05,4.548863491038724e-05,5.602371465119047e-05,3.309720070598481e-05
109,109,8250,802,0,0,1.7089003507679555e-06,9.055848727277754e-06,1.0832754688922315e-05,3.8510758181118205e-05,4.741008831671202e-05,2.7977928251462773e-05
110,110,8250,802,0,0,1.445649343395299e-06,7.661698444128457e-06,9.16307762183842e-06,3.258365291017464e-05,4.009706724858901e-05,2.3637141549117734e-05
111,111,8250,802,0,0,1.222238256028019e-06,6.478379877984773e-06,7.746253008947008e-06,2.755258231129752e-05,3.3892497438694355e-05,1.995883367192998e-05
112,112,8250,802,0,0,1.0327649072619292e-06,5.47468676003712e-06,6.544791322979714e-06,2.3284973953928943e-05,2.863186081190165e-05,1.6843861085869378e-05
113,113,8250,802,0,0,8.72178860563261e-07,4.623911219396277e-06,5.526618604418669e-06,1.9667355879186055e-05,2.4174434884092048e-05,1.4207567787441568e-05
114,114,8250,802,0,0,7.36162547725411e-07,3.9032168430754736e-06,4.6643196287031864e-06,1.660269639614456e-05,2.039996204378039e-05,1.1977730680431329e-05
115,115,8250,802,0,0,6.210282609202859e-07,3.2930952634441986e-06,3.934482283850406e-06,1.4008097958975559e-05,1.7205765169063986e-05,1.0092785185248664e-05
116,116,8250,802,0,0,5.236290254570682e-07,2.77689583920687e-06,3.3171304455017643e-06,1.1812800959568235e-05,1.4504253351824075e-05,8.500294864652438e-06
117,117,8250,802,0,0,4.41281590513304e-07,2.3404191721270466e-06,2.7952340830388377e-06,9.956458234353546e-06,1.2220767930358675e-05,7.155633167542497e-06
118,118,8250,802,0,0,3.716999792225665e-07,1.9715662689959667e-06,2.3542866401747407e-06,8.387645594934486e-06,1.0291724844269659e-05,6.020849257967562e-06
119,119,8250,802,0,0,3.1293822370256487e-07,1.6600361226975299e-06,1.9819409148928875e-06,7.062577766660682e-06,8.663014566613508e-06,5.06369335435999e-06
120,120,8250,802,0,0,2.6334107614796815e-07,1.397065353279887e-06,1.6676957237557073e-06,5.9440027872603e-06,7.2886255654493885e-06,4.256780079600648e-06
121,121,8250,802,0,0,2.2150163514127514e-07,1.1752043262230509e-06,1.4026265834094135e-06,5.00025120074942e-06,6.129461444320105e-06,3.5768710497440442e-06
122,122,8250,802,0,0,1.862249583552965e-07,9.88124857674829e-07,1.1791544866935448e-06,4.204419314339869e-06,5.152325648193999e-06,3.0042603448091294e-06
123,123,8250,802,0,0,1.5649685002814139e-07,8.304552318906357e-07,9.908476000218244e-07,3.533668390170547e-06,4.329050933518715e-06,2.5222486326664468e-06
124,124,8250,802,0,0,1.3145711549734903e-07,6.976388018652788e-07,8.322513726254437e-07,2.9686239561438032e-06,3.6357537383149786e-06,2.116693590202084e-06
125,125,8250,802,0,0,1.1037666667702704e-07,5.85812925648198e-07,6.987431332405777e-07,2.4928614600887316e-06,3.0521961670253173e-06,1.7756259092325657e-06
126,126,8250,802,0,0,9.263794324061675e-08,4.917054163127615e-07,5.864077659991525e-07,2.092466292884252e-06,2.561240588941951e-06,1.4889216159417679e-06
127,127,8250,802,0,0,7.771818507373761e-08,4.1254605573584675e-07,4.919315090456206e-07,1.7556577856957862e-06,2.148383838126346e-06,1.2480226862905313e-06
128,128,8250,802,0,0,6.517515385783145e-08,3.459910508248327e-07,4.1251131677872063e-07,1.472468177404394e-06,1.801359756912213e-06,1.0456990425895552e-06
129,129,8250,802,0,0,5.463495592988147e-08,2.9005859601802924e-07,3.457775723447258e-07,1.2344687584550513e-06,1.5098003502453513e-06,8.758459650049057e-07
130,130,8250,802,0,0,4.578166606870407e-08,2.4307395684626873e-07,2.8972824031363635e-07,1.0345364613177918e-06,1.264947151180349e-06,7.333117861901162e-07
131,131,8250,802,0,0,3.8348493162438005e-08,2.0362270640277416e-07,2.4267281187243284e-07,8.666550892037935e-07,1.0594055582901617e-06,6.137514534060935e-07
132,132,8250,802,0,0,3.2110264667072154e-08,1.705109366943683e-07,2.0318462453234474e-07,7.25746179699333e-07,8.869359121353042e-07,5.135021682950339e-07
133,133,8250,802,0,0,2.6877037965640815e-08,1.427314308944803e-07,1.7006033637023893e-07,6.075251984433039e-07,7.42275953746038e-07,4.2947785148299914e-07
134,134,8250,802,0,0,2.248867368801285e-08,1.1943492505621176e-07,1.4228550689612294e-07,5.083793607542896e-07,6.209900608635622e-07,3.5907964472870254e-07
135,135,8250,802,0,0,1.8810229610355932e-08,9.990571200561987e-08,1.1900538599232545e-07,4.25263907162763e-07,5.193413202146855e-07,3.001200668797647e-07
136,136,8250,802,0,0,1.572805372397125e-08,8.35409454951121e-08,9.950013991741818e-08,3.5561410612661434e-07,4.34183047573772e-07,2.5075878065032836e-07
137,137,8250,802,0,0,1.314647270416052e-08,6.983309612762177e-08,8.316385512457121e-08,2.9727065371701694e-07,3.6286686628050664e-07,2.0944823035512407e-07
138,138,8250,802,0,0,1.0984986880081204e-08,5.835508861531017e-08,6.948675551766696e-08,2.48416470805406e-07,3.031648655950055e-07,1.7488766071153016e-07
139,139,8250,802,0,0,9.175895803860181e-09,4.874771919614697e-08,5.804015107767531e-08,2.0752319409081044e-07,2.5320372554096345e-07,1.4598424908244904e-07
140,140,8250,802,0,0,7.662289568518327e-09,4.070900979162678e-08,4.84637064213108e-08,1.7330590069206415e-07,2.1140900398542103e-07,1.2182026972839125e-07
141,141,8250,802,0,0,6.396350620260225e-09,3.3985206851899776e-08,4.045467830665028e-08,1.446848254466579e-07,1.7645804600529077e-07,1.0162537120283384e-07
142,142,8250,802,0,0,5.337918894505825e-09,2.8363174929028896e-08,3.3758822973906585e-08,1.207530086118737e-07,1.472402062551214e-07,8.475318175962725e-08
143,143,8250,802,0,0,4.453280156777853e-09,2.3663972883901747e-08,2.816271866350446e-08,1.0074897243992652e-07,1.228232654110126e-07,7.066158023586507e-08
144,144,8250,802,0,0,3.7141434500428877e-09,1.9737432016026286e-08,2.3487286934492463e-08,8.403365797401549e-08,1.0242509627464265e-07,5.889606554496711e-08
145,145,8250,802,0,0,3.096778555289284e-09,1.6457582156943178e-08,1.958232835077903e-08,7.007096842643008e-08,8.538976751196064e-08,4.907574548746956e-08
146,146,8250,802,0,0,2.581288856471262e-09,1.3718795443952993e-08,1.632191635009163e-08,5.841136455032256e-08,7.116740398480246e-08,4.088153950014064e-08
147,147,8250,802,0,0,2.150998673899433e-09,1.143253675195112e-08,1.3600516569298565e-08,4.8678039934299374e-08,5.929722117123252e-08,3.404624915572857e-08
148,148,8250,802,0,0,1.7919373006440764e-09,9.524626839404976e-09,1.1329718974179513e-08,4.0555277585778764e-08,4.9393239747885575e-08,2.834620542203354e-08
149,149,8250,802,0,0,1.4924046920897506e-09,7.932938340949742e-09,9.43548737644867e-09,3.3778647113169866e-08,4.113226413769291e-08,2.359424569132973e-08
150,150,8250,802,0,0,1.2426061004177956e-09,6.6054573652808164e-09,7.855845729492003e-09,2.812675737360798e-08,3.424377088096826e-08,1.9633811474564243e-08
151,151,8250,802,0,0,1.0343448110346153e-09,5.498653169253525e-09,6.5389325502191324e-09,2.3414319578790437e-08,2.850140685270116e-08,1.633398983315422e-08
152,152,8250,802,0,0,8.607638857766244e-10,4.5761077738868746e-09,5.441365764673661e-09,1.94863161925608e-08,2.371584469520758e-08,1.3585350470177738e-08
153,153,8250,802,0,0,7.161292063009002e-10,3.807364584012871e-09,4.52686910298609e-09,1.6213101551310363e-08,1.9728782211935403e-08,1.1296451081151933e-08
154,154,8250,802,0,0,5.956472696660284e-10,3.1669613943575368e-09,3.765118678248723e-09,1.3486286949912167e-08,1.6407903475533296e-08,9.390905880704228e-09
155,155,8250,802,0,0,4.95312253089071e-10,2.633618654049551e-09,3.1307748662080638e-09,1.1215286272991359e-08,1.3642650346653911e-08,7.804927428793414e-09
156,156,8250,802,0,0,4.1177770049615207e-10,2.1895583504623583e-09,2.602670112264304e-09,9.324417372059303e-09,1.1340675434179562e-08,6.4852655937483155e-09
157,157,8250,802,0,0,3.422488976906371e-10,1.8199326811501068e-09,2.1631277332161363e-09,7.750470706669191e-09,9.424867199894747e-09,5.387480807071858e-09
158,158,8250,802,0,0,2.8439266152497306e-10,1.5123451295810114e-09,1.797391028292753e-09,6.440670881274901e-09,7.830857143316577e-09,4.474497979353153e-09
159,159,8250,802,0,0,2.3626172853868424e-10,1.2564489893290992e-09,1.4931446948710655e-09,5.350968207488898e-09,6.504930473260849e-09,3.7153948613385433e-09
160,160,8250,802,0,0,1.9623142995724858e-10,1.043611170654503e-09,1.2401141933580597e-09,4.444607521099242e-09,5.402276924577528e-09,3.084389234365996e-09
161,161,8250,802,0,0,1.6294666367651394e-10,8.666305661485795e-10,1.0297301290799507e-09,3.6909296452183225e-09,4.485525620723158e-09,2.5599905741477535e-09
162,162,8250,802,0,0,1.3527749322406843e-10,7.195022841949341e-10,8.54847362905524e-10,3.0643677846282553e-09,3.723519249786988e-09,2.1242904883781824e-09
163,163,8250,802,0,0,1.1228202415485917e-10,5.97220478062487e-10,7.095101011005278e-10,2.5436082986657733e-09,3.0902887768459707e-09,1.7623704219132615e-09
164,164,8250,802,0,0,9.317532883085824e-11,4.956132982070841e-10,5.887553035394005e-10,2.1108880668455598e-09,2.5641952872467043e-09,1.4618053752242823e-09
165,165,8250,802,0,0,7.730347658353768e-11,4.1120495309229583e-10,4.884484070750174e-10,1.7514074805063208e-09,2.127213549047672e-09,1.2122501744708125e-09
166,166,8250,802,0,0,6.412182073789631e-11,3.411003752310457e-10,4.051459648841034e-10,1.4528392491075216e-09,1.764332114670582e-09,1.0050938777041476e-09
167,167,8250,802,0,0,5.317686481790074e-11,2.828888803369551e-10,3.3598090922101913e-10,1.2049183917979991e-09,1.463053438916632e-09,8.331705472516085e-10
168,168,8250,802,0,0,4.4091098709554677e-11,2.3456359446479006e-10,2.785667130583692e-10,9.990993113903277e-10,1.212975084419296e-09,6.905184156705361e-10
169,169,8250,802,0,0,3.655036519989013e-11,1.944543763577299e-10,2.3091739605712035e-10,8.282700748977389e-10,1.0054411751641633e-09,5.721791487172709e-10
170,170,8250,802,0,0,3.029328392576714e-11,1.6117156173947679e-10,1.9138068401806187e-10,6.865129717649995e-10,8.332509645330241e-10,4.740293047074256e-10
171,171,8250,802,0,0,2.5102444651810304e-11,1.3355923758449256e-10,1.5858233290511283e-10,5.689056903147932e-10,6.904153891406873e-10,3.926413627251776e-10
172,172,8250,802,0,0,2.0797058038037274e-11,1.1065612160574629e-10,1.313795910609439e-10,4.713545219394611e-10,5.719549497663173e-10,3.2516645505162336e-10
173,173,8250,802,0,0,1.7226822179421054e-11,9.166300889019725e-11,1.0882246917884397e-10,3.9045603747875406e-10,4.737301503613655e-10,2.692372920755433e-10
174,174,8250,802,0,0,1.426681118346732e-11,7.591559803187128e-11,9.012139366987476e-11,3.233812480340612e-10,3.923007381255018e-10,2.228874463543545e-10
175,175,8250,802,0,0,1.1813220051712805e-11,6.286188021558696e-11,7.46203076736196e-11,2.677791806714755e-10,3.248085008257877e-10,1.8448372039584123e-10
176,176,8250,802,0,0,9.779811233281069e-12,5.204323993219856e-11,6.177420452435943e-11,2.216967227273612e-10,2.688790250187893e-10,1.526699784428224e-10
177,177,8250,802,0,0,8.09495141741011e-12,4.307870827247398e-11,5.1130386238400864e-11,1.8351143708433948e-10,2.2254011300866482e-10,1.2632033662756373e-10
178,178,8250,802,0,0,6.69916826562954e-12,3.565198210887496e-11,4.2313014868144395e-11,1.5187614830982882e-10,1.8415483615149353e-10,1.0450039772479723e-10
179,179,8250,802,0,0,5.543084242292245e-12,2.95004339852118e-11,3.501007492805165e-11,1.256722919267774e-10,1.52363988674722e-10,8.643476681058863e-11
180,180,8250,802,0,0,4.585711911520226e-12,2.4406062953969685e-11,2.8962559042732868e-11,1.0397145767129536e-10,1.2603946879607111e-10,7.148021793678105e-11
181,181,8250,802,0,0,3.793045097485838e-12,2.0187976589033774e-11,2.3955594542885195e-11,8.600314005774087e-11,1.0424548561140599e-10,5.910330603106776e-11
182,182,8250,802,0,0,3.1368668490463455e-12,1.669607713537134e-11,1.9810884010484e-11,7.112808660499243e-11,8.620546544457678e-11,4.886145219198897e-11
183,183,8250,802,0,0,2.5937708780627803e-12,1.3805857670949936e-11,1.6380556695719545e-11,5.88159349028985e-11,7.12755849209276e-11,4.038782632242152e-11
184,184,8250,802,0,0,2.1443522845264416e-12,1.141408765734155e-11,1.3541988159657004e-11,4.862701701597752e-11,5.892180525306787e-11,3.337844337745011e-11
185,185,8250,802,0,0,1.7725167313805135e-12,9.43514477344337e-12,1.1193499713335457e-11,4.019664723642518e-11,4.870133500060229e-11,2.7581167279917504e-11
186,186,8250,802,0,0,1.464921480530988e-12,7.798039495155183e-12,9.250802761177191e-12,3.322246233172158e-11,4.0247202353994176e-11,2.2787216400194777e-11
