,day,edges,num_infected,num_new_infections,num_new_removed,0-19 deaths,0-19 cases,20-49 deaths,20-49 cases,50-69 deaths,50-69 cases,70+ deaths,70+ cases,perc_above_left
0,0,9999,1,1,0,0.0,1,0.0,0,0.0,0,0.0,0,1.0
1,1,9999,2,1,0,0.0,1,0.0,0,0.0,0,0.0,0,1.0
2,2,9999,3,1,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
3,3,9998,4,1,0,0.0,0,0.0,1,0.0,0,2.139839983400872e-05,0,1.0
4,4,9997,5,1,0,0.0,0,1.291278929522275e-07,1,0.0,0,7.13042521130885e-05,0,1.0
5,5,9997,6,1,0,0.0,0,5.594109003416006e-07,1,0.0,0,0.00016362723444582222,0,1.0
6,6,9997,7,1,0,0.0,0,1.5468137051068833e-06,0,0.0,1,0.0003017658728241113,0,1.0
7,7,9995,7,1,1,0.0,0,3.238681383082236e-06,1,2.379643343388718e-06,0,0.00048223030369878254,0,1.0
8,8,9994,7,1,1,0.0,0,5.847528115389308e-06,0,7.929503617674708e-06,1,0.0006965165160626206,0,1.0
9,9,9993,7,1,1,0.0,0,9.364384901249635e-06,1,2.057607215426031e-05,0,0.0009332179812774634,0,1.0
10,10,9992,8,2,1,0.0,1,1.3861108183085945e-05,1,4.1487861069548574e-05,0,0.001179896328966678,0,1.0
11,11,9991,8,1,1,0.0,0,1.933502510579031e-05,0,7.182362248323842e-05,1,0.0014245227846185935,0,1.0
12,12,9988,8,1,1,0.0,0,2.5675434576089138e-05,0,0.00011339523609631042,1,0.0016564599178882273,0,1.0
13,13,9986,8,1,1,0.0,0,3.272362785779248e-05,0,0.00016771634167575813,1,0.0018670318691034532,0,1.0
14,14,9985,8,1,1,0.0,1,4.022108889215069e-05,0,0.00023717507305960018,0,0.002049763425242775,0,1.0
15,15,9983,8,1,1,0.0,0,4.7864762337719286e-05,1,0.00032188062991159427,0,0.002200374516668905,0,1.0
16,16,9982,9,2,1,0.0,1,5.547378287030621e-05,1,0.0004208035214832892,0,0.0023166094643178124,0,1.0
17,17,9981,10,2,1,0.0,0,6.293358111284533e-05,1,0.0005306853962414293,0,0.0023979671683744107,1,1.0
18,18,9979,10,2,2,0.0,0,7.025765783474971e-05,0,0.0006470209359230981,2,0.0024667821429988474,0,1.0
19,19,9976,10,2,2,0.0,0,7.7406518511848e-05,0,0.0007695312299585202,2,0.0025322094631497817,0,1.0
20,20,9972,10,2,2,0.0,1,8.43361478612066e-05,0,0.0008995963900140601,1,0.002611003113994813,0,1.0
21,21,9964,10,2,1,0.0,0,9.09247965940955e-05,0,0.0010398353444315044,2,0.002709924192566243,0,1.0
22,22,9954,12,4,2,0.0,1,9.701313139464633e-05,3,0.0011960153376977536,0,0.002829123711048246,0,1.0
23,23,9954,11,1,0,0.0,1,0.00010281896271009763,0,0.0013685480040777137,0,0.0029638199600062467,0,1.0
24,24,9952,10,1,2,0.0,0,0.0001083149452186112,0,0.0015564969185504172,0,0.0031062555969967407,1,1.0
25,25,9855,34,26,2,0.0,2,0.000113627296652181,12,0.0017549560618184733,8,0.0032688513626210197,4,0.9943502824858758
26,26,9851,33,2,3,0.0,1,0.00012028159743544802,0,0.001975875917495448,1,0.003535472651722796,0,0.9943502824858758
27,27,9838,33,3,2,0.0,0,0.00012868748610362043,1,0.002219944430570229,2,0.003940698998168848,0,0.9943502824858758
28,28,9832,33,4,3,0.0,1,0.00013982751740989924,0,0.0024972114011536524,3,0.004537415367202343,0,0.9943502824858758
29,29,9817,33,4,2,0.0,1,0.0001538217749847366,1,0.002814014332483028,2,0.005331419020992518,0,0.9943502824858758
30,30,9803,35,7,3,0.0,2,0.00017047392475496017,2,0.003172301498633745,3,0.006297786061080415,0,0.9943502824858758
31,31,9790,32,2,1,0.0,1,0.00018936411111785832,1,0.003574312121710458,0,0.0073903266641388785,0,0.9943502824858758
32,32,9784,29,2,4,0.0,1,0.00020985982556513653,0,0.004012500672297319,0,0.00855165711675519,1,0.9943502824858758
33,33,9768,28,4,4,0.0,1,0.00023120088903189154,2,0.0044761293301646705,1,0.009743234130043906,0,0.9943502824858758
34,34,9759,25,3,4,0.0,0,0.0002528133918371049,1,0.004951058201211737,2,0.010916118700161697,0,0.9943502824858758
35,35,9747,23,4,3,0.0,1,0.0002740360192568492,1,0.005424066331594414,1,0.012036283659795142,1,0.9943502824858758
36,36,9744,20,3,2,0.0,1,0.00029438860648526904,0,0.005882033956849477,1,0.013090971538547788,1,0.9943502824858758
37,37,9725,22,8,5,0.0,1,0.00031333869482356704,2,0.006314963751382556,4,0.014078768486003259,1,0.9943502824858758
38,38,9720,19,3,3,0.0,0,0.00033066569028110404,2,0.0067216228280310205,0,0.015017916947128588,1,0.9943502824858758
39,39,9709,14,1,4,0.0,0,0.0003462450435416706,1,0.007095698417950035,0,0.01593683365592387,0,0.9943502824858758
40,40,9708,9,1,1,0.0,0,0.0003600581501780842,0,0.007434424143791617,1,0.016846203685690196,0,0.9943502824858758
41,41,9697,10,6,3,0.0,1,0.00037205443434408915,3,0.007734316154402713,1,0.017748038961055174,1,0.9943502824858758
42,42,9676,12,7,4,0.0,2,0.00038251927682418727,4,0.00799176011141349,0,0.018646699830484517,1,0.9943502824858758
43,43,9662,14,7,1,0.0,2,0.00039191119763879275,3,0.008202519103378134,1,0.019543115808243593,1,0.9943502824858758
44,44,9659,11,2,2,0.0,1,0.00040083323154822104,0,0.00836550718194979,0,0.020447767107140972,1,0.9943502824858758
45,45,9652,9,3,3,0.0,0,0.0004096276288428233,3,0.008477953658450008,0,0.02137543314318373,0,0.9943502824858758
46,46,9649,5,1,2,0.0,1,0.00041882652273667775,0,0.008538679328174788,0,0.022320682144735787,0,0.9943502824858758
47,47,9644,3,3,2,0.0,0,0.00042833347800345505,3,0.008546648391094085,0,0.023269406222045902,0,0.9943502824858758
48,48,9643,1,1,1,0.0,1,0.00043834841408255245,0,0.008501636557704589,0,0.024190078018224908,0,0.9943502824858758
49,49,9642,1,1,1,0.0,0,0.0004485234453034231,1,0.00840449408488739,0,0.025043196458444203,0,0.9943502824858758
50,50,9641,2,2,1,0.0,0,0.00045863846722342226,2,0.008257265648369856,0,0.025787868445680973,0,0.9943502824858758
51,51,9634,2,2,2,0.0,0,0.0004684365917460128,1,0.008063167040202384,1,0.026387087651338834,0,0.9943502824858758
52,52,9633,1,1,1,0.0,0,0.00047759769317121624,0,0.007828828393991353,1,0.026811279201758093,0,0.9943502824858758
53,53,9632,1,1,1,0.0,0,0.0004857608475561151,0,0.007562494540745819,0,0.027040181326811713,1,0.9943502824858758
54,54,9631,1,1,1,0.0,0,0.000492530241673068,0,0.007272153943580002,1,0.02708475738586341,0,0.9943502824858758
55,55,9630,1,1,1,0.0,0,0.0004974659252977373,0,0.00696808398825177,1,0.026951016284104044,0,0.9943502824858758
56,56,9630,1,1,0,0.0,0,0.0005001581750640285,1,0.006659500436716863,0,0.026659952844293355,0,0.9943502824858758
57,57,9629,1,1,1,0.0,0,0.0005004037304292253,0,0.0063533359295878875,1,0.026228723339500215,0,0.9943502824858758
58,58,9628,1,1,1,0.0,1,0.0004980207988318739,0,0.006057311167042014,0,0.02567262152199669,0,0.9943502824858758
59,59,9627,2,2,1,0.0,0,0.0004929895464509098,1,0.005774755132858027,1,0.02500533682657573,0,0.9943502824858758
60,60,9623,1,1,2,0.0,0,0.00048547568010941895,1,0.005510217405618535,0,0.02423958918542951,0,0.9943502824858758
61,61,9622,1,1,1,0.0,1,0.0004757546247635859,0,0.00526423060671695,0,0.023387725099224273,0,0.9943502824858758
62,62,9621,1,1,1,0.0,1,0.00046411680146788705,0,0.005036648822445201,0,0.022462114968744777,0,0.9943502824858758
63,63,9620,1,1,1,0.0,1,0.000450882062610327,0,0.004825389656064817,0,0.021475324626729134,0,0.9943502824858758
64,64,9617,1,1,1,0.0,0,0.00043630667145676743,0,0.004627388097290463,0,0.02044009595699931,1,0.9943502824858758
65,65,9616,1,1,1,0.0,0,0.00042060468562991297,1,0.004439201744988976,0,0.019390591956549796,0,0.9943502824858758
66,66,9612,1,1,1,0.0,0,0.0004040889425681368,1,0.004257493116758108,0,0.01834647966242309,0,0.9943502824858758
67,67,9603,2,2,1,0.0,0,0.00038709716514819914,2,0.004079360117242408,0,0.017333763917154184,0,0.9943502824858758
68,68,9601,1,1,2,0.0,0,0.0003701716111674673,0,0.0039025241313873802,1,0.01636722928700007,0,0.9943502824858758
