,day,edges,num_infected,num_new_infections,num_new_removed,0-19 deaths,0-19 cases,20-49 deaths,20-49 cases,50-69 deaths,50-69 cases,70+ deaths,70+ cases,perc_above_left
0,0,19996,1,1,0,0.0,1,0.0,0,0.0,0,0.0,0,1.0
1,1,19996,2,1,0,0.0,1,0.0,0,0.0,0,0.0,0,1.0
2,2,19996,3,1,0,0.0,1,0.0,0,0.0,0,0.0,0,1.0
3,3,19996,4,1,0,0.0,1,0.0,0,0.0,0,0.0,0,1.0
4,4,19996,5,1,0,0.0,0,0.0,0,0.0,1,0.0,0,1.0
5,5,19996,6,1,0,0.0,0,0.0,0,2.379643343388718e-06,0,0.0,1,1.0
6,6,19996,7,1,0,0.0,0,0.0,1,7.929503617674708e-06,0,2.139839983400872e-05,0,1.0
7,7,19994,8,2,1,0.0,0,1.291278929522275e-07,2,1.819642881087159e-05,0,7.13042521130885e-05,0,1.0
8,8,19989,10,3,1,0.0,3,6.885387932938282e-07,0,3.3558357451873866e-05,0,0.00016362723444582222,0,1.0
9,9,19978,13,4,1,0.0,2,1.8479688195440287e-06,1,5.3627193672366833e-05,1,0.0003017658728241113,0,1.0
10,10,19971,15,3,1,0.0,0,3.9249290734103724e-06,1,7.983687864443656e-05,2,0.00048223030369878254,0,1.0
11,11,19968,16,2,1,0.0,0,7.11140388894098e-06,1,0.00011646879134678004,0,0.0006965165160626206,1,1.0
12,12,19958,17,3,2,0.0,1,1.1569921874783781e-05,0,0.00016526769803283832,2,0.0009546163811114722,0,1.0
13,13,19954,17,2,2,0.0,0,1.7276361497894917e-05,1,0.00023312684074924077,0,0.0012512005810797666,1,1.0
14,14,19934,26,11,2,0.0,4,2.4230513436157732e-05,3,0.0003208121953730236,3,0.0016095484188984246,1,1.0
15,15,19930,27,3,2,0.0,0,3.2588087330757745e-05,1,0.0004358696811249853,1,0.0020509284426594356,1,1.0
16,16,19918,30,6,3,0.0,0,4.234027197412592e-05,3,0.00057992656709038,2,0.0026055920591951547,1,1.0
17,17,19912,31,4,3,0.0,0,5.38137261103328e-05,2,0.0007580009022675289,0,0.003304375700522426,2,1.0
18,18,19899,30,3,4,0.0,0,6.715954515931703e-05,1,0.0009681081096943651,2,0.00419531696069619,0,1.0
19,19,19886,32,6,4,0.0,0,8.24346666588341e-05,1,0.0012108638239809472,4,0.005283254224542005,1,1.0
20,20,19879,30,2,4,0.0,0,9.954227412189278e-05,1,0.001488905366773575,1,0.006584873495581635,0,1.0
21,21,19828,38,13,5,0.0,0,0.0001181974301513685,7,0.0018002434946554906,4,0.008068540788819922,2,1.0
22,22,19508,137,104,5,0.0,15,0.00013877105310808324,41,0.0021508553071525665,30,0.009732975332576907,18,0.9928571428571429
