,day,edges,num_infected,num_new_infections,num_new_removed,0-19 deaths,0-19 cases,20-49 deaths,20-49 cases,50-69 deaths,50-69 cases,70+ deaths,70+ cases,perc_above_left
0,0,9999,1,1,0,0.0,1,0.0,0,0.0,0,0.0,0,1.0
1,1,9999,2,1,0,0.0,1,0.0,0,0.0,0,0.0,0,1.0
2,2,9999,3,1,0,0.0,0,0.0,1,0.0,0,0.0,0,1.0
3,3,9999,4,1,0,0.0,1,1.291278929522275e-07,0,0.0,0,0.0,0,1.0
4,4,9999,5,1,0,0.0,0,4.302830073893731e-07,1,0.0,0,0.0,0,1.0
5,5,9999,6,1,0,0.0,0,1.11653069771751e-06,0,0.0,1,0.0,0,1.0
6,6,9999,7,1,0,0.0,0,2.2512785783169533e-06,0,2.379643343388718e-06,1,0.0,0,1.0
7,7,9997,8,2,1,0.0,0,3.897404651509501e-06,2,1.0309146961063426e-05,0,0.0,0,1.0
8,8,9997,8,1,0,0.0,0,6.282355833020499e-06,0,2.61259324285463e-05,1,0.0,0,1.0
9,9,9995,9,2,1,0.0,1,9.40203902395872e-06,1,5.4134429606134176e-05,0,0.0,0,1.0
10,10,9994,9,1,1,0.0,0,1.3427080974568166e-05,1,9.51150547419154e-05,0,0.0,0,1.0
11,11,9992,9,1,1,0.0,0,1.8429105963490118e-05,0,0.00014928085778428626,0,0.0,1,1.0
12,12,9991,10,2,1,0.0,0,2.435358175269665e-05,0,0.0002147955937952496,0,2.139839983400872e-05,2,1.0
13,13,9984,13,4,1,0.0,0,3.1077378388956284e-05,2,0.000288619456701312,0,0.00011410105178110593,2,1.0
14,14,9963,23,11,1,0.0,4,3.8617270245308566e-05,3,0.00036708583627651143,0,0.00034903253834001665,4,0.9945054945054945
15,15,9958,27,6,1,0.0,0,4.714576312252993e-05,3,0.00044640561959273376,1,0.0008572224452779676,2,0.9945054945054945
16,16,9883,63,38,2,0.0,5,5.702880345777009e-05,16,0.0005254274557188602,11,0.001741030326359021,6,0.989010989010989
17,17,9879,62,3,2,0.0,0,7.0452839073889e-05,0,0.0006280954165568875,3,0.0031900167101219265,0,0.989010989010989
18,18,9733,137,80,2,0.0,16,8.811516021510748e-05,26,0.0007694125786572703,23,0.00525285509366689,15,0.9835164835164835
19,19,9720,138,9,3,0.0,0,0.00011440619912093512,4,0.0010221840947925217,4,0.008274557688275263,1,0.9835164835164835
20,20,9714,132,4,5,0.0,1,0.0001507857996316696,2,0.0014214948443093533,1,0.012302835495229928,0,0.9835164835164835
21,21,9701,129,9,5,0.0,0,0.00019893265703945875,3,0.0020039557319726027,4,0.017410297693286985,2,0.9835164835164835
22,22,9650,140,25,6,0.0,8,0.00025875918090368494,11,0.0027820011769576964,2,0.023527029775389965,4,0.978021978021978
23,23,9624,136,12,10,0.0,3,0.0003298588121969446,5,0.00373999963912467,3,0.030517361215166704,1,0.978021978021978
24,24,9593,133,14,8,0.0,2,0.00041055949114972664,9,0.004850368699683683,2,0.03815207624176763,1,0.978021978021978
25,25,9584,121,6,4,0.0,1,0.0004996767930935613,3,0.0060724580927265315,2,0.04619059893864618,0,0.978021978021978
26,26,9549,120,18,10,0.0,4,0.0005949836578962399,5,0.007361763209426068,6,0.05434193057788577,3,0.978021978021978
27,27,9513,121,21,11,0.0,4,0.0006944536916335713,7,0.00868255536354374,6,0.062377033792269096,4,0.9725274725274725
28,28,9471,123,23,9,0.0,9,0.0007960232612433515,6,0.01000553815533674,3,0.07012080058812652,5,0.9725274725274725
29,29,9383,142,41,14,0.0,9,0.0008977218982977753,16,0.011306194478082341,10,0.07750372855830324,6,0.9615384615384616
30,30,9363,130,11,7,0.0,2,0.0009992239985509388,3,0.012582883860550887,4,0.08455841344224273,2,0.9615384615384616
31,31,9297,139,33,13,0.0,11,0.0010992179182508796,9,0.013826555832764547,10,0.09130217249339441,3,0.9560439560439561
32,32,9254,137,23,10,0.0,5,0.0011977282219398117,8,0.01505091573057474,6,0.09779072953967306,4,0.9505494505494505
33,33,9237,122,11,7,0.0,2,0.0012942858655739155,4,0.016260997062479528,4,0.10406322923002068,1,0.9505494505494505
34,34,9184,125,30,11,0.0,5,0.001388128730497907,16,0.017461239003084807,5,0.11008795630825752,4,0.945054945054945
35,35,9109,137,39,13,0.0,11,0.0014798830804864272,10,0.018651810244676065,12,0.11587717290962107,6,0.9395604395604396
36,36,9047,144,35,16,0.0,9,0.0015695910247127299,15,0.01984324320856578,8,0.12146106597245522,3,0.9395604395604396
37,37,9020,130,15,13,0.0,5,0.0016586142697469475,4,0.02103948335510559,6,0.12684462506452535,0,0.9395604395604396
38,38,9000,109,9,11,0.0,2,0.0017469430562897753,3,0.022246072386087775,4,0.1319877340058086,0,0.9395604395604396
39,39,8950,109,30,11,0.0,4,0.0018342288268459574,15,0.023458683393710055,5,0.13680072381130695,6,0.9340659340659341
40,40,8879,120,41,11,0.0,8,0.0019206144290017239,20,0.024667439067140057,8,0.14126437988434518,5,0.9285714285714286
41,41,8846,102,13,8,0.0,2,0.00200679652280077,5,0.025863058437034816,4,0.14536056044050996,2,0.9285714285714286
42,42,8741,128,57,14,0.0,10,0.0020925450745151344,23,0.02702748314955995,16,0.14909019960684003,8,0.9230769230769231
43,43,8660,132,35,16,0.0,5,0.002180088987390013,19,0.028173109488209516,8,0.1525950758069762,3,0.9175824175824175
44,44,8636,116,16,11,0.0,0,0.00227084814958704,5,0.02929984289360989,6,0.155926353333611,5,0.9175824175824175
45,45,8601,101,17,17,0.0,3,0.002365226838910636,4,0.030415533879021052,4,0.1592133091441556,6,0.9175824175824175
46,46,8582,81,12,10,0.0,2,0.0024627030555209642,4,0.031516184366423554,4,0.1625670612776726,2,0.9175824175824175
47,47,8557,64,15,13,0.0,3,0.00256112962114326,7,0.03258908269014629,5,0.16601303996963568,0,0.9175824175824175
48,48,8543,39,6,6,0.0,0,0.00265780068317647,2,0.03361614465691129,3,0.1695010542438953,1,0.9175824175824175
49,49,8408,79,70,13,0.0,15,0.0027491285590095175,26,0.03457218583785866,15,0.1729147034337117,14,0.9065934065934066
50,50,8336,90,41,13,0.0,8,0.0028347788435070464,17,0.0354610184963823,11,0.176356310038803,5,0.9010989010989011
51,51,8295,80,20,18,0.0,3,0.002914390887737517,8,0.036286887374343255,5,0.17982032709493845,4,0.9010989010989011
52,52,8246,68,18,15,0.0,5,0.0029885784167468996,5,0.03705888627444528,4,0.18341208107788828,4,0.9010989010989011
53,53,8220,48,10,11,0.0,0,0.003057633823849734,6,0.03778281742126908,2,0.1871813860380293,2,0.9010989010989011
54,54,8188,38,19,11,0.0,5,0.0031212172654538684,6,0.03844982493383674,6,0.19108705480058794,2,0.9010989010989011
55,55,8143,34,24,14,0.0,3,0.003178370265774062,11,0.03905181119568014,6,0.19503535855768475,4,0.8956043956043956
56,56,8108,22,15,12,0.0,2,0.0032285540147350546,5,0.03957720785262395,5,0.19892136642264863,3,0.8956043956043956
57,57,8092,7,7,6,0.0,3,0.0032706762100983026,0,0.0400171312585629,4,0.20261253862515474,0,0.8956043956043956
58,58,8086,4,4,4,0.0,0,0.0033033581278404706,3,0.040363898126654224,1,0.20593687956672047,0,0.8956043956043956
59,59,8085,1,1,1,0.0,0,0.0033253089685086057,0,0.04060434736277138,1,0.20871600906563859,0,0.8956043956043956
60,60,8084,2,2,1,0.0,0,0.0033347020198010095,0,0.04072420680870589,2,0.2107525827171854,0,0.8956043956043956
61,61,8078,3,3,2,0.0,0,0.0033299753570355537,0,0.040709204572404095,2,0.21186366568567022,1,0.8956043956043956
62,62,8044,20,20,3,0.0,4,0.0033097878479847556,10,0.0405474262858819,3,0.21192223029106858,3,0.8901098901098901
63,63,8033,4,4,5,0.0,0,0.003274546587573184,3,0.0402348774259303,1,0.21089844165663402,0,0.8901098901098901
64,64,8020,2,2,2,0.0,0,0.0032247463043101345,1,0.03976948443637431,0,0.2087790907284666,1,0.8901098901098901
65,65,8019,1,1,1,0.0,0,0.003161753543141214,0,0.03915248731240522,0,0.20563425593772075,1,0.8901098901098901
66,66,8018,1,1,1,0.0,1,0.003086894231343957,0,0.03838664090882715,0,0.20154960884689238,0,0.8901098901098901
67,67,8017,2,2,1,0.0,0,0.0030014084033426966,0,0.03747602282491171,0,0.1966167382986063,2,0.8901098901098901
68,68,8014,3,3,2,0.0,1,0.0029064215858517657,1,0.0364270520932514,1,0.19097832837068285,0,0.8901098901098901
