,day,edges,num_infected,num_new_infections,num_new_removed,0-19 deaths,0-19 cases,20-49 deaths,20-49 cases,50-69 deaths,50-69 cases,70+ deaths,70+ cases,perc_above_left
0,0,19996,1,1,0,0.0,0,0.0,0,0.0,1,0.0,0,1.0
1,1,19996,2,1,0,0.0,1,0.0,0,1.844684625093316e-06,0,0.0,0,1.0
2,2,19995,3,1,0,1.1068104928488164e-08,0,0.0,0,6.146901571945755e-06,1,0.0,0,1.0
3,3,19995,4,1,0,3.688140002790061e-08,0,0.0,1,1.595044234390316e-05,0,0.0,0,1.0
4,4,19995,5,1,0,8.463452473331121e-08,0,7.378736683345172e-08,1,3.2161130219631484e-05,0,0.0,0,1.0
5,5,19995,6,1,0,1.5608533208851518e-07,0,3.196633691638437e-07,1,5.567722258944155e-05,0,0.0,0,1.0
6,6,19995,7,1,0,2.494287256261138e-07,0,8.838935389734732e-07,1,8.605859263149383e-05,0,0.0,0,1.0
7,7,19927,32,26,1,3.6026609204459813e-07,7,1.9244624286388132e-06,13,0.00012202107209720439,5,0.0,1,0.9927007299270073
8,8,19923,33,2,1,5.601742547838521e-07,0,4.472769015983477e-06,1,0.00017098271131541477,1,1.992264403298285e-05,0,0.9927007299270073
9,9,19912,36,5,2,8.684591898246177e-07,0,8.939606609857625e-06,3,0.00023583215413346955,2,6.63867038613514e-05,0,0.9927007299270073
10,10,19907,36,3,3,1.3292616117961827e-06,1,1.6125414849903665e-05,2,0.00032487786413277825,0,0.00015234256632519648,0,0.9927007299270073
11,11,19851,51,18,3,1.9604524941529703e-06,3,2.632804009234554e-05,9,0.0004402246440908533,4,0.0002809543756642142,2,0.9927007299270073
12,12,19705,109,62,4,2.781790061373461e-06,17,4.010674051286421e-05,26,0.0005889629505416354,13,0.000488818237306734,6,0.9854014598540146
13,13,19672,116,13,6,3.965518461139885e-06,2,5.917806857952667e-05,5,0.0007930277766340133,2,0.0009007900331107415,4,0.9854014598540146
14,14,19451,186,78,8,5.576112923824117e-06,10,8.427572076726911e-05,37,0.0010618678829405986,25,0.0016515538741513735,6,0.9708029197080292
15,15,19302,211,37,12,7.811183930161483e-06,6,0.00011876558374166714,18,0.0014513633280354165,11,0.0029595707718425564,2,0.9635036496350365
16,16,19170,237,42,16,1.076455832135593e-05,10,0.00016445661357270084,17,0.0019937928678940833,13,0.004957487490790441,2,0.9635036496350365
17,17,19055,250,33,20,1.4556628843836266e-05,6,0.00022350047124390692,18,0.0027359654919770536,7,0.007743511800603121,2,0.9635036496350365
18,18,18956,250,23,23,1.9218447156021233e-05,4,0.0002970800279252078,9,0.003698805647328322,6,0.011325793024763357,4,0.9635036496350365
19,19,18836,260,37,27,2.4724198920951125e-05,10,0.00038479218910557843,13,0.004885516101573574,12,0.0156854141858583,2,0.9635036496350365
20,20,18611,305,75,30,3.1046106920722636e-05,15,0.0004855161354023687,44,0.006289081861125553,12,0.020728575132614658,4,0.9562043795620438
21,21,18497,314,43,34,3.817693262490614e-05,13,0.0005994247408931,21,0.00789054065552537,8,0.02638485604148358,1,0.9562043795620438
22,22,18276,341,65,38,4.611746308945751e-05,13,0.0007253472604593406,29,0.009661384977562163,15,0.03250531427480661,8,0.9562043795620438
23,23,17909,429,130,40,5.489717702041116e-05,26,0.0008634557682056798,57,0.01158145475549321,30,0.03907438564039999,17,0.9416058394160584
24,24,17340,548,167,46,6.467929043839875e-05,42,0.0010154866970111453,69,0.013656465771843634,34,0.04627037481107047,22,0.9343065693430657
25,25,17099,553,62,57,7.583113746154803e-05,9,0.0011846816721273379,34,0.015915193079396577,11,0.05451614677873426,8,0.9343065693430657
26,26,16769,579,90,62,8.847883775147312e-05,18,0.0013730860870190917,44,0.01836743457803511,21,0.06413880856953459,7,0.9343065693430657
27,27,16369,623,115,68,0.0001028343575299807,23,0.0015832263711066386,57,0.021037612246368475,19,0.07544712333259934,16,0.9343065693430657
28,28,15975,659,115,76,0.00011893707882361474,29,0.0018166540417612338,49,0.023921223339280574,25,0.08870372279157844,12,0.927007299270073
29,29,15634,665,93,84,0.0001368085023247339,23,0.0020734864363217793,40,0.027015296817129452,20,0.10396659388420537,10,0.927007299270073
30,30,15095,738,167,92,0.00015637310357489274,33,0.002352486146181216,90,0.03029937873679164,27,0.12120441639579685,17,0.9124087591240876
31,31,14662,755,119,96,0.00017763670529410695,28,0.002654759019654977,53,0.03376171412586476,27,0.14039886549689837,11,0.9124087591240876
32,32,14100,803,158,103,0.0002005127027789428,37,0.002978583133112262,72,0.03738546604168377,32,0.16134673743185898,17,0.9124087591240876
33,33,13552,849,165,105,0.00022501478833269282,32,0.003324346766474535,84,0.041165941284281526,40,0.18394439603594176,9,0.9051094890510949
34,34,13067,881,160,120,0.0002510792060168763,38,0.0036922648075668994,69,0.04511567289697939,39,0.20787698468759067,14,0.9051094890510949
35,35,12563,904,159,128,0.0002787081378985441,38,0.004081659455692323,73,0.04925405910909113,32,0.2329062029266744,16,0.9051094890510949
36,36,12083,912,153,125,0.00030786618427963404,39,0.0044918898622119015,73,0.053594899970914454,27,0.2587632350361818,14,0.9051094890510949
37,37,11601,891,132,132,0.00033851864582192415,19,0.004921251956141388,63,0.05813478080365639,35,0.28517915554417694,15,0.9051094890510949
38,38,10950,915,184,148,0.0003703769726753971,37,0.005366570382051695,96,0.06286427446585138,32,0.31193810935763,19,0.9051094890510949
39,39,10442,906,158,143,0.00040323950617907306,39,0.0058261887579532335,64,0.0677526575679125,36,0.3389139982826769,19,0.9051094890510949
40,40,9895,896,164,148,0.0004368027469676591,28,0.006295908124433095,69,0.07277137637751707,43,0.3660307255399348,24,0.9051094890510949
41,41,9358,871,155,153,0.0004706978362119726,32,0.006772254898065391,70,0.07789982035686988,32,0.39338053533803835,21,0.9051094890510949
42,42,8777,859,173,155,0.0005046030446304719,49,0.007250787050563524,67,0.08310262776515781,43,0.4210556913494485,14,0.8978102189781022
43,43,8222,835,165,159,0.0005383506121141621,47,0.0077266623534360725,80,0.08836685571403112,31,0.44905338414706414,7,0.8978102189781022
44,44,7687,820,178,148,0.0005718408560809636,44,0.008196024648988155,84,0.09365349887705292,32,0.4771424189457029,18,0.8978102189781022
45,45,7244,774,150,165,0.000605091452752851,27,0.008655808580483619,70,0.09892646374292319,37,0.5051180643287301,16,0.8978102189781022
