,day,edges,num_infected,num_new_infections,num_new_removed,0-19 deaths,0-19 cases,20-49 deaths,20-49 cases,50-69 deaths,50-69 cases,70+ deaths,70+ cases,perc_above_left
0,0,19996,1,1,0,0.0,0,0.0,0,0.0,1,0.0,0,1.0
1,1,19996,2,1,0,0.0,1,0.0,0,1.844684625093316e-06,0,0.0,0,1.0
2,2,19995,3,1,0,1.1068104928488164e-08,0,0.0,0,6.146901571945755e-06,1,0.0,0,1.0
3,3,19995,4,1,0,3.688140002790061e-08,0,0.0,1,1.595044234390316e-05,0,0.0,0,1.0
4,4,19995,5,1,0,8.463452473331121e-08,0,7.378736683345172e-08,1,3.2161130219631484e-05,0,0.0,0,1.0
5,5,19995,6,1,0,1.5608533208851518e-07,0,3.196633691638437e-07,1,5.567722258944155e-05,0,0.0,0,1.0
6,6,19995,7,1,0,2.494287256261138e-07,0,8.838935389734732e-07,1,8.605859263149383e-05,0,0.0,0,1.0
7,7,19927,43,37,1,3.6026609204459813e-07,10,1.9244624286388132e-06,17,0.00012202107209720439,6,0.0,4,0.9927007299270073
8,8,19917,47,6,2,5.933785695693166e-07,1,4.767918483317283e-06,0,0.00017282739594050807,5,7.96905761319314e-05,0,0.9927007299270073
9,9,19593,204,160,3,9.901714948368078e-07,37,9.849323252345742e-06,73,0.00024935779420578856,36,0.0002655468154454056,14,0.9854014598540146
10,10,19563,212,16,8,2.029566468378079e-06,3,2.330157520515341e-05,8,0.00042629050539254385,3,0.0008882872817625458,2,0.9854014598540146
11,11,19489,234,34,12,3.900091026041126e-06,11,4.758012984532542e-05,15,0.0007371906109352141,4,0.002093076644781742,4,0.9854014598540146
12,12,19412,250,32,16,6.979946624956539e-06,9,8.713169646622898e-05,11,0.0012326277971583819,10,0.004141151709370458,2,0.9854014598540146
13,13,19292,289,59,20,1.1446678160436778e-05,15,0.00014371595507273904,19,0.0019406249934028127,16,0.0071373615402213295,9,0.9854014598540146
14,14,19083,347,83,25,1.7451415450778888e-05,14,0.00021811963121746064,39,0.0028813523176824084,23,0.011244409278823279,7,0.9708029197080292
15,15,18907,398,81,30,2.5048789555154507e-05,24,0.00031129311053338304,34,0.004081149430809842,17,0.016536213805112398,6,0.9708029197080292
16,16,18651,489,127,36,3.435939542024577e-05,36,0.0004236462260652533,57,0.005557087883522564,26,0.023079217396794117,8,0.9708029197080292
17,17,18502,520,75,43,4.561589470924209e-05,21,0.0005575953186889063,32,0.007341768635440263,16,0.030930492694731398,6,0.9635036496350365
18,18,18027,677,209,52,5.894998613921237e-05,48,0.0007139192747480951,102,0.0094423919652228,42,0.04006255988325509,17,0.948905109489051
19,19,17638,788,174,62,7.479748167228861e-05,38,0.0008985486206190789,78,0.011906880034792103,42,0.05062967419581057,16,0.927007299270073
20,20,17084,954,241,74,9.344380396930085e-05,57,0.0011158204526398375,106,0.01477855098393549,49,0.0627788455148536,29,0.9051094890510949
21,21,16569,1098,234,86,0.00011542626741632998,48,0.0013737141870831142,98,0.018129748899447632,57,0.07700983946965072,31,0.8978102189781022
22,22,16080,1206,215,103,0.00014112958220325643,49,0.0016790353616026503,85,0.02204875113600592,60,0.09394295821580557,21,0.8905109489051095
23,23,15530,1333,251,114,0.00017091345380020298,54,0.0020370218827129123,116,0.026628617888288228,56,0.1141290796993659,25,0.8832116788321168
24,24,14742,1533,343,139,0.00020501764926552382,91,0.0024527284953712817,150,0.031947257795830526,66,0.13811520933448587,36,0.8613138686131386
25,25,14060,1645,277,160,0.0002439292062324704,64,0.0029313017203818105,115,0.03807792122690759,66,0.16642882448671503,32,0.8540145985401459
26,26,13238,1791,333,173,0.000287826444396035,72,0.0034748235673129685,159,0.045064170361774285,71,0.19940072492963634,31,0.8467153284671532
27,27,12492,1888,307,194,0.00033698874540443553,70,0.00408745922068541,140,0.052934174201693905,62,0.23725828925232625,35,0.8467153284671532
28,28,11364,2131,477,219,0.0003914314600663295,115,0.004769705936411846,231,0.06167143817874221,92,0.28010505944480735,39,0.8102189781021898
29,29,10670,2116,246,227,0.00045148446120966393,52,0.005527615135802398,108,0.07128356417328403,59,0.3279405487701578,27,0.8102189781021898
30,30,9845,2144,313,250,0.0005167409064800343,76,0.0063576867768177815,132,0.08169708695600406,76,0.3804140871185972,29,0.8029197080291971
31,31,8986,2141,304,269,0.000586975102397338,82,0.007257109681181836,134,0.09285698271601026,66,0.43704364915049865,22,0.8029197080291971
32,32,8186,2132,318,279,0.0006616033046988439,75,0.008216887433963474,144,0.10464997671622293,63,0.4969495385152527,36,0.8029197080291971
33,33,7291,2120,334,277,0.0007398719900263443,75,0.009225829798273431,152,0.11694254812314261,78,0.55935431753818,29,0.7883211678832117
34,34,6557,2040,283,291,0.0008209514885794884,60,0.010271726530443922,130,0.12960582527007805,62,0.623280390247431,31,0.7883211678832117
35,35,5872,1920,257,291,0.0009037629327421121,55,0.011340681169536425,128,0.1424782773477953,48,0.6879034985739955,26,0.7883211678832117
36,36,5083,1813,280,301,0.000987092877272636,62,0.012418809657762254,129,0.15538042250903786,61,0.7523395139376188,28,0.781021897810219
37,37,4356,1692,274,285,0.0010696987496019883,66,0.013492076283098642,130,0.16814253046174932,54,0.815809794166068,24,0.7737226277372263
38,38,3639,1560,268,286,0.0011504009947085772,56,0.01454719102030273,115,0.18058003393292457,70,0.8775038271085694,27,0.7664233576642335
39,39,3030,1396,238,265,0.0012280744353921646,53,0.01557112463648293,102,0.19255942756273914,43,0.9367532121332081,40,0.7664233576642335
40,40,2562,1178,183,236,0.0013017390349776715,45,0.016551320272247552,88,0.203926563876372,28,0.9932333667849561,22,0.7664233576642335
41,41,2136,945,163,238,0.0013704564731749963,32,0.017475139393877685,77,0.21452940179608182,35,1.046493838627823,19,0.7664233576642335
42,42,1704,737,178,235,0.001433274997639868,38,0.01833001601437875,80,0.22422216970279416,41,1.0962128171341268,19,0.7664233576642335
43,43,1287,527,164,205,0.0014893918217022432,44,0.019104634548179015,82,0.23287442947778172,24,1.1419861948656773,14,0.7664233576642335
44,44,979,299,131,190,0.001538181665401047,37,0.019789579296990677,49,0.24035749662944605,35,1.1832861257618916,10,0.7664233576642335
45,45,777,95,95,123,0.001579189630651635,18,0.02037575941884967,47,0.24659633061951292,18,1.2195135779406954,12,0.7664233576642335
