,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases,perc_above_left
0,0,99999,10,10,0,0.0,7,0.0,2,0.0,0,0.0,1,0.0,0,0.0,0,1.0
1,1,99999,20,10,0,2.5825578259216506e-07,7,1.9922591600227416e-06,1,0.0,2,7.083594120723146e-06,0,0.0,0,0.0,0,1.0
2,2,99998,30,11,1,1.1188217863336207e-06,7,7.634782494380203e-06,3,3.3204322399947578e-06,0,2.3604119231760915e-05,1,0.0,0,0.0,0,1.0
3,3,99997,40,11,1,3.0936273705360836e-06,8,2.1541931735960917e-05,1,1.1064422545686176e-05,1,6.124974322073636e-05,0,0.0,0,0.0,1,1.0
4,4,99991,54,16,2,6.77251214890791e-06,9,4.666658084530393e-05,3,2.7050579362560738e-05,1,0.0001234988300116984,1,0.0,1,5.980515755238171e-05,1,1.0
5,5,99980,72,21,3,1.2752347451513147e-05,11,8.810389858012404e-05,5,5.4018037757539706e-05,1,0.0002208842846169705,4,2.6563549907341742e-05,0,0.0002590893126694669,0,1.0
6,6,99895,162,95,5,2.1637396746522147e-05,60,0.0001519952748095753,11,9.471624386181179e-05,6,0.0003824037321619514,8,8.851568688801671e-05,9,0.0006565965061247662,1,0.9994526546250684
7,7,99891,168,14,2,3.575640493177459e-05,10,0.0002511083477081998,3,0.0001596813471949308,1,0.0006738126371907674,0,0.0004421955585068981,0,0.0013605055987057292,0,0.9994526546250684
8,8,99870,188,31,9,5.609171230323275e-05,22,0.00039274490106672253,5,0.00025318507727782467,4,0.0011265483801927735,0,0.0011712473621400671,0,0.002390429998784258,0,0.9994526546250684
9,9,99818,236,62,10,8.447652581239368e-05,42,0.0005866169532103841,4,0.00038629807316059985,8,0.0017730345186315836,7,0.002426743635859252,1,0.0037517240741759186,0,0.9983579638752053
10,10,99772,273,56,10,0.0001225422741170665,38,0.0008362282122948206,4,0.0005734875073260871,7,0.0026567813904545476,5,0.004262660984609697,2,0.00539823934715745,0,0.9978106185002736
11,11,99745,287,37,13,0.00017154278360350796,22,0.001141677916641208,1,0.000829582817842002,6,0.0037985478792075316,4,0.006687801478890643,2,0.007253579461250038,2,0.9978106185002736
12,12,99661,352,92,20,0.00023206525367447628,64,0.001496380744588877,16,0.0011697354607679024,4,0.005223259967593645,7,0.009679758346403812,1,0.009345205543380282,0,0.9961685823754789
13,13,99606,384,65,25,0.00030563518889743796,45,0.0019050060331672106,7,0.0016027783088516405,4,0.006965865778544497,5,0.013179127639116302,4,0.011617627034384737,0,0.9961685823754789
14,14,99311,649,303,23,0.0003927189624255954,210,0.0023645077796311973,30,0.0021313030174994396,30,0.009038933765775357,30,0.01718745665286742,1,0.01405985376058436,2,0.9939792008757526
15,15,99187,733,134,32,0.000500033049265257,89,0.0029000816108483264,22,0.0027935920636381097,8,0.011627592861935465,11,0.02162793222123076,2,0.016734529334478342,2,0.9917898193760263
16,16,98902,965,295,31,0.0006312479934678436,185,0.0035333683232683113,41,0.003600191860693017,29,0.014823893370167653,27,0.026464972321884793,13,0.019721704934314802,0,0.9896004378762999
