,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases,perc_above_left
0,0,499975,10,10,0,0.0,6,0.0,1,0.0,2,0.0,1,0.0,0,0.0,0,1.0
1,1,499975,20,10,0,2.2136209936471291e-07,8,9.961295800113708e-07,2,3.3204322399947578e-06,0,7.083594120723146e-06,0,0.0,0,0.0,0,1.0
2,2,499957,47,28,1,1.032777469026579e-06,17,5.311585617207158e-06,5,1.1064422545686176e-05,3,2.3604119231760915e-05,3,0.0,0,0.0,0,1.0
3,3,499942,70,25,2,3.3033871198876037e-06,14,1.923640908379688e-05,4,3.0371011602555496e-05,4,7.541693146218265e-05,1,0.0,2,0.0,0,1.0
4,4,499891,128,61,3,7.985084894911573e-06,45,4.986304895689401e-05,9,7.006310866321801e-05,3,0.0001777906625959434,2,5.3127099814683484e-05,1,0.0,1,1.0
5,5,499844,179,57,6,1.7328154239240633e-05,40,0.00011087196540136802,6,0.00014002367316289915,7,0.00035990429616948095,3,0.00020359492368337515,1,5.980515755238171e-05,0,1.0
6,6,499750,273,104,10,3.365915861235142e-05,81,0.00021387868722110985,8,0.0002573171410891586,4,0.0006528798279328773,6,0.0005213264554770032,4,0.00019928415511708523,1,1.0
7,7,499324,689,431,15,6.128041007429891e-05,288,0.00037316332718981916,61,0.00043415535054796173,39,0.0011093712723899791,27,0.0011471058561540396,9,0.0005171175085600626,7,0.9974619289340102
8,8,498774,1201,543,31,0.00011241356966554753,372,0.0006531760372589642,57,0.0007408458678350249,50,0.0019371013373996556,37,0.002368126789790582,23,0.0014613083481294236,4,0.9957698815566836
9,9,497214,2654,1511,58,0.00020538366261763227,1010,0.0011295941859353477,177,0.0012801000317003701,147,0.0034722702120428975,125,0.004922618225906274,39,0.003439279820558311,13,0.9890016920473773
10,10,494884,4713,2177,118,0.0003875780406657952,1427,0.0020271885550265656,268,0.0023547306830298547,225,0.006789728400471003,164,0.010178606066755316,79,0.007565832185495468,14,0.9830795262267343
11,11,490989,7972,3481,222,0.0007317842826469617,2323,0.0037030929675332183,441,0.00446724666708709,298,0.013504233272369905,277,0.020940975500347292,119,0.015116887298192399,23,0.9712351945854484
12,12,484896,12680,5103,395,0.0013621377719357907,3407,0.006781621154166535,607,0.008378816980235165,467,0.026496750201880054,420,0.04169773926372935,158,0.028162692383687248,44,0.9560067681895094
13,13,474269,20093,8076,663,0.002462459100421072,5369,0.012163932137220342,999,0.015252358154383971,751,0.05011476235998701,651,0.07891668732448873,256,0.050188503513242465,50,0.9272419627749577
14,14,459704,28592,9583,1084,0.0043155930063276515,6426,0.021274207850509257,1195,0.02684847525748798,873,0.09101380181402077,720,0.1425298901091976,297,0.08557639474279238,72,0.8959390862944162
15,15,438982,38674,11743,1661,0.007279452900187753,7796,0.03590352537737927,1479,0.045358910705816935,1103,0.15723263690080672,902,0.2445978105237594,364,0.1406804957419778,99,0.8460236886632826
16,16,413009,48211,11950,2413,0.01179768176136887,7919,0.0583142234499811,1520,0.0735748992847671,1079,0.25877424223145656,920,0.40002406583986644,400,0.2238200380336668,112,0.8028764805414551
17,17,378995,57204,12296,3303,0.018324258845111158,8161,0.0908544099631859,1559,0.11428574487407794,1139,0.4056575060116566,966,0.6246688960520472,374,0.34468130455162066,97,0.748730964467005
18,18,340625,63106,10204,4301,0.027290029143904736,6796,0.13577879366044446,1268,0.17019672347697157,938,0.6074754846820969,752,0.932828973844166,378,0.5123197748768091,72,0.7123519458544839
19,19,297307,66146,8359,5317,0.03898960571723434,5613,0.1946368455988647,1061,0.24312994770121504,756,0.8704235039048318,609,1.3361874769103173,244,0.7330759959065339,76,0.6734348561759729
20,20,297307,66156,10,0,0.05353991548616403,6,0.268080229354761,0,0.33378194706503284,1,1.1966550821523474,1,1.838451960945219,2,1.0102955363394994,0,0.6734348561759729
21,21,297307,66166,10,0,0.07066796948055876,7,0.35474747654994,1,0.4404392925136711,1,1.5797060819138724,0,2.4309657133466116,1,1.338904525968348,0,0.6734348561759729
22,22,297307,66176,10,0,0.08985929884835574,5,0.452037485174695,3,0.5598739656392346,1,2.0077368661735364,1,3.0959139750444704,0,1.709294240496428,0,0.6734348561759729
23,23,297307,66186,10,0,0.11034180663612597,6,0.5560272050124976,3,0.6872711031575971,0,2.46340053689259,0,3.8065198436726786,1,2.106555033690151,0,0.6734348561759729
24,24,297307,66196,10,0,0.13123359397778403,7,0.6622263141450747,1,0.8171415408641175,2,2.927058746117563,0,4.532135477076034,0,2.5134581581062148,0,0.6734348561759729
25,25,297307,66206,10,0,0.15165109192377907,6,0.7661290597963989,1,0.9439968332249892,2,3.3791590506224685,0,5.2419746777663105,1,2.9126120963748496,0,0.6734348561759729
26,26,297307,66216,10,0,0.17079144869682455,5,0.8636364903484175,1,1.0628563250941896,2,3.8020207060231646,2,5.908058708222784,0,3.2881180037171402,0,0.6734348561759729
27,27,297307,66226,10,0,0.18798610688015868,6,0.9513298283343303,1,1.1695796511305927,2,4.181004015838165,1,6.507032580521823,0,3.6266565326524063,0,0.6734348561759729
28,28,297307,66236,10,0,0.2027283830312407,9,1.0266126487298826,0,1.2610348246599106,1,4.505076827358203,0,7.021167649752666,0,3.9180577731296733,0,0.6734348561759729
29,29,297307,66245,10,0,0.2146802941876296,10,1.0877456208402942,0,1.3351362798544193,0,4.766945456560959,0,7.438586606362654,0,4.155456085435807,0,0.6734348561759729
30,30,297307,66255,10,0,0.22366424779655503,6,1.1338059448930795,1,1.3907910786488615,1,4.962851802668715,2,7.752987670333778,0,4.33514298370771,0,0.6734348561759729
31,31,297307,66265,10,0,0.2296448256903991,5,1.164596729618617,4,1.4277877867027242,1,5.09217471381144,0,7.963023707286601,0,4.456222627965959,0,0.6734348561759729
32,32,297307,66275,10,0,0.2327053391640626,6,1.1805307837553498,2,1.4466493142366086,1,5.156884261187067,0,8.071491656260768,1,4.52015704223394,0,0.6734348561759729
33,33,297307,66285,10,0,0.23302230701249307,6,1.1824977376671535,1,1.4484763090433739,3,5.160991682106226,0,8.084476032106226,0,4.530268289423979,0,0.6734348561759729
34,34,297307,66295,10,0,0.2308403655739996,9,1.171737377972013,1,1.434794833078784,0,5.109984806160729,0,8.010433326150334,0,4.491245934199624,0,0.6734348561759729
35,35,297307,66305,10,0,0.22644933086260413,5,1.1497203196018373,2,1.4074060120714127,2,5.0103224189552416,0,7.859414450046887,1,4.4086918386880605,0,0.6734348561759729
36,36,297307,66315,10,0,0.2201638104798957,9,1.1180455831591813,1,1.3682686476910508,0,4.86899247546307,0,7.642366489063427,0,4.288721221180015,0,0.6734348561759729
37,37,297307,66325,10,0,0.21230666605989165,8,1.0783532781899696,0,1.3193861261501159,1,4.69314458222202,0,7.370505386729326,1,4.13762892742853,0,0.6734348561759729
