,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases,perc_above_left
0,0,399984,10,10,0,0.0,7,0.0,0,0.0,2,0.0,1,0.0,0,0.0,0,1.0
1,1,399984,20,10,0,2.5825578259216506e-07,5,0.0,1,3.3204322399947578e-06,3,7.083594120723146e-06,0,0.0,1,0.0,0,1.0
2,2,399978,35,16,1,1.0450344198787164e-06,10,9.961295800113708e-07,3,1.604507090567831e-05,1,2.3604119231760915e-05,1,2.6563549907341742e-05,1,0.0,0,1.0
3,3,399925,96,63,2,2.9584324191494525e-06,43,6.307715197218528e-06,9,4.3647213181090006e-05,9,6.124974322073636e-05,2,0.00011507923679535845,0,0.0,0,0.9991769547325103
4,4,399884,142,50,4,7.868374896557227e-06,33,2.6540253861026777e-05,7,0.00010538531158136379,3,0.0001376660182531447,4,0.0002916392962288391,3,0.0,0,0.9991769547325103
5,5,399167,856,721,7,1.77464022337248e-05,479,7.374585179503698e-05,92,0.00021253278183160006,64,0.0002893433054426618,61,0.0006574204392107645,14,0.0,11,0.9983539094650206
6,6,398465,1521,693,28,5.162617558048799e-05,446,0.0002480248148035339,87,0.00048084270994225276,76,0.0009653132529384799,50,0.0016106740913066017,23,0.0006578567330761989,11,0.9958847736625515
7,7,396727,3130,1672,63,0.00013260558169604528,1121,0.0006715599195864912,219,0.0010733821234015957,147,0.002679046255331426,117,0.003922825057486515,53,0.0028499824393641363,15,0.9901234567901235
8,8,394167,5381,2386,135,0.0003185360437927587,1565,0.001648793449649102,314,0.0023382994415131904,224,0.006653125613884373,181,0.009434398154161154,79,0.008119638930658153,23,0.980246913580247
9,9,390123,8734,3606,253,0.000693120860392542,2439,0.0036290024225197714,425,0.004815060056188035,317,0.014725868456778915,268,0.021125253109223814,120,0.018672485803147877,37,0.9629629629629629
10,10,384272,13186,4893,441,0.0013903649927537742,3322,0.00727023341419118,562,0.009299495279083884,461,0.029719696204561743,373,0.04376969458188331,145,0.0377586159425852,30,0.9358024691358025
11,11,375918,18949,6478,715,0.0025951428657905945,4257,0.013449269931440943,839,0.016933410179845128,584,0.055612861822547446,533,0.08354809763492438,211,0.06857520284611587,54,0.9069958847736626
12,12,363745,26323,8471,1097,0.004548250696904011,5615,0.02338287049338916,1097,0.029180080813555206,780,0.09796001820960287,640,0.14900940707465796,266,0.11584621635192792,73,0.8625514403292182
13,13,346111,35373,10664,1614,0.0075563579678349585,7117,0.03862552391384117,1318,0.04793794931868529,988,0.16356231093820314,832,0.2505844122640271,349,0.185214127403976,60,0.8164609053497942
14,14,324845,44016,10934,2290,0.011991826562770641,7255,0.06106561394295998,1364,0.07552216063821125,974,0.2609608732377047,894,0.40142488885440536,349,0.28196395377303796,98,0.7728395061728395
15,15,300880,51014,10092,3092,0.01823948146998668,6693,0.092687496062319,1233,0.11428517141284682,955,0.39921116421332875,800,0.6149640032299643,334,0.41337602244064847,77,0.7374485596707819
16,16,271397,57250,10203,3962,0.02664359717999162,6834,0.13522439719971488,1262,0.16641498769586713,947,0.586382956629941,754,0.9036651162913949,322,0.5847115186487728,84,0.6880658436213992
17,17,238740,61044,8680,4881,0.03747477262211103,5838,0.19002884115121702,1112,0.23359605740940717,766,0.8285869815274189,629,1.2769868131443578,264,0.8009806037951935,71,0.6452674897119342
18,18,204518,62175,6919,5769,0.05085040345231684,4521,0.257693845587578,878,0.31652703670408877,667,1.1281951845135672,549,1.738806636164732,245,1.06431598781664,59,0.6074074074074074
19,19,170456,60642,5082,6571,0.06670766557787347,3429,0.3379182627949503,632,0.414891074553034,460,1.483648101714364,381,2.2875269904866276,144,1.3739287914932907,36,0.5818930041152264
20,20,170456,60652,10,0,0.08478824394204162,7,0.42939898408543803,0,0.5270550108225801,0,1.8886613971809536,1,2.913535496973032,1,1.7248866639317366,1,0.5818930041152264
21,21,170456,60662,10,0,0.10455599184420827,7,0.5294431358304339,1,0.6497186435331334,1,2.3310523927037337,0,3.598387860970799,1,2.1072604215908366,0,0.5818930041152264
22,22,170456,60672,10,0,0.1253239973962404,4,0.6345784060072502,2,0.7786182965938676,1,2.7952783449129357,0,4.3180067031429346,2,2.5079227516651614,1,0.5818930041152264
23,23,170456,60682,10,0,0.14628049060026216,7,0.7406972014797129,0,0.908713523713974,2,3.2631344536064235,0,5.044168412084111,1,2.911436196790586,0,0.5818930041152264
24,24,170456,60692,10,0,0.1666023044043374,8,0.8436283269440114,1,1.034891982036256,0,3.7162432267404197,1,5.748312164869108,0,3.3020649134097657,0,0.5818930041152264
25,25,170456,60702,10,0,0.18553335702020388,3,0.9395387719473018,5,1.1524537985494205,1,4.137792458568574,1,6.404247049793383,0,3.665365245500083,0,0.5818930041152264
26,26,170456,60712,10,0,0.2024385409207182,8,1.0252106630061504,0,1.257452204660914,1,4.513713060856861,1,6.989998015256073,0,3.9891860761926985,0,0.5818930041152264
27,27,170456,60722,10,0,0.2168338404438575,6,1.0981865509139892,3,1.3468762722913954,0,4.833327421427882,1,7.488813917634525,0,4.264259272874804,0,0.5818930041152264
28,28,170456,60732,10,0,0.22839556870514394,8,1.1568257903734471,0,1.4187103369761689,1,5.089543521795849,1,7.889495580443715,0,4.484391942345555,0,0.5818930041152264
29,29,170456,60742,10,0,0.23695491406961203,7,1.2002675627039499,1,1.4719013967129568,0,5.278714921702115,2,8.186197146826514,0,4.646364186556171,0,0.5818930041152264
30,30,170456,60752,10,0,0.24248184536613052,5,1.2283554855489303,2,1.5062569453937322,1,5.400283935026231,1,8.377874994067968,1,4.749627670690445,0,0.5818930041152264
31,31,170456,60762,10,0,0.24506323225829316,8,1.2415255320488576,0,1.5223133042723773,1,5.456277451635474,1,8.467558669223656,0,4.795887924411342,0,0.5818930041152264
32,32,170456,60772,10,0,0.2448785730273002,4,1.240681285415915,3,1.5211822062938334,2,5.450768228877357,0,8.461463675302149,1,4.788636283530974,0,0.5818930041152264
33,33,170456,60782,10,0,0.24217533519265846,6,1.2270751041092,2,1.5044019737493115,1,5.389317940296441,1,8.368200181744166,0,4.7326800102807836,0,0.5818930041152264
34,34,170456,60792,10,0,0.23724644860565025,7,1.2021889657479712,0,1.4737929487531591,1,5.278484558766702,1,8.197920457182018,1,4.633703564671464,0,0.5818930041152264
35,35,170456,60802,10,0,0.23041015644767832,5,1.1676332081135614,1,1.4313341790518745,3,5.125371134408612,1,7.96168206549409,0,4.4978811349766366,0,0.5818930041152264
36,36,170456,60812,10,0,0.221993135578243,6,1.1250620538407667,2,1.3790603285394922,1,4.937259062678659,0,7.670800797442755,1,4.3315505477832925,0,0.5818930041152264
37,37,170456,60822,10,0,0.21231706457136237,4,1.0761045643871892,1,1.318972114030637,3,4.721301635192809,2,7.33644209684776,0,4.140951359004274,0,0.5818930041152264
38,38,170456,60832,10,0,0.20168816756260677,6,1.022311735161522,2,1.2529787434881499,0,4.484315420954207,2,6.9692024483008765,0,3.932024891828182,0,0.5818930041152264
39,39,170456,60842,10,0,0.1903899772023492,6,0.9651209794509049,1,1.182842122524782,1,4.232605714854814,2,6.57888812924274,0,3.71027079677436,0,0.5818930041152264
40,40,170456,60852,10,0,0.1786784087800215,10,0.9058291399481593,0,1.110153414272903,0,3.9718680903411574,0,6.174331431609739,0,3.480652937906993,0,0.5818930041152264
41,41,170456,60862,10,0,0.1667792532732227,5,0.8455788905277151,0,1.036310585085508,5,3.707110423015618,0,5.7633060886251375,0,3.24754668119848,0,0.5818930041152264
42,42,170456,60872,10,0,0.15488689248051535,6,0.78535363787503,0,0.9625240017631175,3,3.4426385132208757,1,5.352499028912255,0,3.0147196611500546,0,0.5818930041152264
43,43,170456,60882,10,0,0.1431648508649015,6,0.7259791992236584,1,0.889809612646375,2,3.182065016362867,1,4.947527539129588,0,2.785338578499742,0,0.5818930041152264
44,44,170456,60892,10,0,0.13174697973666014,8,0.6681322246268401,1,0.8190018073014187,1,2.9283407802345294,0,4.552989454086797,0,2.5619953419623482,0,0.5818930041152264
45,45,170456,60902,10,0,0.12073962431524261,7,0.6123503122712699,1,0.750761305182799,1,2.683799801212474,1,4.172536058689041,0,2.346746767700477,0,0.5818930041152264
46,46,170456,60912,10,0,0.11022403220001796,6,0.5590452584131135,1,0.6855907785410835,2,2.450226556298869,1,3.8089592782436523,0,2.1411629905161957,0,0.5818930041152264
47,47,170456,60922,10,0,0.10025911089724383,9,0.5085166139892366,0,0.6238532650046776,1,2.228910135089787,0,3.464286435685575,0,1.946380652589513,0,0.5818930041152264
48,48,170456,60932,10,0,0.09088434709718267,5,0.46096473526824194,1,0.5657880546591167,1,2.0207054914407063,3,3.1398773540799487,0,1.763157776440755,0,0.5818930041152264
49,49,170456,60942,10,0,0.08212236386268945,6,0.4165063160563204,2,0.5115305737959928,0,1.826119878545896,1,2.8365198768965225,1,1.5919279750656812,0,0.5818930041152264
50,50,170456,60952,10,0,0.07398177620880564,7,0.3751876926031412,3,0.4611267193373641,0,1.645340506327796,0,2.5545475354858165,0,1.4328522938845452,0,0.5818930041152264
51,51,170456,60962,10,0,0.06645960112614449,5,0.3369984007257073,3,0.4145502395647315,1,1.47830130738815,1,2.2938800047038654,0,1.2858675156104753,0,0.5818930041152264
52,52,170456,60972,10,0,0.0595434852706306,5,0.30188201865468317,4,0.3717184237039618,1,1.3247314887454171,0,2.05412649645683,0,1.1507301958105425,0,0.5818930041152264
53,53,170456,60982,10,0,0.05321380443591102,9,0.2697470964353804,0,0.3325047132105158,0,1.1841875181764683,1,1.8346333160465158,0,1.027056042867734,0,0.5818930041152264
