,day,edges,num_infected,num_new_infections,num_new_removed,0-49 deaths,0-49 cases,50-59 deaths,50-59 cases,60-69 deaths,60-69 cases,70-79 deaths,70-79 cases,80-89 deaths,80-89 cases,90+ deaths,90+ cases,perc_above_left
0,0,199996,10,10,0,0.0,6,0.0,0,0.0,2,0.0,1,0.0,1,0.0,0,1.0
1,1,199996,20,10,0,2.2136209936471291e-07,4,0.0,3,3.3204322399947578e-06,1,7.083594120723146e-06,1,2.6563549907341742e-05,1,0.0,0,1.0
2,2,199993,32,13,1,8.852027361167705e-07,11,2.9883887400341124e-06,1,1.2724638665683555e-05,0,3.0687713352484064e-05,0,0.00011507923679535845,1,0.0,0,1.0
3,3,199991,43,12,1,2.5902730183849165e-06,7,1.0954108951564618e-05,1,3.0922574515406446e-05,1,7.777026833177413e-05,3,0.00031820284613618083,0,0.0,0,1.0
4,4,199983,59,18,2,5.860740775282467e-06,14,2.7166780845309368e-05,3,6.11810081059783e-05,0,0.00017531164224212015,0,0.000666245476376756,1,0.0,0,1.0
5,5,199974,75,19,3,1.1550055786049264e-05,13,5.606786890314191e-05,4,0.00010377365130288235,2,0.0003303416098714544,0,0.0012029244911879312,0,0.0,0,1.0
6,6,199938,116,46,5,2.042972255783281e-05,32,0.00010295305291706578,8,0.00016150978368359336,4,0.0005527035143636342,1,0.001926394832198887,1,0.0,0,0.9993211133740665
7,7,199907,150,41,7,3.3973612457780266e-05,27,0.0001778657956465371,5,0.00023996730770055403,2,0.0008462649689295873,5,0.002851438450472408,2,0.0,0,0.9993211133740665
8,8,199838,218,78,10,5.355313891072275e-05,48,0.00028934762750710343,12,0.00034374546151906836,7,0.0012374380243171056,8,0.004004069049415352,2,0.0,1,0.9986422267481331
9,9,199747,305,101,14,8.150031916814591e-05,65,0.0004536684390661629,13,0.00048692166016168234,12,0.0017827178932318221,8,0.005423465885968772,0,5.980515755238171e-05,3,0.9979633401221996
10,10,199584,455,170,20,0.00012078654579470359,114,0.0006876250556281034,23,0.0006924821302865071,13,0.0025629167986451055,14,0.007111897458550429,4,0.00037869962777423036,2,0.9966055668703326
11,11,199397,622,196,29,0.0001765239097406915,120,0.0010198911941419466,25,0.0009911709138320103,16,0.0037185922995673793,21,0.009161190584615508,10,0.0011747751314637,4,0.9952477936184657
12,12,198896,1087,506,41,0.0002547157615737804,341,0.0014831907576424819,57,0.0014239560539840766,47,0.005451730654424683,39,0.011814043347889183,17,0.002853114083612407,5,0.9932111337406653
13,13,198588,1333,309,63,0.0003702635019147008,215,0.0021455500134678713,37,0.0020842095828262335,24,0.008120258321084123,23,0.01559636378846567,10,0.005888709134204117,0,0.991174473862865
14,14,197704,2116,872,89,0.0005357058652234822,569,0.003063337828044578,125,0.003041675484806592,71,0.012025784686692187,83,0.02101912998085407,20,0.010502373590118734,4,0.9871011541072641
15,15,196229,3404,1419,130,0.0007790981103693998,939,0.004387541063421025,202,0.0044567064023938565,128,0.017912763911087225,83,0.02892662640788679,49,0.017043009449178855,18,0.9809911744738629
16,16,194697,4683,1479,198,0.0011429248437367452,1012,0.00635704790995175,160,0.006582240129669105,123,0.026559885094815935,123,0.04087156160041372,49,0.026497125142977668,12,0.9694501018329938
17,17,192780,6181,1790,292,0.0016812633326955873,1185,0.009231757185046745,241,0.009718000896647939,164,0.0391982492921264,133,0.05867037616968563,56,0.039750015407047146,11,0.9599456890699253
18,18,190346,7991,2220,409,0.002461907107917592,1483,0.01338163373869306,282,0.014276315598795173,208,0.05718628254954613,164,0.08469582197938147,63,0.057989244224939104,20,0.9422946367956552
19,19,186507,10820,3386,555,0.003563240183937675,2244,0.019195987699981067,415,0.020738746951625874,315,0.08214801965065958,261,0.12148804909630029,119,0.0827488053361915,32,0.9124236252545825
20,20,186507,10830,10,0,0.005088783374108263,7,0.027192592408415903,2,0.02976659597805167,0,0.1163155168071629,0,0.1728920199921501,1,0.11615222126093107,0,0.9124236252545825
21,21,186507,10840,10,0,0.007061192167087994,8,0.03747839869720833,1,0.04152411668694773,0,0.16012734330509742,0,0.23971143020452781,1,0.15864314341131602,0,0.9124236252545825
22,22,186507,10850,10,0,0.00947658464727903,8,0.05001829922843608,2,0.05601669172569128,0,0.21348344367077152,0,0.32203757795191296,0,0.21022614322952105,0,0.9124236252545825
23,23,186507,10860,10,0,0.012259490419358584,7,0.06441615716190383,2,0.07280036638433239,0,0.27471992709107684,1,0.4173898830118055,0,0.26936802294827433,0,0.9124236252545825
24,24,186507,10870,10,0,0.015292591428020542,7,0.08006510486113695,2,0.0911661805833653,1,0.34127076434301845,0,0.5217834499848264,0,0.3336369044000187,0,0.9124236252545825
25,25,186507,10880,10,0,0.018437670890825004,9,0.09625517223832056,0,0.11027143042899691,0,0.41011304060562004,1,0.6304425953969761,0,0.4001424330709479,0,0.9124236252545825
26,26,186507,10890,10,0,0.02155405049093019,4,0.11226453016330463,1,0.1292514577498244,4,0.47818272798268685,1,0.7384557007326261,0,0.4659270045322183,0,0.9124236252545825
27,27,186507,10900,10,0,0.024512196132078654,5,0.12743174011436578,2,0.14731458504948067,1,0.5426663376109051,2,0.8412714106942443,0,0.5282623689604311,0,0.9124236252545825
28,28,186507,10910,10,0,0.027202898558560906,6,0.141200659440289,2,0.16378809916639125,0,0.6012076132926488,2,0.9350258315404524,0,0.5848439313363922,0,0.9124236252545825
29,29,186507,10920,10,0,0.02954190698519311,4,0.15314450531842286,3,0.17815245659565027,1,0.6520023435877232,1,1.016718301304129,1,0.6338938019165913,0,0.9124236252545825
30,30,186507,10930,10,0,0.03147123618493238,7,0.16297357236192872,2,0.1900483707933173,0,0.6938201508654032,1,1.0842927842708519,0,0.6741912316139905,0,0.9124236252545825
31,31,186507,10940,10,0,0.03295824450050247,7,0.17052713011392043,0,0.19926771010590194,2,0.7259794329665106,1,1.1365604632854522,0,0.7050504485276875,0,0.9124236252545825
32,32,186507,10950,10,0,0.03399283216016081,9,0.1757580322267359,0,0.20574318640662156,0,0.7482823554646492,1,1.1731350522854942,0,0.7262641220309791,0,0.9124236252545825
33,33,186507,10960,10,0,0.03458399372949598,6,0.17871444770039252,0,0.20952048831823492,1,0.760937369046886,2,1.1942876985611037,1,0.7380275247600054,0,0.9124236252545825
34,34,186507,10970,10,0,0.03475568341267655,5,0.17951896126542155,2,0.2107401547069829,1,0.7644811714582435,1,1.2008409791275438,1,0.740854973242457,0,0.9124236252545825
35,35,186507,10980,10,0,0.03454294935970815,8,0.17835151480035286,1,0.20961054857485728,1,0.7596829491733255,0,1.194016842360241,0,0.7354968549916032,0,0.9124236252545825
36,36,186507,10990,10,0,0.03398836624449178,6,0.17542930222752437,2,0.20638727830857417,2,0.7474667501841299,0,1.1752941151827168,0,0.7228627493761823,0,0.9124236252545825
37,37,186507,11000,10,0,0.0331387230053537,7,0.1709934404983968,1,0.20135515705765086,1,0.7288424964125625,1,1.1463036835629636,0,0.7039539038424263,0,0.9124236252545825
38,38,186507,11010,10,0,0.03204251665508415,7,0.16529285253181786,1,0.1948090173548438,1,0.7048550496233214,0,1.1087192878070349,0,0.6798066222954968,1,0.9124236252545825
39,39,186507,11020,10,0,0.030747746708324846,6,0.15857447205089134,1,0.18704213998259775,0,0.6765308487363693,1,1.0641900207767323,1,0.6515067018836708,1,0.9124236252545825
40,40,186507,11030,10,0,0.029300287718144667,7,0.15107410454225742,2,0.17833313951275012,1,0.644860109672515,0,1.0143146993366667,0,0.6201148748582401,0,0.9124236252545825
41,41,186507,11040,10,0,0.027742778219097774,9,0.14301159604033925,0,0.16894172218347905,0,0.6107565031963601,1,0.960561028424985,0,0.5866011258552711,0,0.9124236252545825
42,42,186507,11050,10,0,0.026113886501121716,7,0.13458429561999743,2,0.15910069628022613,0,0.57505730115053,1,0.9042680970234084,0,0.5518388208495043,0,0.9124236252545825
43,43,186507,11060,10,0,0.02444777742640123,5,0.12596852232871275,3,0.14901580332284908,0,0.5385047581192379,2,0.8466116112481575,0,0.5165570861314086,0,0.9124236252545825
44,44,186507,11070,10,0,0.022773932850916976,4,0.1173172939632673,3,0.13886392747807003,1,0.5017536926839291,2,0.7886033792719667,0,0.48135250845139343,0,0.9124236252545825
45,45,186507,11080,10,0,0.021117136608182964,7,0.10876118206677114,0,0.12879569769273402,1,0.46536488979111296,2,0.7310950124123773,0,0.44670103523761123,0,0.9124236252545825
46,46,186507,11090,10,0,0.019497784997185644,6,0.10040606791313034,0,0.11893594201890469,1,0.4298096658079258,2,0.674786682847898,1,0.4129731497199181,0,0.9124236252545825
47,47,186507,11100,10,0,0.017932101588806922,6,0.09233587428863929,1,0.10938629097805193,2,0.3954712864939141,1,0.6202655245005757,0,0.38044947727329986,0,0.9124236252545825
48,48,186507,11110,10,0,0.016432611144906007,7,0.08461392580793475,1,0.10022837565054138,0,0.36264239563187606,1,0.5679748596910082,1,0.34933539345656667,0,0.9124236252545825
49,49,186507,11120,10,0,0.015008550219260654,8,0.07728543145298182,2,0.09152133085391181,0,0.3315361138234837,0,0.5182811835161062,0,0.3197740209510289,0,0.9124236252545825
50,50,186507,11130,10,0,0.013666304463076059,5,0.0703816909212699,3,0.08330661620080312,1,0.30228443040566366,1,0.47142263331370116,0,0.2918574550543336,0,0.9124236252545825
51,51,186507,11140,10,0,0.012409698005005756,7,0.06392270078740357,2,0.07560996449680284,1,0.27496202910826445,0,0.4275534718991574,0,0.2656362906982601,0,0.9124236252545825
52,52,186507,11150,10,0,0.011240528429866893,6,0.05791798499459136,3,0.06844353931588894,0,0.24958333252639553,1,0.38673794980117093,0,0.24112762891356504,0,0.9124236252545825
53,53,186507,11160,10,0,0.010158781488176477,7,0.05237002508561842,0,0.06180759507501904,0,0.2261304132565768,2,0.3489694647852362,1,0.21832177357189217,0,0.9124236252545825
54,54,186507,11170,10,0,0.009163083223095577,10,0.04727119556955266,0,0.05569332360253116,0,0.2045611241468952,0,0.3142127120230682,0,0.19718782441068694,0,0.9124236252545825
55,55,186507,11180,10,0,0.008251057960067315,2,0.042607511017975365,2,0.0500840099705015,4,0.18480326006357367,2,0.28237357511698924,0,0.17767835012626396,0,0.9124236252545825
56,56,186507,11190,10,0,0.007419246367683515,8,0.03836042813804542,1,0.04496395991560789,0,0.16678521750975467,1,0.253337471588079,0,0.15973329725229535,0,0.9124236252545825
57,57,186507,11200,10,0,0.006663776021922313,6,0.034506825192994126,0,0.040309253060301,2,0.1504157265222986,1,0.22695785760116588,1,0.14328326275920153,0,0.9124236252545825
58,58,186507,11210,10,0,0.005980179732130394,6,0.03102107485860241,3,0.036099132401570914,0,0.13560102913915242,0,0.203095234191976,1,0.12825223369967742,0,0.9124236252545825
59,59,186507,11220,10,0,0.0053637826368520035,6,0.027878879439495036,1,0.03230630426099156,2,0.12223406971178329,0,0.1816078730786739,1,0.11455987680274057,0,0.9124236252545825
60,60,186507,11230,10,0,0.004809770456711421,6,0.025053949038986376,1,0.02890557823314902,1,0.11020258668613347,2,0.1623674933189084,0,0.10212344468960771,0,0.9124236252545825
61,61,186507,11240,10,0,0.004313316086886477,6,0.02252143386518556,3,0.02586856089395948,1,0.09940326388968455,0,0.14522534004275234,0,0.09085935286859072,0,0.9124236252545825
62,62,186507,11250,10,0,0.0038696723912538546,7,0.02025862913223432,2,0.023167510876679204,1,0.08972351413176968,0,0.13002553853719337,0,0.08068447220059383,0,0.9124236252545825
63,63,186507,11260,10,0,0.003474280210706509,5,0.018243244356678533,2,0.020774365323276252,1,0.08105929081375217,2,0.11659325084602004,0,0.07151717443606678,0,0.9124236252545825
64,64,186507,11270,10,0,0.0031227220201085317,10,0.016455002305624,0,0.01866145247804762,0,0.07332065620478025,0,0.10474584170908552,0,0.06327816310352845,0,0.9124236252545825
65,65,186507,11280,10,0,0.0028110033305851338,5,0.014872589367319968,3,0.016800282059745274,1,0.06641237912331785,0,0.09430101317126176,1,0.055891117978827023,0,0.9124236252545825
66,66,186507,11290,10,0,0.0025352260773562766,8,0.013477984245221238,0,0.015164686010627029,2,0.06025005294063144,0,0.08511033244820658,0,0.04928317819262136,0,0.9124236252545825
67,67,186507,11300,10,0,0.002291917366134286,6,0.012250783825630279,4,0.013731119652240699,0,0.05475022356915956,0,0.07702004713146927,0,0.04338528645142667,0,0.9124236252545825
68,68,186507,11310,10,0,0.0020777510999418474,6,0.011176101805997376,1,0.012475759771776954,3,0.04983369463194773,0,0.06990047559633512,0,0.038132414649823435,0,0.9124236252545825
69,69,186507,11320,10,0,0.0018896729380376927,8,0.010237160227647979,2,0.011382050237498878,0,0.04542704678779252,0,0.06362605672442653,0,0.033463689200379794,0,0.9124236252545825
70,70,186507,11330,10,0,0.0017249128367571038,7,0.009420548427841936,1,0.010430411372423475,1,0.04146381325080993,1,0.05808007075086467,0,0.02932243261674829,0,0.9124236252545825
71,71,186507,11340,10,0,0.00158091070397459,8,0.008712214732922824,0,0.009605719763597469,1,0.03789222327775692,1,0.05315623953736534,0,0.02565613620424024,0,0.9124236252545825
72,72,186507,11350,10,0,0.0014554027043993424,7,0.008098048856437355,2,0.008892642431141741,1,0.034670625874979016,0,0.04876000078757398,0,0.022416377116187127,0,0.9124236252545825
73,73,186507,11360,10,0,0.0013463099744479398,9,0.007565993746203309,0,0.008277357928876137,1,0.03176239676281072,0,0.04480913306752614,0,0.019558691514834314,0,0.9124236252545825
74,74,186507,11370,10,0,0.0012518374572178111,9,0.007102801969953449,0,0.007747362175541908,1,0.029136630775034044,0,0.04123370569350287,0,0.017042414133312526,0,0.9124236252545825
75,75,186507,11380,10,0,0.0011703800599599191,4,0.00669672548652254,2,0.007291453898791468,1,0.026762867739868416,3,0.037975465247307466,0,0.014830493175815786,0,0.9124236252545825
76,76,186507,11390,10,0,0.0011003543401313758,9,0.006338379882285358,0,0.006899683637507117,0,0.02463333213504577,0,0.0349868185329669,1,0.012889288223563174,0,0.9124236252545825
77,77,186507,11400,10,0,0.001040460435664485,7,0.006018069606889699,2,0.006561618014838414,0,0.02272796610884567,1,0.03225613566546181,0,0.011188357640881896,0,0.9124236252545825
78,78,186507,11410,10,0,0.000989394274420223,4,0.005730053077505657,1,0.00626735791528251,1,0.02104296950510303,4,0.029762081835419556,0,0.009700240903525947,0,0.9124236252545825
79,79,186507,11420,10,0,0.0009459097752374478,5,0.005468788144661131,3,0.006008573054625331,0,0.019590490470917037,2,0.0274984330600388,0,0.008400240302728686,0,0.9124236252545825
80,80,186507,11430,10,0,0.0009088563518812364,5,0.005232612412524586,2,0.00577644865561785,1,0.01837627559977692,2,0.025451297845673092,0,0.007266205613562032,0,0.9124236252545825
81,81,186507,11440,10,0,0.0008771266932027119,6,0.005020238141157461,0,0.0055654184723739775,3,0.01741423462472608,1,0.023602451920059983,0,0.006278324553006458,0,0.9124236252545825
82,82,186507,11450,10,0,0.0008497575483051959,7,0.0048299651759800034,1,0.00537432931320037,1,0.016704052246317495,0,0.021930653571633128,1,0.0054189211877157485,0,0.9124236252545825
83,83,186507,11460,10,0,0.0008259562297878606,6,0.004660553233551969,1,0.005201850587929316,0,0.01622887054401886,3,0.020439977201196884,0,0.00467226387851746,0,0.9124236252545825
84,84,186507,11470,10,0,0.0008050601121751632,6,0.004509658925324377,1,0.005047417468474055,1,0.015978735168380376,2,0.019117138780259342,0,0.004024383861592875,0,0.9124236252545825
85,85,186507,11480,10,0,0.000786555103359515,8,0.0043749027335062045,0,0.004910839765396924,1,0.015931266685797616,1,0.017958916517698424,0,0.00346290515794459,0,0.9124236252545825
86,86,186507,11490,10,0,0.0007701008772917755,7,0.004252926805361641,3,0.004790812471847285,0,0.016063075923793326,0,0.01695145903727207,0,0.0029768861654360444,0,0.9124236252545825
87,87,186507,11500,10,0,0.0007554306396547916,7,0.004143187145162136,2,0.004684568007144482,0,0.01634013310198022,0,0.016075181583780667,0,0.002556673013807305,1,0.9124236252545825
