,day,edges,num_infected,num_new_infections,num_new_removed,0-19 deaths,0-19 cases,20-49 deaths,20-49 cases,50-69 deaths,50-69 cases,70+ deaths,70+ cases,perc_above_left
0,0,9955,1,1,0,0.0,0,0.0,0,0.0,1,0.0,0,
1,1,9955,2,1,0,0.0,0,0.0,1,1.844684625093316e-06,0,0.0,0,
2,2,9955,3,1,0,0.0,0,7.378736683345172e-08,0,6.146901571945755e-06,0,0.0,1,
3,3,9955,4,1,0,0.0,0,2.4587600233039196e-07,0,1.4105757718809844e-05,0,1.992264403298285e-05,1,
4,4,9955,5,1,0,0.0,0,5.642301698096297e-07,0,2.6014228647685728e-05,0,8.630934789433426e-05,1,
5,5,9954,6,1,0,0.0,0,1.0405688896653397e-06,1,4.157146487063171e-05,0,0.00023865191421953074,0,
6,6,9953,7,1,0,0.0,0,1.7366455521766948e-06,1,6.00443639838081e-05,0,0.0004996836458507621,0,
7,7,9950,8,2,1,0.0,0,2.72143733707471e-06,1,8.044960722657268e-05,0,0.0008822698912301789,1,
8,8,9948,8,1,1,0.0,0,4.101877035601757e-06,0,0.00010171492420614008,1,0.0013983307301281068,0,
9,9,9946,9,2,1,0.0,1,5.919271028151384e-06,1,0.00012464803904716808,0,0.002032698356493202,0,
10,10,9944,9,1,1,1.1068104928488164e-08,0,8.253577578912463e-06,0,0.00014894478208240234,1,0.002768205212635925,0,
11,11,9943,9,1,1,3.688140002790061e-08,0,1.1062990859098344e-05,1,0.00017690102791155177,0,0.0035746158225735607,0,
12,12,9941,9,1,1,8.463452473331121e-08,0,1.4358655023856162e-05,0,0.00020886439331197306,1,0.004415997440330698,0,
13,13,9938,10,2,1,1.5608533208851518e-07,0,1.8042927106034265e-05,0,0.00024720884978185974,2,0.005255252003193633,0,
14,14,9937,10,1,1,2.494287256261138e-07,0,2.2013276619650465e-05,1,0.00029560203288322756,0,0.006057749661190405,0,
15,15,9936,10,1,1,3.6026609204459813e-07,0,2.6197057781918546e-05,1,0.00035514137849661286,0,0.006793818805130503,0,
16,16,9929,11,3,2,4.826975202844349e-07,0,3.05314014548289e-05,3,0.00042679340245534527,0,0.0074401465819244825,0,
17,17,9927,10,1,1,6.102893896293135e-07,0,3.5152235371955336e-05,1,0.0005089993079316812,0,0.007980277631871311,0,
18,18,9924,9,1,2,7.368199386630042e-07,0,4.012581222695835e-05,1,0.00059868020404999,0,0.008404439330973755,0,
19,19,9921,10,3,2,8.567870646048759e-07,3,4.557938230742836e-05,0,0.0006918915658635209,0,0.008708912964257104,0,
20,20,9915,9,1,2,9.98907581962764e-07,0,5.1495157810867084e-05,0,0.0007844331293372584,0,0.008895138259497554,1,
21,21,9910,8,1,2,1.170863508310088e-06,0,5.777533089323945e-05,0,0.0008723273929584508,0,0.008988621479956079,1,
22,22,9908,7,1,2,1.3920249394132715e-06,0,6.42261060586131e-05,1,0.0009521453414594145,0,0.009024606097296706,0,
23,23,9904,10,5,2,1.6664987073232016e-06,0,7.068011322679497e-05,3,0.0010211911909053888,2,0.009033518864175147,0,
24,24,9900,11,3,2,1.988610333848985e-06,1,7.713164496339797e-05,1,0.0010812616450293993,1,0.009043632116690169,0,
25,25,9893,12,3,2,2.3567162796398234e-06,0,8.354315113739686e-05,2,0.0011343223888373001,0,0.009067594112958278,1,
26,26,9890,11,1,1,2.757852181033372e-06,1,9.004788876577566e-05,0,0.0011829955358773792,0,0.009126882427839348,0,
27,27,9881,14,5,2,3.1924511094339336e-06,1,9.662068828386012e-05,2,0.0012292872099888333,2,0.009221834741335621,0,
28,28,9875,13,1,2,3.660090079517936e-06,0,0.00010335870605359097,0,0.0012772882908184127,0,0.009354660641959627,1,
29,29,9866,14,4,2,4.155212617139132e-06,2,0.00011015320069374164,1,0.0013275342744683016,1,0.009536106003262029,0,
30,30,9865,12,1,1,4.692971633172676e-06,0,0.00011696308736421906,1,0.0013828966162586153,0,0.009757721833349206,0,
31,31,9859,12,3,3,5.266613933645862e-06,2,0.00012368335696943272,1,0.0014429237214733828,0,0.010014629692735253,0,
32,32,9854,11,2,3,5.895176226866134e-06,0,0.00013022454246618787,1,0.0015066069033825918,1,0.010292121042965913,0,
33,33,9849,11,3,3,6.5711587023441065e-06,2,0.000136511142495777,1,0.0015732793997925627,0,0.010571030379854863,0,
34,34,9845,11,3,3,7.310348489925572e-06,1,0.00014248483304277104,0,0.0016403453179151505,1,0.01083073014936072,1,
35,35,9840,12,4,3,8.11150134948293e-06,0,0.0001480307805119408,3,0.001707477765631352,0,0.011071615696097435,1,
36,36,9832,15,6,3,8.966496877954553e-06,2,0.00015324673045629333,3,0.0017724739295491459,1,0.011303631609535266,0,
37,37,9827,13,1,2,9.879668493089485e-06,0,0.00015826944055973347,0,0.0018355154096646195,1,0.011533754567569087,0,
38,38,9826,11,1,1,1.082925885662027e-05,0,0.00016315740414879446,0,0.001896760349358642,1,0.011769934448179694,0,
39,39,9822,10,2,3,1.1795622156767672e-05,0,0.00016795126554142444,2,0.0019574722517885636,0,0.01200827606179055,0,
40,40,9815,10,3,3,1.2748004573949832e-05,1,0.00017269489723440587,1,0.0020175619141643004,1,0.012237743422461948,0,
41,41,9809,10,3,3,1.3663029644026623e-05,0,0.00017732807277673481,0,0.002078294797791708,2,0.012443254334318943,1,
42,42,9805,9,2,2,1.4510593561691309e-05,1,0.0001817521008242386,1,0.00214202066621139,0,0.012628601569872748,0,
43,43,9794,10,4,3,1.5279270780844203e-05,0,0.00018589549028164124,2,0.002208545928657855,2,0.012785589658963651,0,
44,44,9787,8,1,3,1.5951129832425847e-05,0,0.00018973225240877763,1,0.0022814560669313904,0,0.012915250464245406,0,
45,45,9781,8,3,3,1.6515608563768335e-05,0,0.00019322527948801695,2,0.002359695057734408,0,0.013012572913321885,1,
46,46,9771,8,3,2,1.696169686321152e-05,0,0.0001964655656729187,2,0.0024422669757374954,1,0.013090050850875163,0,
47,47,9767,6,1,3,1.7280398754169363e-05,1,0.00019956009131348913,0,0.0025277553557967783,0,0.013146019192081032,0,
48,48,9756,10,7,3,1.7476802616635328e-05,1,0.0002025144751438989,4,0.0026124460956819173,2,0.013185789755156031,0,
49,49,9749,8,1,3,1.7563364556326537e-05,0,0.0002055905929383619,0,0.0026965761572858493,0,0.013206652991572457,1,
50,50,9745,10,5,2,1.7552597617171042e-05,0,0.00020874512933839902,3,0.0027773047249408374,2,0.013221835097075873,0,
51,51,9742,9,2,2,1.74588701498128e-05,1,0.00021219858951954362,0,0.00285678201949908,0,0.013229261809291256,1,
52,52,9737,7,1,3,1.7301940303401588e-05,1,0.00021586598287208015,0,0.0029334188464098764,0,0.013253002539284582,0,
53,53,9729,6,2,3,1.7101768806561668e-05,0,0.00021965658894222402,1,0.003006419029943166,0,0.013295363779802475,1,
54,54,9724,5,2,3,1.6872304252771486e-05,0,0.00022341603101676556,1,0.0030732510630717903,0,0.013380726906882875,1,
55,55,9720,4,2,3,1.662476443124831e-05,1,0.00022695521299153994,0,0.0031306537945211183,0,0.01352829402820235,1,
56,56,9711,6,5,3,1.6372654316795412e-05,1,0.00023004854158499227,3,0.003175213322096638,1,0.013763797759054381,0,
57,57,9702,7,4,3,1.6127874947208106e-05,2,0.00023270732267946927,0,0.003205696064291512,1,0.014093047751497676,1,
58,58,9696,7,3,3,1.591768168726021e-05,1,0.00023478955430252047,1,0.0032221552020706566,1,0.0145316537590578,0,
59,59,9693,7,3,2,1.576288568237403e-05,2,0.00023632469607954478,1,0.0032267013622887474,0,0.01506297479282759,0,
60,60,9691,5,1,2,1.5697827725781724e-05,1,0.0002373027725887701,0,0.003220805632867302,0,0.015666213538755098,0,
61,61,9687,3,1,3,1.5741357265573978e-05,0,0.0002376715238461372,1,0.0032058936012620987,0,0.016306416549348543,0,
62,62,9680,2,2,2,1.5897528638451597e-05,1,0.00023744545452847443,0,0.0031822180041502393,1,0.01694300593050914,0,
63,63,9675,3,3,1,1.616563487310618e-05,1,0.00023655452920395901,1,0.0031512141997616034,1,0.01753523821901347,0,
64,64,9668,2,2,3,1.6532298241314627e-05,0,0.00023502213679597357,2,0.003114614316564064,0,0.018046427779862814,0,
65,65,9665,3,3,1,1.697166707814012e-05,0,0.000232949405926644,2,0.003073500104112028,1,0.01844670067435836,0,
66,66,9656,4,4,3,1.745335640654836e-05,2,0.0002305156754056101,1,0.0030307006599981767,0,0.018714394433538496,1,
67,67,9651,6,4,2,1.796226190835601e-05,1,0.00022790571446860728,2,0.002986670868757901,1,0.01885629048045474,0,
68,68,9644,6,3,2,1.8478804673890473e-05,1,0.000225381728039472,2,0.002943682156414302,0,0.018873908459718133,0,
69,69,9635,10,7,3,1.899725580547742e-05,2,0.00022317340542347226,3,0.0029015892629153882,1,0.018782153856588248,1,
70,70,9630,11,4,3,1.952514976601658e-05,0,0.0002215836115165732,3,0.002862098619645154,0,0.018611859816773914,1,
71,71,9625,11,3,2,2.0053597931337576e-05,0,0.0002209094481713669,2,0.0028245721216552007,0,0.018398497746389384,1,
72,72,9620,10,2,2,2.0574459277274137e-05,1,0.00022137778771977087,0,0.0027884637748435827,0,0.01818892808190942,1,
73,73,9614,9,2,3,2.1078238253457494e-05,0,0.00022300324467699207,1,0.0027521993408490017,1,0.018032370530863446,0,
74,74,9613,8,2,1,2.1542551247640052e-05,0,0.00022571190679908265,2,0.002715631844148158,0,0.01795476461555629,0,
75,75,9610,7,2,2,2.194739963545776e-05,1,0.0002293412251641273,1,0.00267732626632407,0,0.01796788752887917,0,
76,76,9601,8,4,3,2.2280942768890855e-05,0,0.00023363314460941935,2,0.002636664599531174,2,0.018060561790385822,0,
77,77,9601,6,1,0,2.2525439260610855e-05,0,0.00023841389395273848,1,0.002596231475969893,0,0.018207515557282634,0,
78,78,9594,4,1,2,2.2670504807986985e-05,0,0.000243442405100816,0,0.002556068573748455,1,0.01837606125967623,0,
79,79,9590,4,3,3,2.2705660970838294e-05,2,0.00024844155076524864,1,0.002519336137870965,0,0.01853185043114454,0,
80,80,9586,3,2,3,2.2644999125433716e-05,1,0.00025317839059948104,0,0.0024863977618025217,1,0.018643150584146524,0,
81,81,9577,3,3,3,2.2502250714661548e-05,1,0.0002573406999726226,1,0.0024591980209013203,1,0.018683598619101592,0,
82,82,9571,3,3,3,2.230574860788043e-05,0,0.0002607308683285746,2,0.00243889627934511,1,0.01863362935061791,0,
83,83,9568,2,2,2,2.2073061410788225e-05,1,0.0002632617188839501,1,0.0024271190796961747,0,0.018480869534302606,0,
84,84,9566,2,2,1,2.182748008949561e-05,1,0.0002648897184759062,1,0.002423651271862255,0,0.018219796199254255,0,
85,85,9564,1,1,2,2.158493420543074e-05,0,0.0002656673492879444,1,0.0024274432798264537,0,0.017850924998434815,0,
86,86,9560,1,1,1,2.135076327310876e-05,0,0.0002656672362311742,0,0.0024358533594808092,1,0.017379744431972856,0,
87,87,9558,1,1,1,2.1124904791005952e-05,0,0.0002649036121934488,1,0.002447300665386122,0,0.016815559139094573,0,
88,88,9558,1,1,0,2.0897619122777822e-05,1,0.0002634461353019276,0,0.0024587545922817697,0,0.016170357253322082,0,
89,89,9555,2,2,1,2.0665452926259848e-05,0,0.0002612676329675835,1,0.002468012446549682,1,0.015457776276565145,0,
90,90,9551,2,2,2,2.0416107898218337e-05,0,0.00025842327012355127,2,0.0024743672366621867,0,0.014692209897002356,0,
91,91,9549,1,1,2,2.0141996090578844e-05,1,0.000255036888395662,0,0.0024760194600492863,0,0.01388807421780107,0,
92,92,9548,1,1,1,1.984413243895778e-05,0,0.0002511560356596597,1,0.0024721169829450295,0,0.013059234927426337,0,
93,93,9544,2,2,1,1.9516508950881742e-05,0,0.00024692721033381414,2,0.0024614188138172596,0,0.0122185857582178,0,
94,94,9540,1,1,2,1.915826446850411e-05,1,0.00024252395971715784,0,0.0024426854749580998,0,0.011377761886307238,0,
95,95,9539,1,1,1,1.8776695062942665e-05,1,0.0002380099084387907,0,0.0024148488602962737,0,0.01054696858525336,0,
96,96,9536,1,1,1,1.8382192058121683e-05,1,0.00023344505096420832,0,0.0023771493786783416,0,0.0097349044945138,0,
97,97,9532,1,1,1,1.7992788614949584e-05,0,0.00022879681165455712,1,0.0023292172555628744,0,0.008948759523250641,0,
98,98,9532,1,1,0,1.7618505735386918e-05,1,0.00022405797329966162,0,0.0022710980113887376,0,0.008194269074833881,0,
99,99,9530,2,2,1,1.7276777490118306e-05,0,0.0002191509333811184,1,0.002203232497641201,1,0.00747580849481756,0,
100,100,9527,2,2,2,1.6968083614712574e-05,0,0.0002140975491564369,1,0.0021282498135011293,1,0.006796514089150339,0,
101,101,9519,4,4,2,1.6690728503423467e-05,0,0.00020892677024067925,4,0.002049665085128581,0,0.006158419505942294,0,
102,102,9516,6,4,2,1.6434661843302313e-05,1,0.00020394163304450152,0,0.0019705430808048202,3,0.005562598578384649,0,
103,103,9514,5,1,2,1.6196859144858306e-05,0,0.00019925030758851165,0,0.0018992807777401437,0,0.005009307803068771,1,
104,104,9507,4,1,2,1.596563813300738e-05,1,0.0001950164258249765,0,0.0018391269986011308,0,0.0045180460789227194,0,
105,105,9499,6,4,2,1.5744861810270554e-05,1,0.00019124207163593516,0,0.001794049783913768,1,0.004094456408979189,2,
106,106,9493,9,5,2,1.5539107164202813e-05,3,0.00018783110797549677,0,0.0017663982802550776,2,0.0037899237757801412,0,
107,107,9485,10,3,2,1.5382028652366554e-05,1,0.000184626064807763,1,0.0017587584421192494,1,0.0036191089915015347,0,
108,108,9479,11,3,1,1.529525166930196e-05,0,0.00018151836200071587,2,0.0017722069059787657,1,0.003602684502735494,0,
109,109,9474,11,3,3,1.5296520032220713e-05,2,0.00017850221703008697,0,0.0018079619329970534,1,0.003736922861555742,0,
110,110,9469,11,3,3,1.540928797221226e-05,0,0.00017552164889041662,3,0.0018659073481090817,0,0.004002475579989753,0,
111,111,9460,14,6,3,1.5624724241819675e-05,2,0.0001727894333132284,3,0.0019430700373791558,0,0.0043696604200321,1,
112,112,9455,14,3,2,1.5952403680217935e-05,1,0.0001705371566077593,0,0.002035042201144057,0,0.004823703352090336,2,
113,113,9451,13,2,2,1.6382197637224982e-05,0,0.00016889516601327348,2,0.002135629491355893,0,0.005375790693321654,0,
114,114,9446,14,4,1,1.689619693866277e-05,1,0.00016809542178523602,3,0.002237989341266006,0,0.006019494340285424,0,
115,115,9443,12,1,2,1.7478243824527535e-05,0,0.00016832006802570601,0,0.002335430389742912,0,0.006755996295058919,1,
116,116,9436,12,3,3,1.8094657958859606e-05,0,0.00016954545247937228,1,0.00242201295180717,2,0.0075862198836365346,0,
117,117,9429,10,1,3,1.8711963807983734e-05,0,0.0001717621964880778,0,0.0024966169215212154,1,0.00848638987734458,0,
118,118,9424,12,5,3,1.9292772947570147e-05,1,0.00017474139292928984,3,0.002558813003526403,1,0.00943286792806571,0,
119,119,9419,11,3,3,1.9812343026429255e-05,1,0.00017841236357609704,1,0.002611289388181308,1,0.01039109697151828,0,
120,120,9417,8,1,2,2.0254392202987243e-05,0,0.00018256345131778225,1,0.002657363572100215,0,0.011322991678846187,0,
121,121,9412,6,2,3,2.060563650186764e-05,1,0.0001870698444734971,1,0.0026986957656568973,0,0.01219139766758975,0,
122,122,9410,5,2,1,2.0869798623831237e-05,1,0.00019177720351705192,0,0.0027360528436820722,1,0.012963541938187727,0,
123,123,9398,6,4,3,2.1053211818431576e-05,4,0.00019645566140322145,0,0.0027702903593065983,0,0.013613249732069083,0,
124,124,9389,6,3,3,2.120379546862321e-05,1,0.00020085902777943677,2,0.002800053399032341,0,0.014122015582282594,0,
125,125,9385,5,2,2,2.135128760997086e-05,0,0.00020485762473353847,2,0.002824165893792301,0,0.014479150630062507,0,
126,126,9380,4,2,3,2.1526162839396437e-05,1,0.00020838198831196194,1,0.002840618337848498,0,0.014681263317081058,0,
127,127,9367,4,3,3,2.17490480504387e-05,1,0.0002114227986553915,1,0.0028472200210711784,1,0.014731314068611863,0,
128,128,9362,3,2,3,2.2023936924315304e-05,1,0.00021402545113755425,0,0.0028438041548898545,1,0.014637444951291574,0,
129,129,9356,3,3,3,2.2349193859039775e-05,1,0.000216153860697134,2,0.0028312574342589875,0,0.014411738810100778,0,
