,day,edges,num_infected,num_new_infections,num_new_removed,0-19 deaths,0-19 cases,20-49 deaths,20-49 cases,50-69 deaths,50-69 cases,70+ deaths,70+ cases,perc_above_left
0,0,20008,1,1,0,0.0,0,0.0,0,0.0,1,0.0,0,
1,1,20008,2,1,0,0.0,1,0.0,0,1.844684625093316e-06,0,0.0,0,
2,2,20007,3,1,0,1.1068104928488164e-08,0,0.0,1,6.146901571945755e-06,0,0.0,0,
3,3,20007,4,1,0,3.688140002790061e-08,0,7.378736683345172e-08,1,1.4105757718809844e-05,0,0.0,0,
4,4,20007,5,1,0,8.463452473331121e-08,0,3.196633691638437e-07,1,2.6014228647685728e-05,0,0.0,0,
5,5,20006,6,1,0,1.5608533208851518e-07,0,8.838935389734732e-07,0,4.157146487063171e-05,1,0.0,0,
6,6,20005,7,1,0,2.494287256261138e-07,0,1.8506750618053614e-06,1,6.188904860890141e-05,0,0.0,0,
7,7,20002,8,2,1,3.6026609204459813e-07,0,3.341444611651664e-06,1,8.659650879851844e-05,1,0.0,0,
8,8,19999,8,1,1,4.826975202844349e-07,0,5.424864412083292e-06,0,0.00011766536655004324,1,0.0,0,
9,9,19993,10,3,1,6.102893896293135e-07,0,8.092721822022416e-06,3,0.00015680916926679957,0,0.0,0,
10,10,19989,10,1,1,7.368199386630042e-07,1,1.1514514590860497e-05,0,0.0002046220046718439,0,0.0,0,
11,11,19985,13,4,1,8.678551695333641e-07,0,1.5639767512234866e-05,1,0.00026111493591795225,3,0.0,0,
12,12,19980,15,3,1,1.0025846672052e-06,0,2.0523752776971776e-05,2,0.0003302726177125116,1,0.0,0,
13,13,19973,18,4,1,1.1448538329596975e-06,1,2.6196983487972452e-05,2,0.0004133030849688353,0,0.0,1,
14,14,19963,20,4,2,1.3052748022303414e-06,1,3.2696775361473906e-05,2,0.0005114686697904322,0,1.992264403298285e-05,1,
15,15,19954,21,3,2,1.4956209416401587e-06,0,4.008803325969825e-05,2,0.0006238316011417435,1,8.630934789433426e-05,0,
16,16,19946,20,1,1,1.7221061737764536e-06,0,4.843366974108443e-05,0,0.0007488505422606292,0,0.00021872927018654788,1,
17,17,19929,24,7,3,1.988267275683802e-06,0,5.762915244199492e-05,4,0.0008823023805359054,3,0.00045321958602239347,0,
18,18,19910,27,6,3,2.2886816674961088e-06,1,6.778399023771931e-05,3,0.001025448511511368,2,0.0007963140287663339,0,
19,19,19899,28,4,3,2.623463172146398e-06,0,7.889819260522696e-05,3,0.0011786989912279029,1,0.0012497962767561064,0,
20,20,19881,29,5,4,2.9822275034458294e-06,1,9.107768289466757e-05,4,0.001343581011539959,0,0.0017982930790552965,0,
21,21,19864,31,6,4,3.3682995796900255e-06,0,0.00010449115570082501,2,0.0015193016070560153,2,0.002416354834361355,2,
22,22,19851,31,4,4,3.7730350415524972e-06,2,0.0001191556546256909,1,0.0017065418819824428,1,0.0031131295539645132,0,
23,23,19841,29,3,5,4.211909459609456e-06,2,0.00013496728316281592,1,0.0019029504146980875,0,0.0038701318980939267,0,
24,24,19814,33,9,5,4.702406141488219e-06,1,0.0001516598281106764,5,0.002104941263662535,3,0.004683700755784771,0,
25,25,19803,33,5,5,5.263186486682059e-06,1,0.00016912576503917345,4,0.0023130305907745168,0,0.005534859045725128,0,
26,26,19784,36,8,5,5.912474606210409e-06,2,0.0001872180933005241,5,0.002522511020409437,1,0.006397191053240709,0,
27,27,19761,35,5,6,6.67004531044822e-06,2,0.00020602519664448092,1,0.0027319061974905054,0,0.007240699197574482,2,
28,28,19737,40,11,5,7.551165099910877e-06,1,0.0002254029460970398,5,0.002936224237715765,4,0.00807539372712945,1,
29,29,19717,42,8,6,8.560197426022363e-06,2,0.0002454614846852852,4,0.003137681542618393,2,0.008907693852580367,0,
30,30,19694,44,9,7,9.705334014940331e-06,4,0.0002661348810442677,2,0.0033364290475422866,2,0.009748397073200911,1,
31,31,19666,47,10,7,1.100805710508582e-05,1,0.0002872798710080197,6,0.0035363580974025434,2,0.010620983607219418,1,
