,day,edges,num_infected,num_new_infections,num_new_removed,0-19 deaths,0-19 cases,20-49 deaths,20-49 cases,50-69 deaths,50-69 cases,70+ deaths,70+ cases,perc_above_left
0,0,20008,1,1,0,0.0,0,0.0,0,0.0,1,0.0,0,
1,1,20008,2,1,0,0.0,1,0.0,0,1.844684625093316e-06,0,0.0,0,
2,2,20007,3,1,0,1.1068104928488164e-08,0,0.0,1,6.146901571945755e-06,0,0.0,0,
3,3,20007,4,1,0,3.688140002790061e-08,0,7.378736683345172e-08,1,1.4105757718809844e-05,0,0.0,0,
4,4,20007,5,1,0,8.463452473331121e-08,0,3.196633691638437e-07,1,2.6014228647685728e-05,0,0.0,0,
5,5,20006,6,1,0,1.5608533208851518e-07,0,8.838935389734732e-07,0,4.157146487063171e-05,1,0.0,0,
6,6,20005,7,1,0,2.494287256261138e-07,0,1.8506750618053614e-06,1,6.188904860890141e-05,0,0.0,0,
7,7,20002,8,2,1,3.6026609204459813e-07,0,3.341444611651664e-06,2,8.659650879851844e-05,0,0.0,0,
8,8,19999,10,3,1,4.826975202844349e-07,0,5.4986517789167435e-06,3,0.00011582068192494992,0,0.0,0,
9,9,19997,11,2,1,6.102893896293135e-07,0,8.559959924853161e-06,1,0.00014881758306976048,1,0.0,0,
10,10,19995,12,2,1,7.368199386630042e-07,0,1.26687980339944e-05,2,0.00018621403000618162,0,0.0,0,
11,11,19990,16,5,1,8.567870646048759e-07,0,1.802884964033521e-05,2,0.00022714185112340246,3,0.0,0,
12,12,19986,16,1,1,9.657032671772995e-07,0,2.4745396663186012e-05,1,0.000276792681913004,0,0.0,0,
13,13,19975,20,6,2,1.0602193082263863e-06,1,3.2806743207698574e-05,2,0.00033585680013698796,2,0.0,1,
14,14,19970,20,2,2,1.1491894701418262e-06,1,4.219385633795822e-05,1,0.000410088631128924,0,1.992264403298285e-05,0,
15,15,19960,22,4,2,1.2461922160140448e-06,1,5.273529950381612e-05,2,0.0004998994791179205,0,6.63867038613514e-05,1,
16,16,19950,25,6,3,1.3729081866603436e-06,1,6.429558484329596e-05,2,0.0006051344730238278,2,0.00017226521035817934,1,
17,17,19936,28,6,3,1.553519260355756e-06,0,7.669850056461525e-05,5,0.0007264155299124946,1,0.0003672637235585484,0,
18,18,19919,34,9,3,1.7999082026280074e-06,2,9.001185952531228e-05,5,0.0008621006417876877,1,0.0006677022194273162,1,
19,19,19902,38,8,4,2.138431195233709e-06,2,0.00010439049056718804,3,0.001011540942840362,2,0.0011017003472125351,1,
20,20,19882,46,12,4,2.589972106440459e-06,3,0.00011999621201823077,4,0.001175268941735214,5,0.0016850946150002574,0,
21,21,19862,51,10,5,3.1928246648295263e-06,4,0.00013705819707195117,4,0.0013595719275823225,2,0.0024147069235371044,0,
22,22,19838,55,10,6,3.999168946980035e-06,2,0.0001557032734301856,4,0.0015679319658477853,3,0.0032769152071692523,1,
23,23,19816,62,13,6,5.045169043691236e-06,3,0.00017599902671329684,5,0.0018075301277648336,2,0.004259452840440076,3,
24,24,19785,75,20,7,6.372173170058471e-06,5,0.00019800898964382298,9,0.002081213819001465,4,0.005386682544932823,2,
25,25,19760,75,8,8,8.02405163670107e-06,3,0.00022203961971746156,4,0.002393613079085026,1,0.006685587256311313,0,
26,26,19723,90,24,9,1.0018342890908768e-05,5,0.00024810603948067307,8,0.002741971292422204,9,0.00816725317730074,2,
27,27,19683,106,26,10,1.238853833823166e-05,9,0.00027654405610380247,12,0.003136606034933648,5,0.00986468358602419,0,
28,28,19622,122,28,12,1.5196581302823573e-05,3,0.0003078374420542811,18,0.0035808309274251867,7,0.011748196148640307,0,
29,29,19561,139,31,14,1.844940215101795e-05,6,0.00034304188162231593,14,0.004086495240362845,5,0.01377962603973269,6,
30,30,19507,150,27,16,2.2183826065357733e-05,4,0.0003831972146764906,7,0.0046597496776634405,11,0.01601079429602379,5,
31,31,19451,162,30,18,2.6376896068089266e-05,10,0.0004289643674080544,11,0.005315881439933547,7,0.018500387439065326,2,
