,day,edges,num_infected,num_new_infections,num_new_removed,0-19 deaths,0-19 cases,20-49 deaths,20-49 cases,50-69 deaths,50-69 cases,70+ deaths,70+ cases,perc_above_left
0,0,29991,1,1,0,0.0,1,0.0,0,0.0,0,0.0,0,1.0
1,1,29991,2,1,0,1.1068104928488164e-08,0,0.0,1,0.0,0,0.0,0,1.0
2,2,29991,3,1,0,3.688140002790061e-08,0,7.378736683345172e-08,0,0.0,0,0.0,1,1.0
3,3,29991,4,1,0,8.463452473331121e-08,0,2.4587600233039196e-07,1,0.0,0,1.992264403298285e-05,0,1.0
4,4,29991,5,1,0,1.5608533208851518e-07,0,6.380175366430813e-07,1,0.0,0,6.63867038613514e-05,0,1.0
5,5,29991,6,1,0,2.494287256261138e-07,0,1.3602322588291835e-06,0,0.0,1,0.00015234256632519648,0,1.0
6,6,29991,7,1,0,3.6026609204459813e-07,1,2.4729643574832645e-06,0,1.844684625093316e-06,0,0.0002809543756642142,0,1.0
7,7,29988,10,4,1,4.937656252129231e-07,2,4.006573027385836e-06,1,6.146901571945755e-06,1,0.00044897294924076825,0,1.0
8,8,29985,13,4,1,6.693069995141904e-07,1,5.995197938470319e-06,1,1.595044234390316e-05,2,0.0006484807611901416,0,1.0
9,9,29978,20,8,1,9.062853683806049e-07,2,8.452891488763976e-06,2,3.5850499469818116e-05,2,0.0008688579422009406,2,1.0
10,10,29963,35,16,1,1.2411590560448906e-06,5,1.1489571337606877e-05,7,7.166039498351969e-05,4,0.0011383692309856121,0,1.0
11,11,29954,43,10,2,1.741040506411997e-06,3,1.5611555908792723e-05,5,0.0001339426497133783,1,0.0014590529695114622,1,1.0
12,12,29849,146,106,3,2.462308548003317e-06,24,2.1340707036045355e-05,56,0.00022869333574307188,19,0.0018668287630648995,7,0.9919354838709677
13,13,29610,371,231,6,3.702401801424087e-06,50,3.314902923984011e-05,104,0.00039454961555054115,52,0.0025060246572538676,25,0.9838709677419355
14,14,29304,636,280,15,6.105939766289198e-06,58,6.023096067855376e-05,136,0.0007373620220389016,60,0.0039214615314354965,26,0.9758064516129032
15,15,29006,872,265,29,1.0633600884508833e-05,61,0.0001176304902161125,118,0.001416130191171736,65,0.006870594333315128,21,0.9596774193548387
16,16,28153,1538,713,47,1.851262771685388e-05,171,0.0002225656781163662,302,0.002646320264292964,159,0.012263206298267913,81,0.9193548387096774
17,17,27522,1933,475,80,3.224561001047477e-05,119,0.00040667576546201046,222,0.004832177136665889,89,0.022213550019664068,45,0.8951612903225806
18,18,26377,2643,828,118,5.4044774255898937e-05,205,0.0006974557289551276,360,0.008290970643172836,191,0.03833969190073471,72,0.8709677419354839
19,19,25261,3229,755,169,8.741486894256698e-05,162,0.001135271098033882,363,0.01355512240595973,158,0.06310309616662768,72,0.8387096774193549
20,20,23769,3863,861,226,0.00013518264039765563,176,0.0017574791276606392,410,0.02104367361616839,173,0.09860845266028435,102,0.7741935483870968
21,21,21723,4608,1039,294,0.00020013714000682747,233,0.0026034421553325264,462,0.03119186593586639,254,0.14734692996537252,90,0.7096774193548387
22,22,21723,4609,1,0,0.00028485319247442085,0,0.0037102501492193908,1,0.04447277861823874,0,0.2112733183980676,0,0.7096774193548387
23,23,21723,4610,1,0,0.00038868021189728485,0,0.005074116425004789,1,0.06082076053497262,0,0.2902363540001672,0,0.7096774193548387
24,24,21723,4611,1,0,0.0005095968746018798,0,0.00667116484311391,1,0.07997297986188617,0,0.3827660512695641,0,0.7096774193548387
25,25,21723,4612,1,0,0.0006431303844647413,0,0.008443632393352727,0,0.10124804024597855,1,0.4854590730634186,0,0.7096774193548387
26,26,21723,4613,1,0,0.0007835352833260727,0,0.010315563032547619,1,0.12374302605934032,0,0.5938764211388334,0,0.7096774193548387
27,27,21723,4614,1,0,0.0009246294662702021,1,0.012204317813581307,0,0.14646734724998997,0,0.7032050620558201,0,0.7096774193548387
28,28,21723,4615,1,0,0.0010604929359667844,1,0.014029870895240396,0,0.16845924817856306,0,0.8088034331856679,0,0.7096774193548387
29,29,21723,4616,1,0,0.0011859465145520817,1,0.015721652314732,0,0.18886676350021725,0,0.9065885823419455,0,0.7096774193548387
30,30,21723,4617,1,0,0.001296844286934473,0,0.01722257220037775,1,0.20699824220684565,0,0.9932680980102289,0,0.7096774193548387
31,31,21723,4618,1,0,0.0013901798343776367,1,0.018490917684876963,0,0.2223451963957161,0,1.0664409795516323,0,0.7096774193548387
32,32,21723,4619,1,0,0.0014640975588814916,1,0.019500307376886933,0,0.234584024783426,0,1.124598669525027,0,0.7096774193548387
33,33,21723,4620,1,0,0.001517788545510872,0,0.020238634098821002,0,0.24356296690425241,0,1.1670570444772592,1,0.7096774193548387
34,34,21723,4621,1,0,0.0015513432840983815,0,0.02070612983623751,0,0.24927988075283172,1,1.1938660392662674,0,0.7096774193548387
35,35,21723,4622,1,0,0.0015655871005314606,0,0.020913128600354068,1,0.25185719564338366,0,1.205645199189042,0,0.7096774193548387
36,36,21723,4623,1,0,0.001561900602799691,0,0.02087780024485394,1,0.2515106553509445,0,1.203467075325728,0,0.7096774193548387
37,37,21723,4624,1,0,0.0015420576608855573,0,0.020623858195689737,0,0.24852402695088263,1,1.1887108576755894,0,0.7096774193548387
