,day,edges,num_infected,num_new_infections,num_new_removed,0-19 deaths,0-19 cases,20-49 deaths,20-49 cases,50-69 deaths,50-69 cases,70+ deaths,70+ cases,perc_above_left
0,0,49975,1,1,0,0.0,0,0.0,0,0.0,1,0.0,0,1.0
1,1,49975,2,1,0,0.0,0,0.0,1,1.844684625093316e-06,0,0.0,0,1.0
2,2,49975,3,1,0,0.0,0,7.378736683345172e-08,1,6.146901571945755e-06,0,0.0,0,1.0
3,3,49975,4,1,0,0.0,1,3.196633691638437e-07,0,1.4105757718809844e-05,0,0.0,0,1.0
4,4,49975,5,1,0,1.1068104928488164e-08,0,8.101061721400216e-07,1,2.6014228647685728e-05,0,0.0,0,1.0
5,5,49975,6,1,0,3.688140002790061e-08,0,1.6785864263084212e-06,1,4.157146487063171e-05,0,0.0,0,1.0
6,6,49975,7,1,0,8.463452473331121e-08,0,3.0230904441724262e-06,1,6.00443639838081e-05,0,0.0,0,1.0
7,7,49970,12,6,1,1.5608533208851518e-07,1,4.948525692227582e-06,5,8.044960722657268e-05,0,0.0,0,1.0
8,8,49960,22,11,1,2.6049683055460194e-07,0,7.83936936051177e-06,7,0.00010171492420614008,3,0.0,1,1.0
9,9,49956,26,5,1,3.9714749207249875e-07,2,1.230012828727864e-05,2,0.0001283374082973547,1,1.992264403298285e-05,0,1.0
10,10,49933,48,24,2,5.894682548747224e-07,6,1.8775787575554065e-05,9,0.00016308326985138718,5,6.63867038613514e-05,4,1.0
11,11,49908,71,26,3,9.065461513445589e-07,6,2.821495637414765e-05,10,0.0002186381834214905,9,0.0002320331424571279,1,1.0
12,12,49833,142,75,4,1.4432147434940733e-06,25,4.151578026536527e-05,31,0.00031618837623977714,14,0.0005664238351426027,5,1.0
13,13,49765,201,66,7,2.535021992605979e-06,12,6.125911789043445e-05,29,0.0004920920533197733,20,0.00122434313856782,5,1.0
14,14,49126,789,599,11,4.446429639484293e-06,125,9.034571040957176e-05,254,0.0008013850034684815,143,0.002356187569643866,77,0.9769230769230769
15,15,48160,1565,806,30,8.766078262961277e-06,191,0.00014904518457882506,341,0.0015343078542731602,192,0.005573394056300646,82,0.9461538461538461
16,16,46973,2335,836,66,1.8140435894310914e-05,191,0.00026943083537448397,348,0.003150268482029767,206,0.013053337654896687,91,0.9153846153846154
17,17,45342,3236,1018,117,3.617980339294454e-05,229,0.0004964173550225351,473,0.006304537293091707,231,0.028086876646979963,85,0.8846153846153846
18,18,43399,4110,1056,182,6.74921899386644e-05,243,0.0008902081870981995,498,0.011787572631665499,209,0.05415263541141272,106,0.8384615384615385
19,19,40269,5216,1367,261,0.00011680340387765857,327,0.0015135018870213839,610,0.020340592615401616,288,0.09495562592817196,142,0.7923076923076923
20,20,36798,6020,1161,357,0.00018940285633486605,262,0.0024352401076425897,524,0.03274699693756593,273,0.15437124580614844,102,0.7461538461538462
21,21,32815,6518,958,460,0.00028932216684072684,207,0.003710972479723279,441,0.04961253026910633,208,0.23509042336443844,102,0.7153846153846154
22,22,27942,6786,831,563,0.0004191488652850799,203,0.005378087987097458,384,0.07128838442790196,159,0.33909572298440643,85,0.6230769230769231
23,23,23460,6664,538,660,0.0005795598443000501,112,0.007446996293490671,254,0.09778241499803082,119,0.46661783590665323,53,0.6
24,24,18931,6215,294,741,0.0007682204787322191,68,0.00989254573427104,140,0.12869625930276926,59,0.6158988067549789,27,0.5692307692307692
25,25,14266,5582,174,803,0.0009804014008658012,49,0.012655235879253931,73,0.16320273427560458,34,0.7831797710034423,18,0.5461538461538461
26,26,10415,4814,82,841,0.0012092387105369197,19,0.015645827916325888,41,0.20015915551592114,14,0.9630743030667428,8,0.5384615384615384
27,27,7084,3979,38,838,0.0014463323121108134,15,0.018754757818533252,11,0.23819606757162995,9,1.1490004582751212,3,0.5307692307692308
28,28,4286,3123,20,818,0.0016828116939340372,4,0.021862784459442255,10,0.2758748408249693,3,1.3339340100229644,3,0.5230769230769231
29,29,2207,2261,2,742,0.0019099479635302596,2,0.02485352792741182,0,0.3118060766282549,0,1.511068326893857,0,0.5230769230769231
30,30,840,1428,0,623,0.0021199133660027136,0,0.027621410694662476,0,0.3447578818082622,0,1.674271298929246,0,0.5230769230769231
31,31,151,638,0,447,0.002306186411000206,0,0.030078952385912034,0,0.3737256390804466,0,1.8185043100906653,0,0.5230769230769231
32,32,0,0,0,107,0.0024638394967185515,0,0.03216001914008832,0,0.3979679006412145,0,1.9399896502903493,0,0.5230769230769231
33,33,0,0,0,0,0.0025896169313116787,0,0.03382105294084974,0,0.4170155055969097,0,2.0362763650373226,0,0.5230769230769231
34,34,0,0,0,0,0.0026818806675209207,0,0.035040213514200794,0,0.430657467878786,0,2.106184531034998,0,0.5230769230769231
35,35,0,0,0,0,0.0027404499576676082,0,0.035815142763545575,0,0.4389116108976913,0,2.1496708168112164,0,0.5230769230769231
36,36,0,0,0,0,0.002766378127810073,0,0.03615991005278119,0,0.44198645150590804,0,2.167647384821426,0,0.5230769230769231
37,37,0,0,0,0,0.0027617002866632363,0,0.03610159639637799,0,0.44023959687303726,0,2.1617805502382965,0,0.5230769230769231
38,38,0,0,0,0,0.002729177900082373,0,0.03567686223824222,0,0.43413656445998566,0,2.134289112589737,0,0.5230769230769231
39,39,0,0,0,0,0.002672058444801855,0,0.03492873696165294,0,0.4242126848874562,0,2.087756124062501,0,0.5230769230769231
40,40,0,0,0,0,0.0025938616446764687,0,0.03390377773256248,0,0.4110396970144891,0,2.0249626104124046,0,0.5230769230769231
41,41,0,0,0,0,0.0024981983986052453,0,0.03264967363693475,0,0.3951978213550616,0,1.9487475996814714,0,0.5230769230769231
42,42,0,0,0,0,0.0023886244467629268,0,0.031213317797721494,0,0.37725349182864387,0,1.8618957170072403,0,0.5230769230769231
43,43,0,0,0,0,0.0022685279558147583,0,0.029639333028473023,0,0.3577425084318517,0,1.7670514454206483,0,0.5230769230769231
44,44,0,0,0,0,0.0021410483364470334,0,0.027969012731593385,0,0.33715810991144557,0,1.666657767565764,0,0.5230769230769231
45,45,0,0,0,0,0.00200902252690761,0,0.02623962525949115,0,0.3159433211511963,0,1.562916122328447,0,0.5230769230769231
46,46,0,0,0,0,0.001874954487506556,0,0.02448402416356635,0,0.29448687342930524,0,1.4577642784073948,0,0.5230769230769231
