,day,edges,num_infected,num_new_infections,num_new_removed,0-19 deaths,0-19 cases,20-49 deaths,20-49 cases,50-69 deaths,50-69 cases,70+ deaths,70+ cases,perc_above_left
0,0,9999,1,1,0,0.0,0,0.0,1,0.0,0,0.0,0,1.0
1,1,9999,2,1,0,0.0,1,7.378736683345172e-08,0,0.0,0,0.0,0,1.0
2,2,9999,3,1,0,1.1068104928488164e-08,0,2.4587600233039196e-07,0,0.0,1,0.0,0,1.0
3,3,9999,4,1,0,3.688140002790061e-08,0,5.642301698096297e-07,0,1.844684625093316e-06,1,0.0,0,1.0
4,4,9999,5,1,0,8.463452473331121e-08,0,1.0405688896653397e-06,0,7.99158619703907e-06,0,0.0,1,1.0
5,5,9999,6,1,0,1.5608533208851518e-07,1,1.662858185343243e-06,0,2.0252659290755597e-05,0,1.992264403298285e-05,0,1.0
6,6,9999,7,1,0,2.6049683055460194e-07,1,2.4017739679108663e-06,0,4.0119986366495575e-05,0,6.63867038613514e-05,0,1.0
7,7,9998,8,2,1,4.082155970009869e-07,0,3.217983496628284e-06,2,6.758569351831744e-05,0,0.00015234256632519648,0,1.0
8,8,9997,9,2,1,6.042134450456467e-07,0,4.216170700012927e-06,1,0.0001016158288544398,1,0.0002809543756642142,0,1.0
9,9,9996,10,2,1,8.510092464511399e-07,0,5.477672338755036e-06,1,0.0001423386558354741,1,0.00044897294924076825,0,1.0
10,10,9995,11,2,1,1.1423339963776333e-06,1,7.160037522631606e-06,0,0.00019015611762975186,1,0.0006484807611901416,0,1.0
11,11,9989,17,7,1,1.477549987204076e-06,1,9.329265788801389e-06,5,0.0002466156225440637,1,0.0008688579422009406,0,1.0
12,12,9981,25,9,1,1.8566163844627213e-06,3,1.2367581047482071e-05,2,0.0003137128074960659,3,0.0010985239429196463,1,1.0
13,13,9973,32,9,2,2.307926457686811e-06,1,1.6471405590411658e-05,2,0.00039712087276245816,5,0.0013462022058217424,1,1.0
14,14,9969,35,5,1,2.8476628553396715e-06,2,2.1949361543940073e-05,1,0.0005070537917222294,1,0.001628530334275858,1,1.0
15,15,9965,37,5,1,3.510284956124976e-06,2,2.8922621341924935e-05,1,0.0006493663360296163,2,0.0019769226080527382,0,1.0
16,16,9954,45,12,3,4.3212988373351645e-06,4,3.7386730543051424e-05,4,0.0008315822176433175,2,0.002408083684625495,2,1.0
17,17,9952,44,3,1,5.325411864513492e-06,0,4.7411391065372295e-05,2,0.0010563146327681157,1,0.002970739308899061,0,1.0
18,18,9938,51,12,5,6.523398119020802e-06,2,5.8894352194046885e-05,2,0.0013216495302409159,6,0.003668024345575901,2,1.0
19,19,9917,67,22,5,7.929414792564887e-06,10,7.1772332053185e-05,8,0.0016318186275283296,3,0.004543431737477007,1,0.9943820224719101
20,20,9913,65,5,3,9.61950979998874e-06,0,8.634505693228587e-05,3,0.001985511394115365,1,0.005607203570648516,1,0.9943820224719101
21,21,9898,74,16,4,1.1584045542794013e-05,2,0.0001026406241722869,11,0.002380318181559555,3,0.006873788966035509,0,0.9943820224719101
22,22,9898,75,1,0,1.385126180890141e-05,0,0.00012140848978706331,1,0.002813733444040746,0,0.008323214903526253,0,0.9943820224719101
23,23,9898,76,1,0,1.6373460011440253e-05,0,0.0001426693700135934,0,0.003274628507818304,0,0.009917807942400377,1,0.9943820224719101
24,24,9898,77,1,0,1.907608372496814e-05,0,0.00016637556669426334,0,0.003750169051713298,1,0.011617789337355458,0,0.9943820224719101
25,25,9898,78,1,0,2.1855853068670418e-05,0,0.00019196303483278227,1,0.004225684878611268,0,0.013360347540484936,0,0.9943820224719101
26,26,9898,79,1,0,2.4599414176290313e-05,0,0.00021860960840092706,0,0.004684448901477089,1,0.015088210685844334,0,0.9943820224719101
27,27,9898,80,1,0,2.7196830282855667e-05,0,0.00024528212241648926,1,0.005113198400018163,0,0.016740459543638345,0,0.9943820224719101
28,28,9898,81,1,0,2.9551443585798324e-05,0,0.00027102917139180884,1,0.005498923745632701,0,0.01826047657574382,0,0.9943820224719101
29,29,9898,82,1,0,3.158593517284921e-05,0,0.0002949840275376322,0,0.005831809550091128,0,0.019600099414128377,1,0.9943820224719101
30,30,9898,83,1,0,3.324507115038562e-05,0,0.00031639988216361254,1,0.006104231716106471,0,0.020742166145165414,0,0.9943820224719101
31,31,9898,84,1,0,3.449587462227791e-05,0,0.00033478106281520663,0,0.006311204064380311,0,0.021668408392313983,1,0.9943820224719101
32,32,9898,85,1,0,3.532599095570734e-05,0,0.00034972986572288705,1,0.006450391904953066,0,0.022398892068725532,0,0.9943820224719101
33,33,9898,86,1,0,3.5740930011258115e-05,0,0.00036110792740001214,1,0.006521949961183369,0,0.02294165984092353,0,0.9943820224719101
34,34,9898,87,1,0,3.576073990020846e-05,0,0.0003689222104114077,0,0.006528224021115645,1,0.023314161390188857,0,0.9943820224719101
35,35,9898,88,1,0,3.541652968485609e-05,0,0.00037327323452395416,1,0.006475211393251648,0,0.02352701810015639,0,0.9943820224719101
36,36,9898,89,1,0,3.474713268579492e-05,0,0.000374427980422935,1,0.0063690618888986375,0,0.023587432364375695,0,0.9943820224719101
37,37,9898,90,1,0,3.379609630849415e-05,0,0.00037270665413930765,1,0.006217473937093872,0,0.023500831878116,0,0.9943820224719101
38,38,9898,91,1,0,3.260910086668243e-05,0,0.00036850634428249504,0,0.006027808939845393,1,0.023272522108627854,0,0.9943820224719101
39,39,9898,92,1,0,3.123184765688641e-05,0,0.00036218531583638315,1,0.00580890189648625,0,0.022908928395335846,0,0.9943820224719101
